Change history,,,,,,,
Date,Meeting,TDoc,CR,Rev,Cat,Subject/Comment,New version
2019-06,RAN#84,RP-191281,0015,-,F,Clarification regarding non-full-duplex UE communication,15.6.0
2019-06,RAN#84,RP-191281,0016,-,F,Corrections on PUSCH scheduled by RAR UL grant and Msg3 PUSCH retransmission,15.6.0
2019-09,RAN#85,RP-191940,0017,-,F,Correction on PUSCH scrambling,15.7.0
2019-09,RAN#85,RP-191940,0018,-,F,Correction on PDSCH resource allocation scheduled by PDCCH in Type 0 common search space,15.7.0
2019-09,RAN#85,RP-191940,0019,-,F,Corrections to 38.211 including alignment of terminology across specifications in RAN1#98,15.7.0
2019-12,RAN#86,RP-192624,0022,-,F,Corrections to 38.211 including alignment of terminology across specifications in RAN1#98bis and RAN1#99,15.8.0
2019-12,RAN#86,RP-192634,0020,1,B,Introduction of remote interference management,16.0.0
2019-12,RAN#86,RP-192635,0023,-,B,Introduction of two-step RACH,16.0.0
2019-12,RAN#86,RP-192636,0024,-,B,Introduction of NR-based access to unlicensed spectrum,16.0.0
2019-12,RAN#86,RP-192637,0025,-,B,Introduction of integrated access and backhaul for NR,16.0.0
2019-12,RAN#86,RP-192638,0026,-,B,Introduction of V2X,16.0.0
2019-12,RAN#86,RP-192639,0027,-,B,Introduction of eURLLC support,16.0.0
2019-12,RAN#86,RP-192641,0028,-,B,Introduction of MIMO enhancements,16.0.0
2019-12,RAN#86,RP-192643,0029,-,B,Introduction of NR positioning support,16.0.0
2019-12,RAN#86,RP-192646,0030,-,B,Introduction of enhanced support for dynamic spectrum sharing,16.0.0
2019-12,RAN#86,RP-192646,0031,-,B,Introduction of additional RACH configurations for TDD FR1,16.0.0
2019-12,RAN#86,RP-192645,0032,-,B,Introduction of cross-carrier scheduling with different numerologies,16.0.0
2020-03,RAN#87-e,RP-200186,0033,-,F,Corrections to integrated access and backhaul for NR,16.1.0
2020-03,RAN#87-e,RP-200192,0034,-,F,Corrections to NR positioning support,16.1.0
2020-03,RAN#87-e,RP-200184,0035,-,F,Corrections to two-step RACH,16.1.0
2020-03,RAN#87-e,RP-200194,0036,-,F,Corrections to cross-carrier scheduling with different numerologies,16.1.0
2020-03,RAN#87-e,RP-200185,0037,-,F,Corrections to NR-based access to unlicensed spectrum,16.1.0
2020-03,RAN#87-e,RP-200187,0038,-,F,Corrections to V2X,16.1.0
2020-03,RAN#87-e,RP-200190,0039,-,F,Corrections to MIMO enhancements,16.1.0
2020-06,RAN#88-e,RP-200687,0040,1,F,Corrections to NR-based access to unlicensed spectrum,16.2.0
2020-06,RAN#88-e,RP-200694,0041,1,F,Corrections to NR positioning support,16.2.0
2020-06,RAN#88-e,RP-200692,0042,1,F,Corrections to MIMO enhancements,16.2.0
2020-06,RAN#88-e,RP-200686,0043,1,F,Corrections to two-step RACH,16.2.0
2020-06,RAN#88-e,RP-200696,0044,1,F,Corrections to carrier aggregation with unaligned frame boundaries,16.2.0
2020-06,RAN#88-e,RP-200689,0045,1,F,Corrections to V2X,16.2.0
2020-06,RAN#88-e,RP-200688,0046,1,F,Corrections to integrated access and backhaul for NR,16.2.0
2020-09,RAN#89-e,RP-201804,0047,-,F,CR on 2-step RACH for 38.211,16.3.0
2020-09,RAN#89-e,RP-201812,0048,-,F,CR on correction half duplex operation during DAPS HO,16.3.0
2020-09,RAN#89-e,RP-201807,0049,-,F,Corrections to V2X,16.3.0
2020-09,RAN#89-e,RP-201809,0050,-,F,Corrections to MIMO enhancements,16.3.0
2020-09,RAN#89-e,RP-201811,0051,-,F,Corrections to NR positioning support,16.3.0
2020-09,RAN#89-e,RP-201805,0052,-,F,Corrections to NR-based access to unlicensed spectrum,16.3.0
2020-12,RAN#90-e,RP-202380,0053,-,F,CR on the determination of DMRS sequences in 38.211,16.4.0
2020-12,RAN#90-e,RP-202383,0054,-,F,Correction on sidelink timing definition,16.4.0
2020-12,RAN#90-e,RP-202381,0055,-,F,Correction to UE assumption on RB set configuration for PRACH,16.4.0
2020-12,RAN#90-e,RP-202381,0057,-,F,CR to 38.211 on NR-U PRACH RO configuration,16.4.0
2020-12,RAN#90-e,RP-202383,0058,-,F,Corrections on sidelink for PHY layer structure,16.4.0
2020-12,RAN#90-e,RP-202383,0059,-,F,Correction on SL PT-RS sequence generation,16.4.0
2020-12,RAN#90-e,RP-202383,0060,-,F,Correction on PSFCH mapping,16.4.0
2020-12,RAN#90-e,RP-202387,0062,-,F,Corrections to 38.211 for NR positioning,16.4.0
2020-12,RAN#90-e,RP-202381,0063,-,F,CR to 38.211 to correct CP extension for SRS,16.4.0
2020-12,RAN#90-e,RP-202398,0064,-,F,Alignment CR for TS 38.211,16.4.0
2021-03,RAN#91-e,RP-210049,0065,-,F,Correction on DM-RS presence with PDSCH mapping type B,16.5.0
2021-03,RAN#91-e,RP-210049,0066,-,F,Correction on usage of subCarrierSpacingCommon for unlicensed,16.5.0
2021-03,RAN#91-e,RP-210050,0067,-,F,Clarification on Sidelink SSID,16.5.0
2021-03,RAN#91-e,RP-210059,0068,-,F,Alignment of notation,16.5.0
2021-06,RAN#92-e,RP-211248,0069,-,F,Correction on RIM RS resource and set ID mapping,16.6.0
2021-06,RAN#92-e,RP-211236,0070,-,F,Correction on channel inference assumption for PUSCH repetition Type B,16.6.0
2021-06,RAN#92-e,RP-211243,0071,1,F,Alignment of notation,16.6.0
2021-06,RAN#92-e,RP-211235,0072,-,F,Correction on OFDM signal generation and PSSCH DM-RS time-domain OCC in TS 38.211,16.6.0
2021-06,RAN#92-e,RP-211233,0074,-,A,Correction on channel properties assumption of UL transmission,16.6.0
2021-09,RAN#93-e,RP-211850,0076,-,F,Alignment of notation,16.7.0
2021-12,RAN#94-e,RP-212958,0078,-,A,Correction to CCE-to-REG mapping and CSI-RS mapping,16.8.0
2021-12,RAN#94-e,RP-212960,0079,-,F,Correction to VRB-to-PRB mapping for DCI format 1_2,16.8.0
2021-12,RAN#94-e,RP-212966,0080,-,B,Introduction of MIMO enhancements,17.0.0
2021-12,RAN#94-e,RP-212967,0081,-,B,Introduction of extensions to 71 GHz,17.0.0
2021-12,RAN#94-e,RP-212969,0082,-,B,Introduction of Non-Terrestrial Networks (NTN),17.0.0
2021-12,RAN#94-e,RP-212973,0083,-,B,Introduction of coverage enhancements,17.0.0
2021-12,RAN#94-e,RP-212979,0084,-,B,Introduction of Multicast and Broadcast Services (MBS) support,17.0.0
2021-12,RAN#94-e,RP-212982,0085,-,B,Introduction of DL 1024QAM for NR FR1,17.0.0
2022-03,RAN#95-e,RP-220920,0086,2,C,Pi/2-BPSK specification updates for the merger of 5Gi into 3GPP,17.1.0
2022-03,RAN#95-e,RP-220245,0088,-,A,CR on corrections on SL timing,17.1.0
2022-03,RAN#95-e,RP-220251,0089,-,F,Corrections to NR in the 52.6 – 71 GHz range,17.1.0
2022-03,RAN#95-e,RP-220263,0090,-,F,Corrections to NR support of multicast and broadcast services,17.1.0
2022-03,RAN#95-e,RP-220250,0091,-,F,Corrections to MIMO enhancements,17.1.0
2022-03,RAN#95-e,RP-220252,0092,-,F,Corrections to IIoT and URLLC enhancements,17.1.0
2022-03,RAN#95-e,RP-220253,0093,-,F,Corrections to NR NTN support,17.1.0
2022-03,RAN#95-e,RP-220270,0094,-,F,Corrections to small data transmissions in RRC_INACTIVE state,17.1.0
2022-06,RAN#96,RP-221606,0095,-,F,Corrections on NR UE Power Saving Enhancements,17.2.0
2022-06,RAN#96,RP-221600,0096,-,F,Corrections to MIMO enhancements,17.2.0
2022-06,RAN#96,RP-221603,0097,-,F,Corrections to timing advance for NTN,17.2.0
2022-06,RAN#96,RP-221620,0099,-,A,Clarification of PUSCH DM-RS generation,17.2.0
2022-09,RAN#97-e,RP-222401,0100,-,F,"Correction on the subcarrier offset, kssb",17.3.0
2022-09,RAN#97-e,RP-222406,0101,-,F,Corrections on UE Power Saving Enhancements for NR in TS 38.211,17.3.0
2022-09,RAN#97-e,RP-222412,0102,-,F,Corrections to NR support of multicast and broadcast services,17.3.0
2022-12,RAN#98-e,RP-222863,0103,-,F,Correction on sidelink timing,17.4.0
2022-12,RAN#98-e,RP-222864,0104,-,F,Corrections to NR support of multicast and broadcast services,17.4.0
2023-06,RAN#100,RP-231226,0105,1,F,Alignment of parameter names,17.5.0
2023-09,RAN#101,RP-232449,0107,-,F,Alignment of terminology across specifications,17.6.0
2023-09,RAN#101,RP-232469,0108,-,B,Introduction of NR sidelink evolution,18.0.0
2023-09,RAN#101,RP-232480,0109,-,B,Introduction of expanded and improved NR positioning,18.0.0
2023-09,RAN#101,RP-232458,0110,-,B,Introduction of MIMO evolution for downlink and uplink,18.0.0
2023-09,RAN#101,RP-232477,0111,-,B,Introduction of NR support for dedicated spectrum less than 5MHz for FR1,18.0.0
2023-09,RAN#101,RP-232470,0112,-,B,Introduction of dynamic spectrum sharing enhancements,18.0.0
2023-09,RAN#101,RP-232471,0113,-,B,Introduction of multi-carrier enhancements,18.0.0
2023-12,RAN#102,RP-233722,0114,-,B,Introduction of additional PRS configurations [1symbol_PRS],18.1.0
2023-12,RAN#102,RP-233707,0115,-,F,Corrections to NR Dynamic Spectrum Sharing (DSS),18.1.0
2023-12,RAN#102,RP-233716,0116,-,F,Corrections to NR support for dedicated spectrum less than 5MHz for FR1,18.1.0
2023-12,RAN#102,RP-233705,0117,-,F,Corrections to MIMO enhancements,18.1.0
2023-12,RAN#102,RP-233718,0118,-,F,Corrections to NR Network-controlled Repeaters,18.1.0
2023-12,RAN#102,RP-233719,0119,-,F,Corrections to positioning enhancements,18.1.0
2023-12,RAN#102,RP-233733,0120,-,B,Introduction of multicast reception in RRC_INACTIVE,18.1.0
2024-03,RAN#103,RP-240518,0122,-,F,Corrections to MIMO enhancements,18.2.0
2024-03,RAN#103,RP-240528,0123,-,F,Corrections to positioning enhancements,18.2.0
2024-03,RAN#103,RP-240535,0125,-,A,Alignment of parameter names,18.2.0
2024-03,RAN#103,RP-240519,0126,-,F,Corrections to sidelink enhancements,18.2.0
2024-06,RAN#104,RP-241061,0127,-,F,Correction for hop counting in SRS for positioning with tx hopping,18.3.0
2024-06,RAN#104,RP-241075,0128,-,F,CR for 38.211 on TRS occasions for idle/inactive UEs,18.3.0
2024-06,RAN#104,RP-241076,0129,-,B,CR for TS 38.211 for introduction of FR2-NTN,18.3.0
2024-06,RAN#104,RP-241061,0130,-,F,Corrections to positioning enhancements,18.3.0
2024-06,RAN#104,RP-241072,0131,-,F,Corrections to sidelink enhancements,18.3.0
2024-06,RAN#104,RP-241059,0133,-,A,Corrections to NTN operation,18.3.0
2024-09,RAN#105,RP-242209,0134,-,F,CR on Precoding Matrices for 8TX UL MIMO Transmission,18.4.0
2024-09,RAN#105,RP-242205,0135,-,F,Correction on bandwidth part for SRS frequency hopping for positioning,18.4.0
2024-09,RAN#105,RP-242205,0136,-,F,Correction on staircase pattern for SRS frequency hopping for positioning,18.4.0
2024-09,RAN#105,RP-242210,0137,-,F,Correction on determination of restricted type for candidate cell PRACH transmission in LTM,18.4.0
2024-09,RAN#105,RP-242204,0138,-,F,Alignment of parameter names,18.4.0
2024-09,RAN#105,RP-242203,0140,-,A,Alignment of parameter names,18.4.0
2024-12,RAN#106,RP-242931,0141,-,F,Correction on mapping PSFCH to physical resources,18.5.0
2024-12,RAN#106,RP-242930,0143,1,F,Correction on the open loop timing advance calculation for ATG,18.5.0
2024-12,RAN#106,RP-242924,0145,1,A,Alignment of parameter names,18.5.0
2024-12,RAN#106,RP-242925,0146,1,F,Alignment of parameter names,18.5.0
2024-12,RAN#106,RP-242929,0147,-,F,Corrections to PRACH transmission for LTM,18.5.0
2025-03,RAN#107,RP-250225,0148,-,F,CR on PSCCH DMRS sequence generation in a dedicated SL PRS resource pool,18.6.0
2025-03,RAN#107,RP-250226,0149,-,F,Alignment of parameter names,18.6.0
2025-06,RAN#108,RP-251564,0150,-,F,CR on SRS hopping for positioning in TS 38.211,18.7.0
2025-06,RAN#108,RP-251836,0151,-,B,Introduction of sub-band full duplex (SBFD),19.0.0
2025-06,RAN#108,RP-251577,0152,-,B,Introduction of low-power wake-up signal,19.0.0
2025-06,RAN#108,RP-251580,0153,-,B,Introduction of NR MIMO Phase5,19.0.0
2025-06,RAN#108,RP-251583,0154,-,B,Introduction of NR_NTN_Ph3,19.0.0
2025-09,RAN#109,RP-252626,0155,-,F,Corrections to Netw_Energy_NR_enh,19.1.0
2025-09,RAN#109,RP-252628,0156,-,F,Corrections to NR_duplex_evo,19.1.0
2025-09,RAN#109,RP-252629,0157,-,F,Corrections to NR_LPWUS,19.1.0
2025-09,RAN#109,RP-252631,0158,-,F,Corrections to NR_MIMO_Ph5,19.1.0
2025-09,RAN#109,RP-252633,0159,-,F,Corrections to NR_NTN_Ph3,19.1.0
2025-12,RAN#110,RP-253013,0161,-,A,CR on determination of cyclic shift for PRACH transmission in 2TA,19.2.0
2025-12,RAN#110,RP-253034,0163,-,A,Correction to PRACH signal generation for LTM in TS38.211,19.2.0
2025-12,RAN#110,RP-253018,0165,-,A,CR on sequence generation for uplink DM-RS in RACH-less HO in TS 38.211,19.2.0
2025-12,RAN#110,RP-253034,0168,-,A,CR on sequence generation for uplink DM-RS in RACH-less LTM switch in TS 38.211,19.2.0
2025-12,RAN#110,RP-253019,0170,-,F,Corrections to NR_MIMO_Ph5,19.2.0
2025-12,RAN#110,RP-253022,0171,-,F,Corrections to Netw_Energy_NR_enh-Core,19.2.0
2025-12,RAN#110,RP-253021,0172,-,F,Corrections to NR_LPWUS-Core,19.2.0
2025-12,RAN#110,RP-253026,0173,-,F,Corrections to NR_NTN_Ph3-Core,19.2.0
2025-12,RAN#110,RP-253027,0174,-,F,Corrections to NR_IoT_NTN_req_test_enh,19.2.0
2026-03,RAN#111,RP-260180,0176,-,A,CR on the total number of modulation symbols in case of CP-OFDM,19.3.0
2026-03,RAN#111,RP-260168,0177,-,F,Correction on RRC parameter names to align with TS 38.331,19.3.0
2026-03,RAN#111,RP-260170,0178,-,F,Correction on PDSCH resource mapping,19.3.0
2026-03,RAN#111,RP-260582,0179,-,F,Alignment of parameter names,19.3.0
