Change history,,,,,,,
Date,Meeting,TDoc,CR,Rev,Cat,Subject/Comment,New version
2017-06,RAN#76,RP-171194,0375,-,F,CR for precoding for spatial multiplexing using antenna ports with UE-specific reference signals in 36.211,14.3.0
2017-06,RAN#76,RP-171194,0376,-,F,Correction to CSI-RS configuration,14.3.0
2017-06,RAN#76,RP-171196,0378,-,A,"Clarification of frequency hopping for ""PDCCH order "" initiated PUSCH",14.3.0
2017-06,RAN#76,RP-171196,0380,-,A,Correction on determination of number of repetitions PUCCH format 1,14.3.0
2017-06,RAN#76,RP-171204,0381,-,F,Correction on PRS hopping,14.3.0
2017-06,RAN#76,RP-171205,0383,-,F,NRS presence assumptions on unicast non-anchor carriers,14.3.0
2017-09,RAN#77,RP-171646,0384,-,F,Correction of RRC parameter name for non-anchor carriers,14.4.0
2017-09,RAN#77,RP-171638,0386,1,F,Corrections on CDM8 sequence for 24 and 32 CSI-RS ports and CDM4 sequence,14.4.0
2017-09,RAN#77,RP-171645,0387,-,F,PRS and PDSCH/MPDCCH collision,14.4.0
2017-09,RAN#77,RP-171640,0389,-,A,NPUSCH transmission during NPRACH gaps,14.4.0
2017-09,RAN#77,RP-171639,0391,-,A,MPDCCH Frequency hopping for RRC connected contention-based RACH,14.4.0
2017-09,RAN#77,RP-171646,0392,1,F,Interference randomization for NPDCCH and NPDSCH,14.4.0
2017-12,RAN#78,RP-172688,0395,-,A,Clarification on DMRS ports associated with PDSCH,14.5.0
2017-12,RAN#78,RP-172680,0396,-,A,Correction on MPDCCH frequency hopping,14.5.0
2017-12,RAN#78,RP-172685,0397,-,F,SRS to SRS retuning in UpPTS,14.5.0
2017-12,RAN#78,RP-172679,0398,-,F,Correction on power boosting for UL DMRS,14.5.0
2017-12,RAN#78,RP-172680,0402,-,A,Correction on scrambling sequence identity for 2+4 PRBs sets in MPDCCH,14.5.0
2017-12,RAN#78,RP-172680,0404,-,A,Correction on resource elements reserved for CRS for PBCH with repetition,14.5.0
2017-12,RAN#78,RP-172677,0405,-,F,Introduction of new UE behavior for special subframe configuration 10,14.5.0
2017-12,RAN#78,RP-172691,0406,-,F,Correction for PUSCH puncturing in SRS carrier switching,14.5.0
2017-12,RAN#78,RP-172679,0407,-,F,Correction on the scale factor for semi-OL rank-1,14.5.0
2017-12,RAN#78,RP-172680,0409,-,A,UE uplink gap capability signaling description,14.5.0
2017-12,RAN#78,RP-172693,0385,4,B,"Introduction of shortened processing time and shortened TTI into 36.211, s03-05",15.0.0
2017-12,RAN#78,RP-172693,0399,2,B,"Introduction of shortened processing time and shortened TTI into 36.211, s06-08",15.0.0
2018-03,RAN#79,RP-180195,0400,1,B,Introduction of feCoMP into 36.211,15.1.0
2018-03,RAN#79,RP-180191,0416,-,A,Clarification on the NPRACH starting subcarrier partitioning for multi-tone Msg3 transmission,15.1.0
2018-03,RAN#79,RP-180189,0418,-,A,Correction on CDM-8 Sequence Mapping for 24 and 32 ports,15.1.0
2018-03,RAN#79,RP-180190,0419,-,A,Clarification on PUSCH and PDSCH scrambling for BL/CE UEs,15.1.0
2018-03,RAN#79,RP-180190,0420,-,A,Clarification on the hopping parameter for PUSCH transmission corresponding to the RAR grant,15.1.0
2018-03,RAN#79,RP-180199,0422,-,A,Interference randomization in CSS,15.1.0
2018-03,RAN#79,RP-180187,0424,-,A,Correction on DM-RS in DwPTS in special subframe configuration 10,15.1.0
2018-03,RAN#79,RP-180191,0427,-,A,Clarification on NPDCCH RE mapping,15.1.0
2018-06,RAN#80,RP-181163,0430,1,A,Correction on DMRS scrambling ID for semi-open loop transmission,15.2.0
2018-06,RAN#80,RP-181173,0431,-,B,Introduction of enhancements for high capacity stationary wireless link and introduction of 1024 QAM for LTE,15.2.0
2018-06,RAN#80,RP-181169,0434,-,A,Correction on PUSCH hopping parameter for eVoLTE,15.2.0
2018-06,RAN#80,RP-181181,0437,-,A,Collision with NPRACH in non-anchor carriers,15.2.0
2018-06,RAN#80,RP-181181,0439,-,A,On NRS presence in non-anchor carriers,15.2.0
2018-06,RAN#80,RP-181170,0440,1,F,Corrections to sTTI and SPT implementation,15.2.0
2018-06,RAN#80,RP-181180,0441,1,B,Introduction of enhancements to operation in unlicensed spectrum,15.2.0
2018-06,RAN#80,RP-181167,0444,1,A,Clarification on CSI-RS resource aggregation,15.2.0
2018-06,RAN#80,RP-181174,0447,-,B,Introduction of Even Further Enhanced MTC for LTE,15.2.0
2018-06,RAN#80,RP-181166,0448,-,B,Introduction Rel-15 Further NB-IoT enhancements,15.2.0
2018-06,RAN#80,RP-181168,0449,-,F,Correction on layer-to-port mapping for feCoMP,15.2.0
2018-06,RAN#80,RP-181177,0450,-,B,Introduction of HRLLC into 36.211,15.2.0
2018-09,RAN#81,RP-181792,0451,-,B,Introduction of eV2X,15.3.0
2018-09,RAN#81,RP-181796,0453,-,A,Correction for interference randomization for NB-IoT,15.3.0
2018-09,RAN#81,RP-181796,0455,-,A,Correction to NPRS mapping,15.3.0
2018-09,RAN#81,RP-181795,0456,-,F,Correction on DL CP extension for FeLAA in 36.211,15.3.0
2018-09,RAN#81,RP-181795,0457,-,F,Correction to determination of ending symbol for AUL transmissions,15.3.0
2018-09,RAN#81,RP-181780,0459,-,A,Rate matching for aperiodic CSI-RS,15.3.0
2018-09,RAN#81,RP-181787,0460,-,F,Corrections to sTTI and SPT,15.3.0
2018-09,RAN#81,RP-181791,0461,-,F,Corrections to eMTC,15.3.0
2018-09,RAN#81,RP-181783,0462,-,F,Corrections to NB-IoT,15.3.0
2018-09,RAN#81,RP-181793,0463,-,F,Corrections to HRLLC,15.3.0
2018-12,RAN#82,RP-182518,0465,-,A,Correction on aperiodic CSI-RS resource mapping in 36.211,15.4.0
2018-12,RAN#82,RP-182518,0467,-,A,Correction to non-precoded NZP CSI-RS resource configurations,15.4.0
2018-12,RAN#82,RP-182524,0468,1,F,Corrections to LTE-MTC,15.4.0
2018-12,RAN#82,RP-182519,0469,1,F,Corrections to NB-IoT,15.4.0
2018-12,RAN#82,RP-182518,0471,-,A,Clarification on cyclic shift field mapping table for DMRS bit field in DCI format 0/4,15.4.0
2018-12,RAN#82,RP-182526,0472,-,F,Correction on rate-matching around SPDCCH resources for PDSCH repetition,15.4.0
2018-12,RAN#82,RP-182522,0473,-,F,Correction on the number of CCEs for DMRS-based SPDCCH,15.4.0
2018-12,RAN#82,RP-182522,0474,-,F,Correction of SPDCCH rate-matching description,15.4.0
2019-03,RAN#83,RP-190434,0476,-,F,Correction of higher layer signalling for special subframe configuration 10,15.5.0
2019-03,RAN#83,RP-190437,0477,-,F,DMRS sequence index for PUSCH sub-PRB allocation for LTE-MTC,15.5.0
2019-03,RAN#83,RP-190436,0478,-,F,CR on DMRS mapping for SPDCCH,15.5.0
2019-06,RAN#84,RP-191269,0479,-,F,Correction on NPRACH baseband signal generation,15.6.0
2019-06,RAN#84,RP-191270,0480,-,F,Handling of invalid PRB for frequency hopping of BL/CE UEs with PUSCH CE Mode A and flexible starting PRB,15.6.0
2019-06,RAN#84,RP-191272,0483,-,A,Correction for PUSCH frequency hopping in eMTC,15.6.0
2019-06,RAN#84,RP-191273,0485,-,A,Correction for PUSCH frequency hopping in VoLTE enhancements,15.6.0
2019-09,RAN#85,RP-191939,0487,-,F,Correction for PDSCH starting position in a subframe of FS3,15.7.0
2019-09,RAN#85,RP-191937,0490,-,A,Clarification on localized MPDCCH DMRS port for 2+4 PRB set,15.7.0
2019-09,RAN#85,RP-191945,0491,-,F,Correction on higher layer parameter configuring short TTI length in 36.211,15.7.0
2019-09,RAN#85,RP-191936,0492,-,F,Correction on DMRS for NPUSCH Format 2 in TDD NB-IoT,15.7.0
2019-12,RAN#86,RP-192620,0495,-,A,Clarification to postponing in subframes that are not BL/CE subframes,15.8.0
2019-12,RAN#86,RP-192618,0497,-,F,PUSCH frequency hopping configured with CEModeB and flexible starting PRB allocation,15.8.0
2019-12,RAN#86,RP-192618,0498,-,F,Correction of MWUS sequence generation,15.8.0
2019-12,RAN#86,RP-192632,0500,-,A,Correction on interference randomization on non-anchor carrier for NB-IoT,15.8.0
2019-12,RAN#86,RP-192647,0501,-,B,Introduction of additional MTC enhancements for LTE,16.0.0
2019-12,RAN#86,RP-192648,0502,-,B,Introduction of Additional enhancements for NB-IoT,16.0.0
2019-12,RAN#86,RP-192649,0503,-,B,Introduction of DL MIMO efficiency enhancements for LTE,16.0.0
2019-12,RAN#86,RP-192650,0504,-,B,Introduction of LTE terrestrial broadcast,16.0.0
2020-03,RAN#87-e,RP-200202,0507,-,A,Correction on the resource block pair definition for 1.25 kHz subcarrier spacing,16.1.0
2020-03,RAN#87-e,RP-200178,0509,-,A,Correction on Rel-15 NWUS/MWUS,16.1.0
2020-03,RAN#87-e,RP-200196,0510,-,F,Miscellaneous corrections for Rel-16 LTE-MTC features in 36.211,16.1.0
2020-03,RAN#87-e,RP-200197,0511,-,F,Miscellaneous corrections for Rel-16 NB-IoT features in 36.211,16.1.0
2020-03,RAN#87-e,RP-200199,0512,-,F,Corrections to LTE terrestrial broadcast,16.1.0
2020-03,RAN#87-e,RP-200198,0513,-,F,Corrections to DL MIMO efficiency enhancements for LTE,16.1.0
2020-06,RAN#88-e,RP-200704,0518,-,A,Correction on NRS presence in non-anchor carriers for NB-IoT,16.2.0
2020-06,RAN#88-e,RP-200681,0519,-,A,CR on WUS transmission in TDD special subframe,16.2.0
2020-06,RAN#88-e,RP-200681,0525,-,A,CR on clarification of RSS transmission,16.2.0
2020-06,RAN#88-e,RP-200681,0527,-,A,CR on scrambling initialization for sub-PRB PUSCH,16.2.0
2020-06,RAN#88-e,RP-200703,0532,-,A,Correction on MBSFN region start symbol index of a MBSFN subframe,16.2.0
2020-06,RAN#88-e,RP-200699,0533,-,F,Corrections for Rel-16 NB-IoT features in 36.211,16.2.0
2020-06,RAN#88-e,RP-200701,0534,1,F,Corrections to LTE terrestrial broadcast,16.2.0
2020-06,RAN#88-e,RP-200698,0535,-,F,Corrections to Rel-16 LTE-MTC features in 36.211,16.2.0
2020-06,RAN#88-e,RP-200700,0536,1,F,Corrections to DL MIMO efficiency enhancements for LTE,16.2.0
2020-09,RAN#89-e,RP-201821,0538,-,A,Correction on semi-open-loop,16.3.0
2020-09,RAN#89-e,RP-201818,0539,-,F,Correction for PBCH repetition,16.3.0
2020-09,RAN#89-e,RP-201818,0540,-,F,Correction on MBSFN region,16.3.0
2020-09,RAN#89-e,RP-201816,0541,-,F,Corrections on NPDSCH/NPDCCH interference randomization,16.3.0
2020-09,RAN#89-e,RP-201816,0542,-,F,Correction on NPDSCH,16.3.0
2020-09,RAN#89-e,RP-201817,0543,-,F,Correction on higher layer parameters for additional SRS in 36.211,16.3.0
2020-09,RAN#89-e,RP-201817,0544,-,F,Correction on terminology of additional SRS,16.3.0
2020-09,RAN#89-e,RP-201815,0545,-,F,Multi-TB scheduling and PUR spanning PUSCH transmission in LTE-MTC,16.3.0
2020-09,RAN#89-e,RP-201816,0546,-,F,Correction on terms and higher layer parameters for NB-IoT in 36.211,16.3.0
2020-12,RAN#90-e,RP-202394,0547,-,F,CR on LTE-based 5G Terrestrial Broadcast,16.4.0
2020-12,RAN#90-e,RP-202394,0548,-,F,Correction for 0.37kHz SCS,16.4.0
2020-12,RAN#90-e,RP-202400,0550,-,A,Corrections on interference randomization for NB-IoT SPS,16.4.0
2020-12,RAN#90-e,RP-202393,0551,-,F,Corrections on additional SRS symbols,16.4.0
2020-12,RAN#90-e,RP-202391,0552,-,F,Alignment corrections for Rel-16 features,16.4.0
2021-03,RAN#91-e,RP-210060,0554,-,A,Correction for support of 1024QAM for PDSCH,16.5.0
2021-06,RAN#92-e,RP-211241,0555,-,F,Clarification of PUSCH PRB resources for PUR in LTE-MTC,16.6.0
2021-06,RAN#92-e,RP-211242,0556,-,F,Correction on DMRS cyclic shift for PUR in NB-IoT,16.6.0
2021-06,RAN#92-e,RP-211246,0557,-,F,Correction for 0.37kHz SCS,16.6.0
2021-09,RAN#93-e,RP-211848,0559,1,F,Correction on PUSCH cyclic shift for eMTC PUR,16.7.0
2021-09,RAN#93-e,RP-211849,0561,-,A,Clarification on NPUSCH postponement for NB-IoT,16.7.0
2021-12,RAN#94-e,RP-212974,0562,-,B,Introduction of additional enhancements for NB-IoT and LTE-MTC,17.0.0
2021-12,RAN#94-e,RP-212976,0563,-,B,Introduction of NB-IoT/eMTC support in Non-Terrestrial Networks,17.0.0
2021-12,RAN#94-e,RP-212975,0564,-,B,Introduction of new bandwidths for LTE-based 5G terrestrial broadcast,17.0.0
2022-03,RAN#95-e,RP-220260,0566,-,F,Correction to NB-IoT and LTE-MTC over NTN,17.1.0
2022-03,RAN#95-e,RP-220258,0567,-,F,Correction to additional enhancements for NB-IoT and eMTC,17.1.0
2022-06,RAN#96,RP-221609,0568,-,F,Correction to NB-IoT and LTE-MTC over NTN,17.2.0
2022-06,RAN#96,RP-221608,0569,-,F,Correction to additional enhancements for NB-IoT and eMTC,17.2.0
2023-03,RAN#99,RP-230448,0571,-,F,CR on correction of UE capability parameter name in 36.211,17.3.0
2023-09,RAN#101,RP-232454,0573,-,A,Correction on SRS identity for additional SRS symbols,17.4.0
2024-03,SA#103,,,,,Update to Rel-18 version (MCC),18.0.0
2024-04,SA#103,,,,,"MCC correction as v18.0.0 was promoted from v17.0.0 instead of the latest version of the spec, namely v17.4.0",18.0.1
2025-06,RAN#108,RP-251589,0574,-,B,Introduction of IoT_NTN_Ph3,19.0.0
2025-06,RAN#108,RP-251569,0575,-,B,Introduction of IoT_NTN_TDD,19.0.0
2025-06,RAN#108,RP-251570,0576,-,B,Introduction of LTE-based 5G Broadcast Phase 2,19.0.0
2025-09,RAN#109,RP-252634,0577,1,B,Introduction of TEI19 for LTE-based 5G Broadcast [5GB CASMuting],19.1.0
2025-09,RAN#109,RP-252638,0578,-,F,Corrections to IoT_NTN_Ph3,19.1.0
2025-09,RAN#109,RP-252624,0579,-,F,Corrections to IoT_NTN_TDD,19.1.0
2025-09,RAN#109,RP-252625,0580,-,F,Corrections to LTE_terr_bcast_Ph2,19.1.0
2025-12,RAN#110,RP-253032,0581,-,F,CR for Interference Randomization for non-anchor carrier in NB-IoT NTN,19.2.0
2025-12,RAN#110,RP-253028,0582,-,F,Corrections to IoT_NTN_Ph3-Core,19.2.0
2025-12,RAN#110,RP-253030,0583,-,F,Corrections to IoT_NTN_TDD-Core,19.2.0
2025-12,RAN#110,RP-253029,0584,-,F,Corrections to LTE_terr_bcast_Ph2-Core,19.2.0
2026-03,RAN#111,RP-260177,0585,-,F,Correction on collision of OCC transmission with reserved resource,19.3.0
2026-03,RAN#111,RP-260583,0586,-,F,Alignment of parameter names,19.3.0
