Change history,,,,,,,
Date,Meeting,TDoc,CR,Rev,Cat,Subject/Comment,New version
,RP-84,RP-191375,0128,-,F,Correction to Beam Correspondence for CA,15.6.0
,RP-84,RP-191379,0130,2,F,Correction on the number of DRB in UE Capability Constraints,15.6.0
,RP-84,RP-191379,0132,1,F,CR to capture UE supported DL/UL bandwidths,15.6.0
,RP-84,RP-191376,0133,-,F,UE capability signalling for FD-MIMO processing capabilities for EN-DC,15.6.0
,RP-84,RP-191376,0134,-,F,Modified UE capability on different numerologies within the same PUCCH group,15.6.0
,RP-84,RP-191554,0135,-,F,"Removal of ""Capability for aperiodic CSI-RS triggering with different numerology between PDCCH and CSI-RS""",15.6.0
09/2019,RP-85,RP-192196,0136,1,C,Additional capability signalling for 1024QAM support,15.7.0
,RP-85,RP-192191,0142,1,B,Introduction of SFTD measurement to neighbour cells for NR SA,15.7.0
,RP-85,RP-192193,0146,1,F,MR-DC measurement gap pattern capability,15.7.0
,RP-85,RP-192194,0151,3,F,Clarifying UE capability freqHoppingPUCCH-F0-2 and freqHoppingPUCCH-F1-3-4,15.7.0
,RP-85,RP-192190,0152,-,F,Clarification to dynamic power sharing capability,15.7.0
,RP-85,RP-192192,0153,2,F,Miscellaneous corrections,15.7.0
,RP-85,RP-192190,0154,-,F,Capability of measurement gap patterns,15.7.0
,RP-85,RP-192193,0155,2,F,Correction to IMS capability,15.7.0
,RP-85,RP-192194,0156,3,F,UE Capabilities covering across all serving cells,15.7.0
,RP-85,RP-192190,0167,-,F,Clarification on UE capability on different numerologies within the same PUCCH group,15.7.0
,RP-85,RP-192193,0168,1,F,Correction on CA parameters in NR-DC,15.7.0
,RP-85,RP-192346,0169,-,C,Introduction of UE capability for NR-DC with SFN synchronization between PCell and PSCell,15.7.0
12/2019,RP-86,RP-192934,0185,1,F,Clarification on the restriction of maximum SRS resource sets configuration for uplink beam management.,15.8.0
,RP-86,RP-192936,0186,3,F,Miscellaneous corrections on UE capability fields,15.8.0
,RP-86,RP-192935,0191,1,F,Corrections on PDCCH blind decoding in NR-DC,15.8.0
,RP-86,RP-192937,0200,1,F,Clarification on ne-DC capability,15.8.0
,RP-86,RP-192935,0202,1,F,Correction to channelBWs,15.8.0
,RP-86,RP-192936,0204,1,F,Use of splitSRB-WithOneUL-Path capability (38.306),15.8.0
,RP-86,RP-192935,0205,-,F,Correction to pdsch-RepetitionMultiSlots and pusch-RepetitionMultiSlots,15.8.0
,RP-86,RP-192937,0215,1,F,Correction on initial BWP bandwidth capabilities,15.8.0
,RP-86,RP-192937,0216,1,F,NE-DC dynamic power sharing capability,15.8.0
,RP-86,RP-192935,0219,-,F,Clarification on crossCarrierScheduling-OtherSCS in R15,15.8.0
,RP-86,RP-192937,0220,-,F,Correction on ambiguity of UE FDD/TDD FR1/FR2 capabilities,15.8.0
03/2020,RP-87,RP-200334,0194,2,F,Correction on parameter description of beamManagementSSB-CSI-RS,15.9.0
,RP-87,RP-200335,0208,3,F,CR on BWCS for inter-ENDC BC with intra-ENDC BC (38.306),15.9.0
,RP-87,RP-200335,0209,5,F,CR to 38.306 on support of 70MHz channel bandwidth,15.9.0
,RP-87,RP-200334,0236,-,F,Correction on SRB capability in NR-DC,15.9.0
,RP-87,RP-200335,0248,2,F,Data rate for the case of single carrier standalone operation,15.9.0
,RP-87,RP-200334,0254,1,F,CR on the maximum stored number of deprioritisation frequencies,15.9.0
,RP-87,RP-200335,0255,2,F,Miscellaneous Corrections to UE capability parameters,15.9.0
,RP-87,RP-200335,0259,1,F,UE capability of intra-band requirements for inter-band EN-DC/NE-DC,15.9.0
03/2020,RP-87,RP-200356,0145,1,F,CR on capability of maxUplinkDutyCycle for inter-band EN-DC PC2 UE,16.0.0
,RP-87,RP-200335,0214,2,F,Correction on beamSwitchTiming values of 224 and 336,16.0.0
,RP-87,RP-200335,0223,1,C,Inclusion of 90MHz UE Bandwidth,16.0.0
,RP-87,RP-200358,0226,2,B,Introducing autonomous gap in CGI reporting,16.0.0
,RP-87,RP-200357,0229,-,B,UE capability for IDC,16.0.0
,RP-87,RP-200340,0230,-,B,Introduction of Cross Link Interference (CLI) handling and Remote Interference Management (RIM),16.0.0
,RP-87,RP-200358,0233,1,C,Introduction of EPS voice fallback enhancement,16.0.0
,RP-87,RP-200350,0235,-,B,Introduction of SRVCC from 5G to 3G,16.0.0
,RP-87,RP-200358,0243,1,B,Introduction of DL RRC segmentation,16.0.0
,RP-87,RP-200358,0258,1,B,Introduction of downgraded configuration for SRS antenna switching,16.0.0
,RP-87,RP-200359,0260,-,B,Recommended Bit Rate/Query for FLUS and MTSI,16.0.0
,RP-87,RP-200358,0261,-,B,Introduction of UE capability indicator of supporting inter-RAT handover from NR to EN-DC in 38.306.,16.0.0
07/2020,RP-88,RP-201163,0288,2,A,Correction to the serving cell number for ENDC power class,16.1.0
,RP-88,RP-201187,0289,3,A,CR on introduction of BCS to asymmetric channel bandwidths (38.306),16.1.0
,RP-88,RP-201160,0295,1,A,SRS Capability report for SRS only Scell,16.1.0
,RP-88,RP-201159,0299,-,A,Clarification on L1 feature of NGEN-DC and NE-DC,16.1.0
,RP-88,RP-201161,0304,2,A,Default values for UE capability,16.1.0
,RP-88,RP-201163,0312,1,A,Invalidating bandwidth class F for FR1,16.1.0
,RP-88,RP-201163,0318,1,A,"Missing ""Optional features without UE radio access capability parameters""",16.1.0
,RP-88,RP-201163,0320,1,A,Missing UE capability requirements,16.1.0
,RP-88,RP-201198,0321,1,C,Introduction of secondary DRX group CR 38.306,16.1.0
,RP-88,RP-201164,0324,2,A,Correction on UE capability constraints,16.1.0
,RP-88,RP-201183,0328,2,B,UE capability of supporting UL Tx switching,16.1.0
,RP-88,RP-201217,0329,2,B,"Release-16 UE capabilities based on RAN1, RAN4 feature lists and RAN2",16.1.0
,RP-88,RP-201163,0330,1,A,Corrections on the number of DRBs,16.1.0
,RP-88,RP-201166,0333,1,F,On the capability of Basic CSI feedback (2-32),16.1.0
,RP-88,RP-201162,0339,1,A,Clarification on the support of IMS voice over split bearer for NR-DC and NE-DC,16.1.0
,RP-88,RP-201162,0343,1,A,Clarification on maximum number of supported PDSCH Resource Element mapping patterns,16.1.0
,RP-88,RP-201164,0344,2,A,Introduction of CGI reporting capabilities,16.1.0
,RP-88,RP-201165,0346,2,A,UE Capability Enhancement for FR1(TDD/FDD) / FR2 CA and DC,16.1.0
,RP-88,RP-201161,0353,-,A,CR on unnecessary XDD FRX differentiation,16.1.0
,RP-88,RP-201162,0355,-,A,Clarification to maxUplinkDutyCycle-FR2,16.1.0
,RP-88,RP-201162,0357,-,A,Clarification on L2 and RAN4 feature of NGEN-DC and NE-DC,16.1.0
,RP-88,RP-201163,0360,1,A,Correction on UE capability signalling for simultaneous SRS antenna and carrier switching,16.1.0
,RP-88,RP-201163,0362,-,A,Correction on UE capabilities with xDD and FRx differentiations,16.1.0
,RP-88,RP-201166,0363,-,C,Missing reportAddNeighMeas in periodic measurement reporting,16.1.0
09/2020,RP-89,RP-201932,0370,2,B,"Release-16 UE capabilities based on RAN1, RAN4 feature lists and RAN2 corrections",16.2.0
,RP-89,RP-201938,0378,1,A,Corrections on UE capability constraints,16.2.0
,RP-89,RP-201932,0382,1,F,Correction on beamSwitchTiming values of 224 and 336,16.2.0
,RP-89,RP-201924,0383,2,F,Update to IAB-MT capabilities,16.2.0
,RP-89,RP-201937,0387,1,F,Clarification on PDSCH rate-matching capabilities,16.2.0
,RP-89,RP-201937,0389,2,A,Corrections on the capabilities associated with multiple bands/Cells,16.2.0
,RP-89,RP-201989,0393,2,F,Correction on PRS measurement gap capability,16.2.0
,RP-89,RP-201938,0402,2,F,Clarification on the extended capability of NGEN-DC,16.2.0
,RP-89,RP-201962,0407,1,F,Miscellaneous corrections on UL Tx switching,16.2.0
,RP-89,RP-201922,0408,-,F,NR-DC UE capabilities,16.2.0
12/2020,RP-90,RP-202790,0419,2,A,CR to clarify UE capability in case of Cross-Carrier operation,16.3.0
,RP-90,RP-202778,0422,1,B,"Release-16 UE capabilities based on RAN1, RAN4 feature lists and RAN2 corrections",16.3.0
,RP-90,RP-202767,0424,3,F,Correction on description for extendedRAR-Window,16.3.0
,RP-90,RP-202789,0439,1,F,Clarification on the inter-frequency handover capability,16.3.0
,RP-90,RP-202789,0441,-,A,Clarification on NE-DC for bandwidth combination set,16.3.0
,RP-90,RP-202790,0453,1,A,Removing contradiction on number of FSpUCC and FSpDCC,16.3.0
,RP-90,RP-202789,0461,-,F,Clarification on UE capabilities with FDD/TDD differentiation,16.3.0
,RP-90,RP-202771,0472,4,F,Introduction of capability bit for multi-CC simultaneous TCI activation with multi-TRP,16.3.0
,RP-90,RP-202770,0476,-,A,Dummify UE capability of crossCarrierScheduling-OtherSCS,16.3.0
,RP-90,RP-202789,0479,1,A,Clarification for multipleCORESET,16.3.0
,RP-90,RP-202882,0481,-,A,CR to 38.306 on handling of fallbacks for FR2 CA,16.3.0
03/2021,RP-91,RP-210689,0482,-,F,Update on V2X UE capability,16.4.0
,RP-91,RP-210693,0483,1,F,CR for the supported max date rate for uplink Tx switching,16.4.0
,RP-91,RP-210697,0485,-,F,UE capability of NR to UTRA-FDD CELL_DCH CS handover,16.4.0
,RP-91,RP-210697,0489,2,A,Correction on beamSwitchTiming capability,16.4.0
,RP-91,RP-210697,0490,1,F,Correction on beamSwitchTiming-r16 capability,16.4.0
,RP-91,RP-210697,0491,1,F,Correction on TPMI grouping capability,16.4.0
,RP-91,RP-210692,0501,-,F,Dummifying intraFreqMultiUL-TransmissionDAPS-r16 capability,16.4.0
,RP-91,RP-210694,0502,1,F,Corrections on UE capability for NR-U,16.4.0
,RP-91,RP-210703,0503,2,F,Release with Redirect for connection resume triggered by NAS,16.4.0
,RP-91,RP-210703,0505,2,A,Clarification to LCP restrictions,16.4.0
,RP-91,RP-210691,0506,1,F,Introduction of the UE Capability for SpCell BFR Enhancement,16.4.0
,RP-91,RP-210697,0509,2,F,Clarification on UE capabilities with FDD/TDD differentiation,16.4.0
,RP-91,RP-210805,0512,3,B,Support of 35 MHz and 45 MHz channel bandwidth for FR1,16.4.0
,RP-91,RP-210697,0513,1,F,Clarification on UE capabilities for enhanced MIMO,16.4.0
,RP-91,RP-210703,0516,2,A,CR on the SupportedBandwidth and channelBWs(R16),16.4.0
,RP-91,RP-210695,0520,2,F,Correction to PUSCH skipping with UCI without LCH-based prioritization,16.4.0
,RP-91,RP-210697,0521,1,F,CR on the Capability of PUCCH Transmissions for HARQ-ACK-38306,16.4.0
,RP-91,RP-210703,0523,2,F,Clarfication on FDD-TDD differentiation for SUL band,16.4.0
,RP-91,RP-210702,0525,1,A,Clarification on single uplink operation capability report,16.4.0
,RP-91,RP-210697,0528,-,F,Addition of TEI16 features,16.4.0
,RP-91,RP-210702,0529,-,A,CR to clarify the definition of fallback per CC feature set,16.4.0
,RP-91,RP-210697,0530,-,F,Capability for dormant BWP switching of multiple SCells,16.4.0
,RP-91,RP-210702,0533,-,A,Dummy the capability bit v2x-EUTRA,16.4.0
,RP-91,RP-210703,0534,2,A,Clarification on the capability of supportedNumberTAG,16.4.0
,RP-91,RP-210701,0537,1,A,Clarification on the supportedBandwidthCombinationSetIntraENDC capability,16.4.0
,RP-91,RP-210697,0538,-,B,Release-16 UE capabilities based on updated RAN1 and RAN4 feature lists,16.4.0
,RP-91,RP-210693,0539,-,B,Uplink Tx DC location reporting for two carrier uplink CA,16.4.0
06/2021,RP-92,RP-211487,0526,5,C,Redirection with MPS Indication [Redirect_MPS_I],16.5.0
,RP-92,RP-211480,0541,4,F,Miscellaneous corrections to Rel-16 UE capabilities,16.5.0
,RP-92,RP-211475,0542,3,F,Correction on Capability of two PUCCH transmission,16.5.0
,RP-92,RP-211470,0543,3,F,Correction on V2X UE capability,16.5.0
,RP-92,RP-211483,0545,2,A,CR on UE capability in case of Cross-Carrier operation,16.5.0
,RP-92,RP-211470,0547,2,F,Addition of total L2 buffer size and RLC RTT for NR SL,16.5.0
,RP-92,RP-211483,0550,2,A,Correction to BWP capabilities,16.5.0
,RP-92,RP-211482,0566,2,A,CR on the supportedBandwidthCombinationSet-R16,16.5.0
,RP-92,RP-211477,0568,3,A,CR on the 35M45M supporting-R16,16.5.0
,RP-92,RP-211484,0571,2,F,UL Config Grant capability differentiation for FR1(TDD/FDD) / FR2,16.5.0
,RP-92,RP-211474,0572,2,F,Corrections on the UE capability of indication on supporting the extension of SRS resourceID,16.5.0
,RP-92,RP-211478,0573,3,B,Release-16 UE capabilities based on RAN1 and RAN4 feature lists,16.5.0
,RP-92,RP-211480,0575,3,F,Corrections to directional collision handling in half-duplex operation,16.5.0
,RP-92,RP-211478,0578,1,F,Introduction of the intra-NR and inter-RAT HST Capabilities,16.5.0
,RP-92,RP-211483,0594,-,A,Correction to the use of simultaneous CSI-RS resources,16.5.0
,RP-92,RP-211478,0596,1,A,Clarification on BCS of a fallback band combination,16.5.0
,RP-92,RP-211478,0599,1,A,Further clarification on supportedNumberTAG,16.5.0
,RP-92,RP-211478,0608,1,A,Clarification on maximum number of TCI-state for PDSCH,16.5.0
,RP-92,RP-211475,0609,-,F,Capability bit for extending search space switching trigger configuration,16.5.0
,RP-92,RP-211471,0610,1,C,NR-DC Cell Group capability filtering,16.5.0
09/2021,RP-93,RP-212439,0518,4,A,CR on the Intra-band and Inter-band EN-DC Capabilities -R16,16.6.0
,RP-93,RP-212439,0562,3,A,Clarification on the simultaneousRxTxInterBandCA capability in NR-DC,16.6.0
,RP-93,RP-212438,0613,1,A,Correction to the description of additionalActiveTCI-StatePDCCH,16.6.0
,RP-93,RP-212439,0619,1,A,Definition of fallback per CC feature set,16.6.0
,RP-93,RP-212443,0626,1,F,Miscellaneous corrections to UE capability descriptions,16.6.0
,RP-93,RP-212439,0631,1,A,Support of newly introduced 100M bandwidth for band n40,16.6.0
,RP-93,RP-212438,0633,-,A,Correction on fallback band combination for SUL,16.6.0
,RP-93,RP-212440,0641,-,F,FR1/FR2 differentiation for enhanced UL grant skipping capabilities,16.6.0
,RP-93,RP-212597,0643,2,C,Distinguishing support of extended band n77,16.6.0
12/2021,RP-94,RP-213341,0640,2,A,Simultaneous Rx/Tx UE capability per band pair,16.7.0
,RP-94,RP-213344,0645,2,F,Updates based on RAN1 NR positioning features list,16.7.0
,RP-94,RP-213342,0646,1,C,Duty cycle signalling for power class 1.5,16.7.0
,RP-94,RP-213343,0647,1,F,Correction on R16 UE capability of supportedSINR-meas-r16,16.7.0
,RP-94,RP-213341,0656,1,A,Clarification on intraAndInterF-MeasAndReport capability,16.7.0
,RP-94,RP-213341,0658,-,A,Miscellaneous corrections for Rel-15 UE capabilities,16.7.0
,RP-94,RP-213346,0659,-,F,Miscellaneous corrections for Rel-16 UE capabilities,16.7.0
,RP-94,RP-213345,0660,1,C,CR on 38.306 for introducing UE capability of txDiversity,16.7.0
,RP-94,RP-213346,0661,1,F,Clarification on UL MIMO layer reporting for 1Tx-2Tx switching,16.7.0
,RP-94,RP-213346,0664,-,F,Correction on two HARQ-ACK codebooks capability,16.7.0
03/2022,RP-95,RP-220835,0635,3,F,Adding UE capability of UL MIMO coherence for UL Tx switching,16.8.0
,RP-95,RP-220473,0677,1,F,Correction on DAPS capability,16.8.0
,RP-95,RP-220473,0688,1,F,Introduction of sidelink power class capability indication,16.8.0
,RP-95,RP-220473,0695,1,F,Correction on ssb-csirs-SINR-measurement-r16 capability,16.8.0
03/2022,RP-95,RP-220499,0532,2,C,Remove the maximum number of MIMO layers restrictions for SUL,17.0.0
,RP-95,RP-220837,0650,2,B,Introduction of mobility-state-based cell reselection for NR HSDN [NR_HSDN],17.0.0
,RP-95,RP-220921,0667,2,C,Pi/2-BPSK specification updates for the merger of 5Gi into 3GPP,17.0.0
,RP-95,RP-220472,0679,1,F,Correction on PO determination for UE in inactive state,17.0.0
,RP-95,RP-220838,0685,1,B,Release-17 UE capabilities based on R1 and R4 feature lists (TS38.306),17.0.0
,RP-95,RP-220506,0686,1,D,Inclusive Language Review for TS 38.306,17.0.0
,RP-95,RP-220510,0698,1,B,Capability for Explicit Indication of SI Scheduling window position [SI-SCHEDULING],17.0.0
06/2022,RP-96,RP-221721,0690,2,B,CR on the CBM/IBM reporting-38306,17.1.0
,RP-96,RP-221756,0703,2,B,Release-17 UE capabilities based on R1 and R4 feature lists (TS38.306),17.1.0
,RP-96,RP-221756,0710,1,A,Clarification on simultaneous Rx/Tx capability per band pair,17.1.0
,RP-96,RP-221736,0714,2,C,Distinguishing support of band n77 restrictions in Canada [n77 Canada],17.1.0
,RP-96,RP-221756,0715,1,F,Correction on the UE capability of extension of TDRA indication for Configured UL Grant type 1,17.1.0
,RP-96,RP-221756,0716,1,A,Correction on the UE capability description of the overlapping PDSCH,17.1.0
,RP-96,RP-221756,0731,1,C,Adding UE capability of CSI reporting cross PUCCH SCell group,17.1.0
,RP-96,RP-221756,0733,1,A,Clarification on miscellaneous UE capabilities,17.1.0
,RP-96,RP-221756,0741,1,A,Clarification on the applicability of mixed numerology on UE capability maxNumberCSI-RS-RRM-RS-SINR,17.1.0
,RP-96,RP-221756,0743,-,A,Correction to multi-DCI multi-TRP and new UE capability to limit PDCCH monitoring,17.1.0
,RP-96,RP-221756,0744,-,A,Clarification on configuredUL-GrantType1-v1650,17.1.0
,RP-96,RP-221756,0746,1,C,Introduction UE capability for CHO with SCG configuration [CHOwithDCkept],17.1.0
,RP-96,RP-221736,0747,1,B,Introduction of gNB ID length reporting in the NR CGI report [gNB_ID_Length],17.1.0
,RP-96,RP-221756,0750,-,C,Introduction of uplink RRC Segmentation capability,17.1.0
,RP-96,RP-221756,0751,-,A,bwp-SwitchingDelay conditionally mandatory capability,17.1.0
,RP-96,RP-221792,0756,2,A,HARQ-ACK multiplexing on PUSCH in the absence of PUCCH,17.1.0
09/2022,RP-97,RP-222519,0761,1,A,Clarification on power sharing UE capability,17.2.0
,RP-97,RP-222527,0764,1,B,Release-17 UE capabilities based on R1 and R4 feature lists (TS38.306),17.2.0
,RP-97,RP-222526,0769,-,F,Corrections to the description of gNB ID length reporting capabilities [gNB_ID_Length],17.2.0
,RP-97,RP-222526,0774,1,B,38306 CR for Early measurement for EPS fallback [IdleMeaEPSFB],17.2.0
,RP-97,RP-222521,0781,1,A,Correction for the capability of SRS-PeriodicityAndOffset,17.2.0
,RP-97,RP-222519,0786,1,A,Correction on crossCarrierA-CSI-trigDiffSCS-r16 (38.306),17.2.0
,RP-97,RP-222526,0788,1,F,Ensuring consistent support of capability bits and associated NS-values in n77 in USA and Canada,17.2.0
,RP-97,RP-222520,0790,1,A,Correction on PDCCH blind detection capability in CA,17.2.0
,RP-97,RP-222520,0792,1,A,Clarification on pusch-RepetitionTypeA-r16 capability,17.2.0
,RP-97,RP-222518,0798,2,A,Correction on sidelink capability,17.2.0
,RP-97,RP-222526,0802,-,B,Start drx-HARQ-RTT-TimerUL after last repetition [ulHARQ_RTT_Timer],17.2.0
,RP-97,RP-222522,0803,-,F,Corrections on CRS-IM network assistance information,17.2.0
,RP-97,RP-222552,0805,1,B,38.306 CR for introduction of MBS PDSCH FDM capabilities,17.2.0
12/2022,RP-98,RP-223408,0699,2,A,Corrections to SON/MDT capabilities,17.3.0
,RP-98,RP-223413,0811,1,A,Correction to definition of dualPA-Architecture capability indication,17.3.0
,RP-98,RP-223414,0822,2,C,Introduction of capabilities for emergency service related fallback [CellSelection_EmergencyFallback],17.3.0
,RP-98,RP-223415,0831,2,B,Release-17 UE capabilities based on R1 and R4 feature lists (TS38.306),17.3.0
,RP-98,RP-223417,0840,1,C,Higher granularity for per-FR gap capability [MaxCCPerFRGap],17.3.0
,RP-98,RP-223404,0845,1,A,Clarification on 400MHz channel bandwidth,17.3.0
,RP-98,RP-223409,0852,-,F,Correction to support repetition on PDSCH time domain resource allocation for DCI format 1-2,17.3.0
03/2023,RP-99,RP-230687,0847,3,A,Clarification on capabilities reported in different granularity with prerequisite,17.4.0
,RP-99,RP-230690,0853,1,F,IOT bit for inter satellite measurement (38.306),17.4.0
,RP-99,RP-230690,0856,-,F,Correction to Enhanced RRM requirements for NTN measurements in IDLE and INACTIVE,17.4.0
,RP-99,RP-230688,0859,2,F,Release-17 UE capabilities updates/corrections based on latest R1 and R4 feature lists (TS38.306),17.4.0
,RP-99,RP-230691,0860,1,F,Correction on the capability for 1024QAM,17.4.0
,RP-99,RP-230685,0863,-,A,Correction on Duty Cycle capability for PC1.5,17.4.0
,RP-99,RP-230691,0868,2,F,Clarification on BWP capabilities of RedCap UEs,17.4.0
,RP-99,RP-230686,0870,1,A,Clarification on supportedCellGrouping capability,17.4.0
,RP-99,RP-230685,0873,1,A,CR on the intraBandFreqSeparationUL-AggBW-GapBW-r16 _R17,17.4.0
,RP-99,RP-230690,0877,-,F,Correction on NCSG gap pattern capability,17.4.0
,RP-99,RP-230694,0879,2,F,Band differentiation for capability pusch-RepetitionTypeA-r16,17.4.0
,RP-99,RP-230689,0882,1,F,Correction on codebook mode configuration for Rel-17 NCJT CSI measurement,17.4.0
,RP-99,RP-230694,0885,-,F,Introducing deriveSSB-IndexFromCellInter capability for non-NCSG UEs,17.4.0
,RP-99,RP-230693,0886,3,F,UE capability for NCD SSB for REDCAP for SDT,17.4.0
,RP-99,RP-230690,0887,-,B,Release-17 MBS UE capabilities based on latest R1 feature list (TS 38.306),17.4.0
06/2023,RP-100,RP-231418,0888,1,F,Correction on NR NTN UE capabilities,17.5.0
,RP-100,RP-231413,0893,1,F,Corrections on the eIAB related capabilities,17.5.0
,RP-100,RP-231418,0894,4,F,Correction on missing referencing of the NTN spec in 38.306,17.5.0
,RP-100,RP-231409,0897,2,A,Miscellaneous Correction on UE capability-R17,17.5.0
,RP-100,RP-231410,0899,1,A,Correction on PDCCH Blind Detection-R17,17.5.0
,RP-100,RP-231418,0900,2,F,Miscellaneous Correction on UE capability-R17,17.5.0
,RP-100,RP-231410,0902,1,A,Correction on pusch-RepetitionTypeB capability,17.5.0
,RP-100,RP-231410,0904,1,A,Corrections on NR-DC capabilities,17.5.0
,RP-100,RP-231414,0908,1,F,Correction on MBS capabilities,17.5.0
,RP-100,RP-231417,0914,-,F,Corrections to signaling of Rel-17 channel bandwidths in FR1,17.5.0
,RP-100,RP-231415,0916,1,F,Correction on the capability of RedCap UE,17.5.0
,RP-100,RP-231409,0919,1,A,Clarification on SRS Tx switching capability,17.5.0
,RP-100,RP-231418,0921,1,F,Missing reference to cell reselection requirements for NTN UEs in RRC INACTIVE,17.5.0
,RP-100,RP-231414,0925,-,F,Alignment with RAN1 feature list update on MBS,17.5.0
