Change history,,,,,,,
Date,Meeting,TDoc,CR,Rev,Cat,Subject/Comment,New Version
2017.08,RAN2 99,R2-1709937,-,-,-,Agreements of RAN2 99 captured:- QoS update in R2-1709830- Description of the RRC states in R2-1707690- Correction on RRC_INACTIVE state in R2-1709833- LCP description in R2-1709829- Baseline HO procedure update in R2-1709850 with corrections- UE identities in R2-1709868- Radio Link Failure handling in R2-1709870- RAN3 agreements on roaming restrictions in R3-172655- Integrity protection configurable on a per DRB basis- Various Acronyms added- Slicing details- PWS basic principles- UE capability restrictions,0.7.0
2017.09,RAN 77,RP-171730,-,-,-,Provided for information to RAN,1.0.0
2017.10,RAN2 99bis,R2-1710693,-,-,-,Editorial Updates and Corrections:- inter RAT mobility in 9.3.2 restructured- SON promoted to top clause level (as it is not a vertical)- Obsolete clauses 14 and 15 removed.- Description of paging in idle aligned with 23.501- I-RNTI suggested for INACTIVE- Missing agreement from RAN2 99 on INACTIVE captured,1.0.1
2017.10,RAN2 99bis,R2-1711936,-,-,-,Clean version,1.1.0
2017.10,RAN2 99bis,R2-1711972,-,-,-,"Corrections:- Container for mobility in 9.2.3.2.1- ""HO"" changed to ""handover"" for consistencyAgreements from RAN2 99bis captured:- URLLC text in R2-1710253- Clarification on RRC States in R2-1710074- Resume ID terminology in R2-1711778- Slicing clarifications in R2-1712034- Usage of SRB0 and SRB1 in INACTIVE- Prioritisation of RACH resources for handover- SPS configuration per SCell in CA- Enabling / Disabling IP on DRB via handover only- First agreements on Supplementary Uplink- Maximum supported data rate calculationRAN3 agreements:- R3-173639 on Rapporteur updates to RAN3-related clauses- R3-174162 on AMF discovery by NG-RAN- R3-174187 on RAN paging failure handling in RRC_INACTIVE- R3-174188 on Unreachability in RAN Inactive State- R3-174225 on Inter System Handover- R3-174230 on RRC Inactive Assistant InformationRAN agreement:- RP-172113 on UE categories.",1.1.1
2017.11,RAN2 100,R2-1712266,-,-,-,Clean version,1.2.0
2017.11,RAN2 100,R2-1712355,-,-,-,Editorial Clean Up:- Editor's Notes & relevant FFS moved to R2-17112357- Protocol stack figures for NG interface updated- Dual Connectivity changed to Multi-RAT connectivity- Details about SI handling added to tackle RMSI- Access Control updated and reference to 22.261 added- DC specific details removed (37.340 is used instead)- Notes numbered wherever required,1.2.1
2017.12,RAN2 100,R2-174079,-,-,-,Agreements from RAN2 100 captured:- QoS update in R2-1714230- Updates to stage 2 QoS flow in R2-1712687- BWP Description in R2-172360- Transition from INACTIVE to CONNECTED in R2-173937- SUL overview- Removal of DC related definitions- BWP agreements- SPS terminology changed to CS to cover both typesRAN3 agreements in R3-175011RAN1 agreements in R1-1721728,1.2.2
2017.12,RAN2 100,R2-1714252,-,-,-,Clean version,1.3.0
2017.12,RP-78,RP-172496,-,-,-,Provided for approval to RAN,2.0.0
2017/12,RP-78,,,,,Upgraded to Rel-15 (MCC),15.0.0
2018/03,RP-79,RP-180440,0009,1,F,Miscellaneous Corrections & Additions,15.1.0
2018/06,RP-80,RP-181214,0010,1,F,Clarification on NR Carrier Aggregation,15.2.0
,RP-80,RP-181214,0011,2,F,Miscellaneous Corrections,15.2.0
,RP-80,RP-181214,0012,1,F,Paging Mechanisms,15.2.0
,RP-80,RP-181214,0013,2,F,Security Update,15.2.0
,RP-80,RP-181214,0014,1,F,UE Identities,15.2.0
,RP-80,RP-181214,0015,1,F,Corrections on deactivation of PUCCH SCell,15.2.0
,RP-80,RP-181214,0022,2,F,Clarification on count wrap around,15.2.0
,RP-80,RP-181214,0024,1,F,Slicing assistance information,15.2.0
,RP-80,RP-181214,0025,-,F,Physical Layer Update,15.2.0
,RP-80,RP-181214,0026,1,F,Default DRB & QoS Remapping,15.2.0
,RP-80,RP-181214,0027,1,F,SSB Clarifications,15.2.0
,RP-80,RP-181217,0029,2,B,CR on U-plane handling for handover,15.2.0
,RP-80,RP-181217,0030,2,B,CR on message content in inter-RAT handover,15.2.0
,RP-80,RP-181215,0032,1,F,Clarifications on (de)activation of Duplication and (de)activation of SCells,15.2.0
,RP-80,RP-181216,0033,2,B,Introduce ANR in NR,15.2.0
,RP-80,RP-181215,0036,1,F,Corrections to Unified Access Control,15.2.0
,RP-80,RP-181215,0040,-,F,Correction to TS 38.300 on Open Issues for Handover,15.2.0
,RP-80,RP-181216,0041,-,B,Baseline CR for June version of RAN2 TS 38.300 (RAN3 part) covering agreements of RAN3#100,15.2.0
,RP-80,RP-181216,0042,-,B,Delay budget report and MAC CE adaptation for NR for TS 38.300,15.2.0
2018/09,RP-81,RP-181941,0035,3,B,ECN support in NR,15.3.0
,RP-81,RP-181938,0043,2,D,Miscellaneous Clean Up and Corrections,15.3.0
,RP-81,RP-181938,0045,1,F,Mobility Call Flows,15.3.0
,RP-81,RP-181938,0046,2,F,QoS Handling Corrections,15.3.0
,RP-81,RP-181938,0047,4,F,MDBV Enforcement,15.3.0
,RP-81,RP-181939,0050,1,F,Completion of description of power saving,15.3.0
,RP-81,RP-181940,0051,1,F,Correction to description of bandwidth adaptation,15.3.0
,RP-81,RP-181939,0053,1,F,Clarification of PDCP functionality,15.3.0
,RP-81,RP-181939,0062,2,F,Clarification on number of CC for NR CA,15.3.0
,RP-81,RP-181938,0070,1,F,"Beam management, failure detection and recovery",15.3.0
,RP-81,RP-181941,0071,-,F,System Information Handling in TS38.300,15.3.0
,RP-81,RP-181941,0072,1,F,Correction on RRC Resume procedure,15.3.0
,RP-81,RP-181940,0077,-,F,CR on RACH configuration during HO,15.3.0
,RP-81,RP-181941,0078,1,F,Missing Call Flows,15.3.0
,RP-81,RP-181942,0079,1,F,CN type indication for Redirection from NR to E-UTRA,15.3.0
,RP-81,RP-181942,0080,1,F,QoS Flow to DRB Remapping during Handover,15.3.0
,RP-81,RP-181941,0081,1,F,NR Corrections (38.300 Baseline CR covering RAN3-101 agreements),15.3.0
2018/10,-,-,-,-,-,Changes of CR0035 rev 3 were undone since this CR was actually not approved by RAN #81 as it was not submitted to RAN #81,15.3.1
2018/12,RP-82,RP-182656,0028,5,F,Slice Aware Access Control,15.4.0
,RP-82,RP-182649,0035,4,B,ECN support in NR,15.4.0
,RP-82,RP-182653,0074,2,F,Corrections to System Information,15.4.0
,RP-82,RP-182655,0075,2,F,Stage2 Corrections on UE capability,15.4.0
,RP-82,RP-182657,0083,3,F,Clarifications on dynamic scheduling,15.4.0
,RP-82,RP-182658,0084,2,F,Clarification of AMF Switch in RRC_INACTIVE,15.4.0
,RP-82,RP-182657,0086,2,F,Correction to the system information in Handover Request message,15.4.0
,RP-82,RP-182654,0087,2,F,Capture signalling flows where the last serving gNB moves the UE to RRC_IDLE,15.4.0
,RP-82,RP-182649,0088,2,F,Scheduling Request Overview,15.4.0
,RP-82,RP-182649,0089,1,F,System Information Provisioning,15.4.0
,RP-82,RP-182657,0090,3,F,Transport of NAS Messages,15.4.0
,RP-82,RP-182649,0091,2,F,SON Overview,15.4.0
,RP-82,RP-182649,0093,2,F,RDI handling for data forwarding at handover,15.4.0
,RP-82,RP-182656,0095,2,F,Clarification on basic voice support,15.4.0
,RP-82,RP-182659,0096,2,F,Relation between SSB and SS-Burst,15.4.0
,RP-82,RP-182659,0097,3,F,Defining inter-system and intra-system handover,15.4.0
,RP-82,RP-182659,0099,3,F,Correction regarding key deletion at state transition to RRC_IDLE,15.4.0
,RP-82,RP-182656,0102,2,F,"Clarification on SSB-based BM, RLM and BFD",15.4.0
,RP-82,RP-182653,0103,1,F,Correction to beam failure detection in Stage-2,15.4.0
,RP-82,RP-182655,0106,2,F,Random Access Triggers,15.4.0
,RP-82,RP-182649,0107,-,F,Correction of BWP adaptation,15.4.0
,RP-82,RP-182657,0108,1,F,Notification Control,15.4.0
,RP-82,RP-182665,0109,1,F,PDU Session AMBR,15.4.0
,RP-82,RP-182649,0110,-,F,Logical channel restrictions clarifications and correction,15.4.0
,RP-82,RP-182666,0111,2,F,CORESET#0,15.4.0
,RP-82,RP-182659,0115,2,F,Corrections to activation of SCells,15.4.0
,RP-82,RP-182657,0116,1,F,Description of RLM aspects,15.4.0
,RP-82,RP-182651,0120,-,F,Minor corrections to paging,15.4.0
,RP-82,RP-182659,0125,1,F,Clarification on power ramping counter,15.4.0
,RP-82,RP-182658,0127,1,F,Corrections on the descriptions of active BWP,15.4.0
,RP-82,RP-182653,0131,-,F,Stage 2 Correction on Mobility in RRC_IDLE,15.4.0
,RP-82,RP-182660,0133,1,F,Stage 2 CR on Measurement gap configuration scenarios,15.4.0
,RP-82,RP-182659,0134,1,F,CR on the carrier selection for random access,15.4.0
,RP-82,RP-182659,0137,1,F,Corrections on Multi-Radio dual connectivity,15.4.0
,RP-82,RP-182670,0138,2,F,Inter-system HO,15.4.0
,RP-82,RP-182787,0139,-,F,Baseline CR for TS 38.300,15.4.0
,RP-82,RP-182799,0140,-,B,Addition of Annex X for SPID ranges,15.4.0
2019/03,RP-83,RP-190542,0142,2,F,RRC Reject Handling for MPS and MCS,15.5.0
,RP-83,RP-190540,0143,-,F,Misalignments with other Specifications,15.5.0
,RP-83,RP-190543,0146,2,F,RLF triggering when RLC reaches maximum number of retransmission,15.5.0
,RP-83,RP-190543,0147,1,F,Correction on RLC modes for duplication,15.5.0
,RP-83,RP-190545,0148,1,F,Correction of Data Forwarding over Xn,15.5.0
,RP-83,RP-190544,0149,-,F,Correction to RNAU without context relocation,15.5.0
,RP-83,RP-190544,0150,-,F,Correction of handling of PDCP SN during Data Forwarding,15.5.0
,RP-83,RP-190545,0151,1,F,Correction of stage 2 for slicing,15.5.0
,RP-83,RP-190544,0152,-,F,Energy Saving Support in R15,15.5.0
2019/06,RP-84,RP-191373,0154,-,F,CQI and MCS for URLLC,15.6.0
,RP-84,RP-191373,0155,1,F,Miscellaneous Corrections,15.6.0
,RP-84,RP-191373,0156,1,F,CA Clarifications - RACH and Timing Advance,15.6.0
,RP-84,RP-191373,0157,-,F,Cross Carrier Scheduling,15.6.0
,RP-84,RP-191379,0159,1,F,CR on 38.300 for SRB cell mapping for CA duplication,15.6.0
,RP-84,RP-191380,0160,1,F,Support of ongoing re-mapping on source side during SDAP mobility,15.6.0
,RP-84,RP-191379,0161,-,F,Correction of data forwarding,15.6.0
,RP-84,RP-191379,0162,-,F,Slicing information during handover,15.6.0
,RP-84,RP-191380,0163,-,F,Corrections for support of data forwarding for reestablishment UE,15.6.0
,RP-84,RP-191380,0164,-,F,Correction of QoS flow re-mapping before handover,15.6.0
,RP-84,RP-191380,0165,-,F,Correction of NAS PDU,15.6.0
,RP-84,RP-191380,0168,-,F,Support for network sharing,15.6.0
2019/09,RP-85,RP-192191,0171,1,F,Correction on 5GC to EPC inter-RAT inter-system handover,15.7.0
2019/12,RP-86,RP-192934,0173,2,F,Clarification on measurement gap configuration in NR SA,15.8.0
,RP-86,RP-192934,0174,1,F,KgNB derivation upon mobility,15.8.0
,RP-86,RP-192934,0178,-,F,Correction on PUCCH transform precoding,15.8.0
,RP-86,RP-192935,0181,-,F,Correction on mini-slot scheduling,15.8.0
,RP-86,RP-192937,0182,-,F,Independent migration to IPv6 on NG-U,15.8.0
,RP-86,RP-192938,0183,-,F,Correction of QoS flow re-mapping before handover,15.8.0
,RP-86,RP-192944,0184,-,B,CR TS 38.300 Remote Interference Management,16.0.0
,RP-86,RP-192942,0185,-,B,Introduction of direct data forwarding for inter-system HO between EPS and 5GS,16.0.0
2020/03,RP-87,RP-200349,0153,8,B,CR to 38.300 on Integrated Access and Backhaul for NR,16.1.0
,RP-87,RP-200347,0172,3,B,Introduction of NR mobility enhancement,16.1.0
,RP-87,RP-200360,0175,3,B,Introduction of additional enhancements for eMTC,16.1.0
,RP-87,RP-200361,0176,3,B,Introduction of additional enhancements for NB-IoT,16.1.0
,RP-87,RP-200350,0186,2,B,Introduction of SRVCC from 5G to 3G,16.1.0
,RP-87,RP-200351,0187,1,B,Introduction of RACS and DL RRC segmentation,16.1.0
,RP-87,RP-200335,0189,2,A,Security and RRC Resume Request,16.1.0
,RP-87,RP-200357,0190,-,B,Introduction of NR IDC solution,16.1.0
,RP-87,RP-200344,0193,2,B,Introduction of UE Power Saving in NR,16.1.0
,RP-87,RP-200341,0194,2,B,Introduction of on-demand SI procedure in RRC_CONNECTED,16.1.0
,RP-87,RP-200353,0195,2,B,Non-Public Networks,16.1.0
,RP-87,RP-200342,0197,1,B,Introduction of 2-step RACH,16.1.0
,RP-87,RP-200348,0198,2,B,CR for 38.300 for CA/DC enhancements,16.1.0
,RP-87,RP-200341,0199,2,B,Introduction of NR operation with Shared Spectrum Access to Stage 2,16.1.0
,RP-87,RP-200343,0200,1,B,Introduction of NR eURLLC,16.1.0
,RP-87,RP-200340,0201,2,B,Introduction of cross link interference management,16.1.0
,RP-87,RP-200352,0203,-,B,Introduction of NR Industrial IoT features,16.1.0
,RP-87,RP-200346,0204,-,B,Introduction of 5G V2X with NR Sidelink,16.1.0
,RP-87,RP-200334,0207,-,A,Propagation of Roaming and Access Restriction information in NG-RAN in non-homogenous NG-RAN node deployments,16.1.0
,RP-87,RP-200345,0209,-,B,RAN1 stage 2 agreements related to positioning,16.1.0
2020/07,RP-88,RP-201165,0191,3,B,Introduction of NeedForGap capability for NR measurement,16.2.0
,RP-88,RP-201177,0211,2,F,Corrections to Mobility Enhancements,16.2.0
,RP-88,RP-201173,0214,1,F,4-step RA type figure description,16.2.0
,RP-88,RP-201181,0215,1,F,Stage-2 updates for IIOT,16.2.0
,RP-88,RP-201171,0217,4,F,CLI Corrections,16.2.0
,RP-88,RP-201179,0220,1,C,CR to 38.300 on Integrated Access and Backhaul for NR,16.2.0
,RP-88,RP-201161,0222,1,A,Clarification on pdcp-Duplication at RRC Reconfiguration,16.2.0
,RP-88,RP-201164,0224,1,A,Correction on bandwidth adaptation,16.2.0
,RP-88,RP-201182,0225,2,F,Miscellaneous corrections to NPN,16.2.0
,RP-88,RP-201175,0227,1,F,Missing SIB for positioning,16.2.0
,RP-88,RP-201172,0229,1,F,Miscellaneous corrections for NR operation with shared spectrum,16.2.0
,RP-88,RP-201177,0230,2,F,Corrections on NR mobility enhancements,16.2.0
,RP-88,RP-201178,0236,2,F,Clarification of DAPS configuration in MR-DC,16.2.0
,RP-88,RP-201176,0237,1,F,Introduction of on-demand SIB(s) procedure in RRC_CONNECTED,16.2.0
,RP-88,RP-201190,0239,-,C,Introduction of eCall over IMS for NR,16.2.0
,RP-88,RP-201176,0245,1,F,Correction for NR sidelink communication,16.2.0
,RP-88,RP-201165,0246,-,A,Global Cell Identities and Global NG-RAN Node Identities when NR access is shared,16.2.0
,RP-88,RP-201176,0248,1,B,Support for Alternative QoS profiles,16.2.0
,RP-88,RP-201211,0249,1,C,Introduction of Inter-gNB CSI-RS Based Mobility,16.2.0
,RP-88,RP-201165,0251,-,A,Correction of NAS NON Delivery,16.2.0
,RP-88,RP-201177,0252,1,B,Baseline CR for introducing Rel-16 NR mobility enhancement,16.2.0
,RP-88,RP-201181,0253,-,B,NRIIOT Higher Layer Multi-Connectivity,16.2.0
,RP-88,RP-201182,0254,1,B,Introduction of Non Public Networks,16.2.0
,RP-88,RP-201179,0255,-,B,Mapping of Uplink Traffic to Backhaul RLC Channels,16.2.0
,RP-88,RP-201354,0256,-,B,Addition of SON features,16.2.0
2020/09,RP-89,RP-201937,0232,1,A,Clarification for KPAS and EU-alert,16.3.0
,RP-89,RP-201931,0258,1,F,Drafting Rules in Subclause 15 on SON,16.3.0
,RP-89,RP-201928,0259,-,F,Missing RACH Figure,16.3.0
,RP-89,RP-201937,0260,-,F,Clarification on NCGI,16.3.0
,RP-89,RP-201963,0263,1,F,Stage-2 CR for clarifications of Rel-16 PDCP Duplication,16.3.0
,RP-89,RP-201926,0265,-,F,Correction on CSI-RS Based Intra-frequency and Inter-frequency Measurement Definition,16.3.0
,RP-89,RP-201930,0274,-,F,Various corrections to NR Mobility enhancements description,16.3.0
,RP-89,RP-201930,0278,-,F,DAPS handover corrections,16.3.0
,RP-89,RP-201922,0284,1,F,Misc corrections for Rel-16 DCCA,16.3.0
,RP-89,RP-201932,0285,1,F,Mandatory support of full rate user plane integrity protection,16.3.0
,RP-89,RP-201922,0286,1,F,Correction on UL behaviours in the dormant BWP,16.3.0
,RP-89,RP-201923,0293,1,F,CR to 38.300 on Integrated Access and Backhaul for NR,16.3.0
,RP-89,RP-201921,0294,1,F,Correction of CAPC for NR-U,16.3.0
,RP-89,RP-201929,0295,-,F,Correction on prioritization between DCP and RAR to C-RNTI for CFRA BFR,16.3.0
,RP-89,RP-201928,0296,-,F,Correction of NPN CAG cells and non-CAG cells,16.3.0
2020/12,RP-90,RP-202776,0299,1,F,Stage-2 description of MPE reporting,16.4.0
,RP-90,RP-202771,0300,3,F,Description of Multi-TRP operation,16.4.0
,RP-90,RP-202774,0305,1,F,Miscellaneous corrections to Mobility Enhancements,16.4.0
,RP-90,RP-202774,0307,1,F,"Clarification on no support of CA, DC or multi-TRP with DAPS",16.4.0
,RP-90,RP-202771,0310,1,F,BFR on SCell,16.4.0
,RP-90,RP-202776,0317,3,F,Dynamic UMTS Radio Capability impact on SRVCC and RACS,16.4.0
,RP-90,RP-202772,0318,1,F,Corrections on non DRB operation for IAB-MT,16.4.0
,RP-90,RP-202774,0322,1,F,Correction to RLF in case of DAPS HO,16.4.0
,RP-90,RP-202769,0323,-,F,Stage-2 corrections for NR sidelink communication,16.4.0
,RP-90,RP-202771,0324,-,F,Clarifying the use of PNI-NPN term in RAN specifications,16.4.0
,RP-90,RP-202777,0325,1,F,Clarification on the indication of eCall over IMS,16.4.0
,RP-90,RP-202777,0326,1,F,Secondary DRX group description is missing,16.4.0
,RP-90,RP-202774,0327,-,F,CHO in stage-2,16.4.0
,RP-90,RP-202769,0328,-,F,Corrections on AQP for notification control,16.4.0
,RP-90,RP-202774,0330,-,F,Correction for NR CHO and Full Configuration,16.4.0
,RP-90,RP-202767,0331,-,F,Update the deployment scenarios in Annex B.3,16.4.0
2021/03,RP-91,RP-210701,0302,2,A,UE Capabilities Description,16.5.0
,RP-91,RP-210692,0333,1,F,Clarification on no support of SUL with DAPS,16.5.0
,RP-91,RP-210691,0337,1,F,Miscellaneous Stage-2 corrections of IAB in 38.300,16.5.0
,RP-91,RP-210695,0338,2,F,Release with Redirect for connection resume triggered by NAS,16.5.0
,RP-91,RP-210702,0339,1,A,Clarification of data forwarding upon intra-system HO using full configuration,16.5.0
,RP-91,RP-210692,0340,2,F,Addition of releasing the source part of DAPS DRBS upon DAPS release,16.5.0
,RP-91,RP-210689,0343,-,F,Correction on uplink transmission allowed without TA,16.5.0
,RP-91,RP-210689,0346,1,F,Clarification on DAPS HO configuration,16.5.0
,RP-91,RP-210694,0347,-,F,PDCP SN issue for EPC to 5GC handover,16.5.0
2021-06,RP-92,RP-211475,0352,2,F,Addition of size limitation for SRVCC,16.6.0
,RP-92,RP-211473,0353,2,F,Transmissions to the source that continue upon DAPS UL switching,16.6.0
,RP-92,RP-211473,0354,1,F,Removing ambiguous legacy and normal terms from handover descriptions,16.6.0
,RP-92,RP-211472,0359,1,F,Updated description of multi-TRP,16.6.0
,RP-92,RP-211484,0364,3,A,SRB PDCP handling upon handover,16.6.0
,RP-92,RP-211472,0366,3,F,Missing IAB SA mode for QoS description,16.6.0
,RP-92,RP-211473,0368,1,F,Clarification on RLF detection of source PCell,16.6.0
,RP-92,RP-211473,0370,1,F,Miscellaneous corrections to DAPS handover,16.6.0
,RP-92,RP-211480,0373,1,F,Miscellaneous Corrections,16.6.0
,RP-92,RP-211471,0379,-,F,Correction of MRO in stage 2,16.6.0
,RP-92,RP-211484,0380,-,F,Supporting use of UE Radio Capability for Paging in RRC_INACTIVE,16.6.0
2021-09,RP-93,RP-212443,0381,1,F,Correction to Rel-16 HARQ description,16.7.0
,RP-93,RP-212442,0387,1,F,Miscellaneous corrections to eURLLC for 38.300,16.7.0
,RP-93,RP-212440,0388,1,F,NAS PDU handling,16.7.0
2021-12,RP-94,RP-213343,0391,1,F,Miscellaneous Corrections,16.8.0
,RP-94,RP-213343,0398,-,F,Handling of mobility and dual connectivity in mixed PNI-NPN/PLMN cell scenarios,16.8.0
2022-03,RP-95,RP-220484,0342,10,B,Introduction of NR MBS,17.0.0
,RP-95,RP-220487,0357,7,B,Introduction of SDT,17.0.0
,RP-95,RP-220486,0389,4,B,Introduction of IAB enhancements,17.0.0
,RP-95,RP-220477,0400,1,B,Introduction of NR dynamic spectrum sharing,17.0.0
,RP-95,RP-220506,0401,1,D,Inclusive Language Review for TS 38.300,17.0.0
,RP-95,RP-220837,0402,1,B,Introduction of MINT [MINT],17.0.0
,RP-95,RP-220491,0403,2,B,Introduction of Sidelink Relay,17.0.0
,RP-95,RP-220476,0405,1,B,Introduction of eSL in TS 38.300,17.0.0
,RP-95,RP-220837,0407,1,B,Introduction of RACH triggers for T_ADV in NR E-CID [NRTADV],17.0.0
,RP-95,RP-220475,0408,1,B,Introduction of NR operation up to 71GHz,17.0.0
,RP-95,RP-220499,0411,1,B,Stage 2 CR for UL Tx switching enhancement,17.0.0
,RP-95,RP-220478,0412,1,B,Introduction of NR coverage enhancements,17.0.0
,RP-95,RP-220490,0413,1,B,RAN enhancements in the support of slicing,17.0.0
,RP-95,RP-220493,0414,2,B,"Introducing NPN enhancements: Credential Holders, Onboarding, IMS emergency, and PWS support in SNPNs",17.0.0
,RP-95,RP-220489,0415,-,B,Introduction of the support for UDC in NR,17.0.0
,RP-95,RP-220481,0416,1,B,Introduction of Rel-17 IIoT/URLLC to TS 38.300,17.0.0
,RP-95,RP-220960,0417,2,B,Introduction of UE power saving enhancements In 38.300,17.0.0
,RP-95,RP-220496,0420,1,B,Introduction of DL 1024 QAM in NR,17.0.0
,RP-95,RP-220480,0421,2,B,Introduction of RedCap in TS 38.300,17.0.0
,RP-95,RP-220488,0422,1,B,Running CR to 38300 for Multi-USIM devices support,17.0.0
,RP-95,RP-220482,0423,2,B,Support of Non-Terrestrial Networks,17.0.0
,RP-95,RP-220494,0424,-,B,38.300 CR for Introduction of QoE measurements in NR,17.0.0
,RP-95,RP-220510,0426,-,B,Introduction of Local NG-RAN Node IDs for RRC_INACTIVE [RRCInactive],17.0.0
,RP-95,RP-220510,0427,1,C,UE Security Capabilities signaling in NG-RAN [UE_Sec_Caps],17.0.0
,RP-95,RP-220839,0431,-,B,Addition of SON features enhancement,17.0.0
,RP-95,RP-220474,0439,-,B,Introduction of feMIMO,17.0.0
2022-06,RP-96,RP-221728,0362,2,B,Introduction of further MRDC enhancements,17.1.0
,RP-96,RP-221732,0440,1,F,Correction on stage 2 for sidelink relay,17.1.0
,RP-96,RP-221735,0441,1,F,38.300 CR Correction for Introduction of QoE measurements in NR,17.1.0
,RP-96,RP-221715,0447,1,F,Stage-2 corrections for 71 GHz,17.1.0
,RP-96,RP-221727,0458,2,F,Corrections to UE power saving enhancements In 38.300,17.1.0
,RP-96,RP-221719,0462,-,C,Updates for RAN Slicing from RAN2#118,17.1.0
,RP-96,RP-221716,0464,1,F,Corrections on RedCap in TS 38.300,17.1.0
,RP-96,RP-221729,0465,1,F,Corrections on SDT,17.1.0
,RP-96,RP-221729,0466,2,F,Introduction of RACH partitioning,17.1.0
,RP-96,RP-221762,0469,2,F,Miscellaneous Corrections to eSL,17.1.0
,RP-96,RP-221724,0472,-,F,Correction for NR coverage enhancements,17.1.0
,RP-96,RP-221736,0474,1,B,Introduction of gNB ID length reporting in the NR CGI report [gNB_ID_Length],17.1.0
,RP-96,RP-221718,0476,-,F,Various corrections to IAB enhancements,17.1.0
,RP-96,RP-221726,0477,-,F,Corrections for IIoT on simultaneous PUCCH and PUSCH transmission,17.1.0
,RP-96,RP-221717,0478,-,F,Corrections to stage 2 for NR NTN,17.1.0
,RP-96,RP-221714,0480,-,A,Inter-system direct data forwarding between source SgNB and target gNB,17.1.0
,RP-96,RP-221754,0483,-,F,Correction on NR MBS,17.1.0
,RP-96,RP-221754,0484,1,F,Correction of MBS data forwarding,17.1.0
,RP-96,RP-221729,0485,-,F,Correction on RA-SDT overall procedures,17.1.0
,RP-96,RP-221717,0486,-,F,Corrections for NR NTN,17.1.0
,RP-96,RP-221733,0487,-,F,Correction on R17 SON MDT for 38.300,17.1.0
,RP-96,RP-221727,0488,-,F,"Correction of the ""last used cell"" in UE Context Release Complete",17.1.0
,RP-96,RP-221754,0490,-,F,Correction on NR MBS mobility for 38300,17.1.0
,RP-96,RP-221733,0491,-,F,TS 38.300 corrections for CCO,17.1.0
,RP-96,RP-221754,0492,-,F,Corrections on MBS,17.1.0
2022-09,RP-97,RP-222524,0509,2,F,Rel-17 NTN related Rapporteur's corrections to TS 38.300,17.2.0
,RP-97,RP-222516,0515,1,A,NR Correction related to RNA,17.2.0
,RP-97,RP-222525,0519,1,F,Corrections on SDT,17.2.0
,RP-97,RP-222523,0524,-,F,Clarification on PUCCH cell switching for TDD cells,17.2.0
,RP-97,RP-222525,0535,2,F,Corrections on RedCap in TS 38.300,17.2.0
,RP-97,RP-222524,0543,2,F,Stage-2 corrections to Rel-17 QoE,17.2.0
,RP-97,RP-222522,0546,1,F,Miscellaneous Corrections,17.2.0
