Change history,,,,,,,
Date,Meeting,TDoc,CR,Rev,Cat,Subject/Comment,New version
2008-12,RAN #42,RP-080918,28,,,Correction to RE power control dynamic range,8.4.0
2008-12,RAN #42,RP-080919,29,1,,BS RF requirements for Band 17,8.4.0
2008-12,RAN #42,RP-080920,41,,,Update of total dynamic range limits,8.4.0
2008-12,RAN #42,RP-080921,39,1,,Update of TDD-FDD coexistance requirements,8.4.0
2008-12,RAN #42,RP-080922,33,1,,eNB performance requirements for Multi User PUCCH,8.4.0
2008-12,RAN #42,RP-080922,42,,,PRACH demodulation requirements update,8.4.0
2008-12,RAN #42,RP-080922,25,1,,Updates of Fized Reference Channels and requirements for UL timing adjustment and PUCCH format 2,8.4.0
2008-12,RAN #42,RP-080922,44,,,eNB performance requirements for HARQ-ACK multiplexed on PUSCH,8.4.0
2008-12,RAN #42,RP-080923,43,,,General updates to Clause 8 and appendix A,8.4.0
2008-12,RAN #42,RP-080925,24,,,LTE TDD Update for Annex E of 36.104,8.4.0
2008-12,RAN #42,RP-080927,32,1,,Clarification of eNB HST propagation conditions,8.4.0
2008-12,RAN #42,RP-080927,31,,,Corrections of eNB performance requirements for high speed train,8.4.0
2009-03,RAN #43,RP-090173,53,1,,Clarification of EARFCN,8.5.0
2009-03,RAN #43,RP-090175,60,1,,Regional requirement on maximum rated power for Band 34,8.5.0
2009-03,RAN #43,RP-090176,45,,,Correction to additional requirements for operating band unwanted emissions,8.5.0
2009-03,RAN #43,RP-090176,48,,,Clarification of PHS band including the future plan,8.5.0
2009-03,RAN #43,RP-090176,49,,,Unsynchronized TDD coexistence requirements,8.5.0
2009-03,RAN #43,RP-090176,54,,,eNB transmitter transient period,8.5.0
2009-03,RAN #43,RP-090176,56,1,,eNB ACS frequency offset,8.5.0
2009-03,RAN #43,RP-090176,57,,,Correction to unwanted emission limit for 3MHz(E-UTRA bands < 1GHz) for Category A,8.5.0
2009-03,RAN #43,RP-090177,46,,,Modifications on UL timing adjustment test case,8.5.0
2009-03,RAN #43,RP-090177,47,1,,Modifications on PUSCH high speed train test case,8.5.0
2009-03,RAN #43,RP-090177,50,,,Clarification on PUCCH ACK/NAK repetitions for BS performance tests,8.5.0
2009-03,RAN #43,RP-090177,52,,,PUSCH ACK/NAK simulation assumptions finalization for simulations with implementation margins,8.5.0
2009-03,RAN #43,RP-090177,59,,,HARQ-ACK multiplexed on PUSCH performance requirement results,8.5.0
2009-05,RAN #44,RP-090544,63,,,Clarification of requirements for multicarrier BS. (Technically Endorsed CR in R4-50bis - R4-091375),8.6.0
2009-05,RAN #44,RP-090545,62,,,CR ACS frequency offset. (Technically Endorsed CR in R4-50bis - R4-091329),8.6.0
2009-05,RAN #44,RP-090545,67,,,Correction to DL RS power,8.6.0
2009-05,RAN #44,RP-090545,69,,,Correction to Receiver Dynamic Range minimum requirements,8.6.0
2009-05,RAN #44,RP-090545,64,,,UL timing adjustment performance requirement clarifications. (Technically Endorsed CR in R4-50bis - R4-091437),8.6.0
2009-05,RAN #44,RP-090559,61,,,Introduction of Extended LTE800 requirements. (Technically Endorsed CR in R4-50bis - R4-091060),9.0.0
2009-09,RAN #45,RP-090953,71,,,Clarification of the UL timing adjustment performance determination,9.1.0
2009-09,RAN #45,RP-090953,73,,,Corrections to E-UTRA Rx requirements,9.1.0
2009-09,RAN #45,RP-090953,78,,,Clarifications on testing UL timing adjustment requirements,9.1.0
2009-09,RAN #45,RP-090953,90,,,Correction on Table A.3-1 FRC parameters for performance requirements (QPSK 1/3) of Annex 3,9.1.0
2009-09,RAN #45,RP-090954,86,2,,LTE operating band unwanted emissions revision,9.1.0
2009-09,RAN #45,RP-090826,74,,,Correction of spurious emission requirements for LTE800,9.1.0
2009-12,RP-46,RP-091286,093,,,Introduction of Extended LTE1500 requirements for TS36.104 (Technically endorsed at RAN 4 52bis in R4-093633),9.2.0
2009-12,RP-46,RP-091265,095,,,Correction to ICS requirement (Technically endorsed at RAN 4 52bis in R4-093639),9.2.0
2009-12,RP-46,RP-091265,097,,,CR eNB FDD EVM (Technically endorsed at RAN 4 52bis in R4-093713),9.2.0
2009-12,RP-46,RP-091265,099,,,Correction on terminology for noise bandwidth (Technically endorsed at RAN 4 52bis in R4-093740),9.2.0
2009-12,RP-46,RP-091266,101,,,LTE operating band unwanted emissions correction (Technically endorsed at RAN 4 52bis in R4-093801),9.2.0
2009-12,RP-46,RP-091266,103,,,Multi-path fading propagation conditions reference correction (Technically endorsed at RAN 4 52bis in R4-093927),9.2.0
2009-12,RP-46,RP-091266,105,,,Clarification on Spurious emissions limits for BS co-existed with another BS (Technically endorsed at RAN 4 52bis in R4-094011),9.2.0
2009-12,RP-46,RP-091266,106,,,Correction to the transmitter intermodulation (Technically endorsed at RAN 4 52bis in R4-094084),9.2.0
2009-12,RP-46,RP-091270,109,1,,Clarification on PRACH False alarm probability,9.2.0
2009-12,RP-46,RP-091295,110,1,,E-UTRA BS classification,9.2.0
2009-12,RP-46,RP-091295,111,1,,Home eNode B maximum output power,9.2.0
2009-12,RP-46,RP-091295,112,1,,Home eNode B in-channel selectivity requirement,9.2.0
2009-12,RP-46,RP-091295,113,1,,Home eNode B receiver intermodulation requirement,9.2.0
2009-12,RP-46,RP-091293,114,2,,Demodulation requirements of Pico NodeB,9.2.0
2009-12,RP-46,RP-091269,116,,,UL Timing Adjustment test clarifications,9.2.0
2009-12,RP-46,RP-091265,118,,,Corrections on frequency range of unwanted emissions requirements,9.2.0
2009-12,RP-46,RP-091276,122,,,"Testing in case of Rx diversity, Tx diversity and MIMO",9.2.0
2009-12,RP-46,RP-091265,124,,,Table reference correction,9.2.0
2009-12,RP-46,RP-091295,125,1,,Home eNode B ACLR requirement,9.2.0
2009-12,RP-46,RP-091295,126,1,,Home eNode B ACS and narrow band blocking requirement,9.2.0
2009-12,RP-46,RP-091295,127,1,,Home eNode B Blocking requirement,9.2.0
2009-12,RP-46,RP-091294,128,1,,Home eNode B dynamic range requirement,9.2.0
2009-12,RP-46,RP-091294,129,1,,Home eNode B frequency error requirement,9.2.0
2009-12,RP-46,RP-091294,130,2,,Home eNode B performance requirement,9.2.0
2009-12,RP-46,RP-091294,131,1,,Home eNode B operating band unwanted emissions requirement,9.2.0
2009-12,RP-46,RP-091294,132,1,,Home eNode B reference sensitivity level requirement,9.2.0
2009-12,RP-46,RP-091294,133,2,,Home eNode B spurious emission requirement,9.2.0
2009-12,RP-46,RP-091284,135,1,,Inclusion of Band 20 BS RF parameters,9.2.0
2009-12,RP-46,RP-091265,139,,,Corrections on blocking performance requirement for Band 17,9.2.0
2009-12,RP-46,RP-091294,140,,,CR-Protection of Adjacent Channels Owned by Other Operators,9.2.0
2009-12,RP-46,RP-091293,141,,,Introduction of LTE Pico NodeB class,9.2.0
2010-03,RP-47,RP-100252,155,,,Correction of the frequency range for unwanted emmissions limits (cat-B/option 2/BW 3MHz),9.3.0
2010-03,RP-47,RP-100252,152,,,Correction of Band 4 and 10 co-existence requirement,9.3.0
2010-03,RP-47,RP-100262,160,,,Adding missing references,9.3.0
2010-03,RP-47,RP-100275,145,1,,Corrections of operating band unwanted emissions for Local Area BS,9.3.0
2010-03,RP-47,RP-100275,146,1,,Editorial correction in TS36.104 for Pico NodeB,9.3.0
2010-03,RP-47,RP-100263,153,,,Correction of DTT protection requirement,9.3.0
2010-03,RP-47,RP-100266,144,,,Corrections of operating band unwanted emissions for Home BS,9.3.0
2010-03,RP-47,RP-100266,156,,,Corrections on Home BS operating band unwanted emission limits,9.3.0
2010-03,RP-47,RP-100266,147,,,Corrections of additional spurious emissions and blocking requirements for HeNB,9.3.0
2010-03,RP-47,RP-100266,150,,,Corrections on Home BS Output Power for Adjacent Channel Protection,9.3.0
2010-03,RP-47,RP-100274,157,,,Requirements for HARQ-ACK multiplexed on PUSCH for E-UTRA LA and Home BS,9.3.0
2010-03,RP-47,RP-100274,158,,,CQI missed detection requirements for PUCCH format 2 for E-UTRA LA and Home BS,9.3.0
2010-03,RP-47,RP-100274,149,1,,Corrections to the receiver intermodulation requirements,9.3.0
2010-06,RP-48,RP-100621,164,,,Clarification on narrowband blocking requirements,9.4.0
2010-06,RP-48,RP-100621,162,,,Spurious emissions limits and blocking requirements for coexistence with CDMA850,9.4.0
2010-06,RP-48,RP-100621,167,1,,Correction to the FRC for PUSCH 1.4M requirements,9.4.0
2010-06,RP-48,RP-100625,172,,,Clarification of applicability of requirements for multi-carrier BS,9.4.0
2010-06,RP-48,RP-100631,168,,,Co-existence with services in adjacent frequency bands,9.4.0
2010-09,RP-49,RP-100920,178,,,UL Timing Adjustment: Stationary UE propagation channel clarification,9.5.0
2010-09,RP-49,RP-100927,173,,,CR LTE_TDD_2600_US spectrum band definition additions to TS 36.104,10.0.0
2010-12,RP-50,RP-101327,194,,,Band 12 channel arrangement correction on 36.104,10.1.0
2010-12,RP-50,RP-101328,190,,,PUCCH format 2 performance requirements definition clarification,10.1.0
2010-12,RP-50,RP-101328,203,,,Correction on multi user PUCCH test,10.1.0
2010-12,RP-50,RP-101342,183,,,Equaliser coefficient derivation for EVM,10.1.0
2010-12,RP-50,RP-101342,186,,,Corrections on table reference for Local Area BS co-located with another BS,10.1.0
2010-12,RP-50,RP-101342,200,,,Correction of applicability of requirements,10.1.0
2010-12,RP-50,RP-101356,181,3,,CR UMTS/LTE-3500 TDD spectrum band definition additions for BS to TS 36.104,10.1.0
2010-12,RP-50,RP-101358,191,,,Base Station Rated Output Power with up to 8 Transmit Antennas,10.1.0
2010-12,RP-50,RP-101359,204,,,Introduction of Carrier Aggregation for LTE in TS 36.104,10.1.0
2011-04,RP-51,RP-110360,179,4,,Introduction of L-Band in TS 36.104,10.2.0
2011-04,RP-51,RP-110357,210,2,,Band 42 and 43 co-existence for UMTS/LTE 3500 (TDD) for TS 36.104,10.2.0
2011-04,RP-51,RP-110344,212,-,,"Operating band unwanted emissions for Band 1, 33 and 34 (TS 36.104)",10.2.0
2011-06,RP-52,RP-110794,218,,,Modifications to Band 3 to allow LTE Band 3 operation in Japan (Rel-10 TS36.104 CR),10.3.0
2011-06,RP-52,RP-110812,219,,,Add 2GHz S-Band (Band 23) in 36.104,10.3.0
2011-06,RP-52,RP-110802,224,,,Co-existence/co-location between Band 42 and 43 in TS 36.104,10.3.0
2011-06,RP-52,RP-110796,225,,,Harmonization of co-existence between Home BS and WA BS in 36.104,10.3.0
2011-06,RP-52,RP-110807,221,1,,LTE CA alignment of definitions in TS 36.104,10.3.0
2011-06,RP-52,RP-110807,220,1,,Corrections on LTE Carrier Aggregation requirements,10.3.0
2011-06,RP-52,RP-110804,214,1,,Expanded 1900 MHz addition to 36.104,10.3.0
2011-06,RP-52,RP-110795,233,1,,Fixing the misalignment of Band 24 GPS Coexistence specifications between 36.104 and 37.104,10.3.0
2011-06,RP-52,RP-110811,223,2,,Requirements for HeNB Autonomous Power Setting for Macro-eNB Scenario,10.3.0
2011-09,RP-53,RP-111252,249,,,Band 3/III operation in Japan,10.4.0
2011-09,RP-53,RP-111255,246,1,,Band 42 and 43 for LTE 3500 (TDD) correction to TS 36.104,10.4.0
2011-09,RP-53,RP-111255,247,1,,Add Band 22/XXII for LTE/UMTS 3500 (FDD) to TS 36.104,10.4.0
2011-09,RP-53,RP-111259,234,1,,Introduction of correlation matrices for UL MIMO,10.4.0
2011-09,RP-53,RP-111260,236,2,,Performance requirements for UL-MIMO,10.4.0
2011-09,RP-53,RP-111262,240,1,,CR to TS 36.104 Minimum requirements of Operating Band Unwanted Emissions,10.4.0
2011-09,RP-53,RP-111262,244,,,Co-existence and co-location corrections in 36.104,10.4.0
2011-09,RP-53,RP-111264,245,,,Band 25/XXV co-existence fix in TS 36.104,10.4.0
2011-09,RP-53,RP-111266,226,2,,TS36.104 CR: on PUSCH performance,10.4.0
2011-12,RP-54,RP-111684,254,,,Correction for uplink demodulation performance,10.5.0
2011-12,RP-54,RP-111734,255,,,Clarification of general blocking requirements for co-existence in TS 36.104,10.5.0
2011-12,RP-54,RP-111686,256,,,Requirements for HeNB  Power Setting for HeNB-eNB Scenario,10.5.0
2011-12,RP-54,RP-111691,260,,,CA PUCCH performance requirements for 36.104,10.5.0
2011-12,RP-54,RP-111687,261,2,,TX ON or OFF CR 36.104,10.5.0
2011-12,RP-54,RP-111733,262,,,Correction of frequency range for spurious emission requirements,10.5.0
2012-03,RP-55,RP-120296,265,,,TS36.104 CR: Add the Tx antenna number for CA PUCCH requirements,10.6.0
2012-03,RP-55,RP-120304,267,1,,Definition of synchronized operation,10.6.0
2012-03,RP-55,RP-120295,268,1,,Finalizing Home BS Output Power parameter for co-channel E-UTRA protection in 36.104,10.6.0
2012-03,RP-55,RP-120298,272,1,,Addition of Band 23 HeNB specifications in 36.104,10.6.0
2012-03,RP-55,RP-120303,273,,,Editorial corrections in BS output power requirements,10.6.0
2012-03,RP-55,RP-120309,263,2,,Introduction of intra-band non-contiguous operation for E-UTRA,11.0.0
2012-03,RP-55,RP-120310,264,,,TS36.104 change for B41 CA,11.0.0
2012-03,RP-55,RP-120305,274,,,Introduction of Band 26/XXVI to TS 36.104,11.0.0
2012-06,RP-56,RP-120773,296,,,Introduction of CA band combination Band4 + Band13 to TS 36.104,11.1.0
2012-06,RP-56,RP-120773,298,,,Introduction of CA band combination Band4 + Band17 to TS 36.104,11.1.0
2012-06,RP-56,RP-120791,299,2,,Introduction of e850_LB (Band 27) to TS 36.104,11.1.0
2012-06,RP-56,RP-120773,280,,,Introduction of CA band combination Band1 + Band19 to TS 36.104,11.1.0
2012-06,RP-56,RP-120782,294,,,Time alignment error headline,11.1.0
2012-06,RP-56,RP-120764,305,,,Correction of PHS protection requirements for TS 36.104,11.1.0
2012-06,RP-56,RP-120788,279,1,,Corrections related to intra-band non-contiguous operation for E-UTRA,11.1.0
2012-06,RP-56,RP-120788,285,,,Introduction of time alignment error requirement for intra-band non-contiguous carrier aggregation,11.1.0
2012-06,RP-56,RP-120793,286,,,Introduction of APAC700(FDD) into TS 36.104,11.1.0
2012-06,RP-56,RP-120793,292,,,Introduction of Band 44,11.1.0
2012-09,RP-57,RP-121328,306,,,Introduction of CA band combination Band2 + Band17 to TS 36.104,11.2.0
2012-09,RP-57,RP-121321,307,,,Correction to intra-band non-contiguous carrier aggregation bands acronym,11.2.0
2012-09,RP-57,RP-121335,308,,,Introduction of CA band combination Band1 + Band21 to TS 36.104,11.2.0
2012-09,RP-57,RP-121327,309,,,Introduction of CA_B7_B20 in 36.104,11.2.0
2012-09,RP-57,RP-121301,312,,,"Introduction of Japanese regulatory requirements for LTE band 8, 36.104 R11",11.2.0
2012-09,RP-57,RP-121340,313,2,,Performant requirements of PUCCH format 2 with DTX detection for 36.104,11.2.0
2012-09,RP-57,RP-121334,314,1,,Add requirements for inter-band CA of B_1-18 in TS36.104,11.2.0
2012-09,RP-57,RP-121338,315,1,,TS 36.104 CR for CA_7,11.2.0
2012-09,RP-57,RP-121340,316,2,,Reusing band 41 requirements for the Japan 2.5G TDD band,11.2.0
2012-09,RP-57,RP-121329,317,,,Introduction of CA band combination Band3 + Band5 to TS 36.104,11.2.0
2012-09,RP-57,RP-121321,318,1,,Intra-band non-contiguous CA BS receiver requirement,11.2.0
2012-09,RP-57,RP-121300,324,,,"Modificaitions of frequency ranges on spurious emission requirements for Band 6, 18, 19",11.2.0
2012-09,RP-57,RP-121331,325,,,Introduction of CA band combination Band3 + Band20 to TS 36.104,11.2.0
2012-09,RP-57,RP-121333,327,,,Introduction of CA band combination Band8 + Band20 to TS 36.104,11.2.0
2012-09,RP-57,RP-121324,328,,,Introduction of CA_B3_B7 in 36.104,11.2.0
2012-12,RP-58,RP-121884,0330,,,Introduction of CA band combination Band3 + Band8 to TS 36.104,11.3.0
2012-12,RP-58,RP-121861,0331,,,Introduction of CA band combination Band4 + Band5 to TS 36.104,11.3.0
2012-12,RP-58,RP-121896,0332,,,Introduction of CA band combination Band5 + Band17 to TS 36.104,11.3.0
2012-12,RP-58,RP-121906,0333,,,Introduction of medium range BS class to TS 36.104 (clause 1-5),11.3.0
2012-12,RP-58,RP-121861,0335,,,Correction of performance requirements of PUCCH format2 with DTX,11.3.0
2012-12,RP-58,RP-121855,0338,,,Modification of ouput power requirement for LA E-UTRA BS,11.3.0
2012-12,RP-58,RP-121861,0340,,,Correction on BS demodulation performance,11.3.0
2012-12,RP-58,RP-121867,0343,,,Clean up of specification R11,11.3.0
2012-12,RP-58,RP-121911,0344,1,,Modification on E-UTRA BS transmitter requriements,11.3.0
2012-12,RP-58,RP-121899,0348,1,,Implementing NC CA in LTE LA,11.3.0
2012-12,RP-58,RP-121894,0349,,,Introduction of CA_B5_B12 in 36.104,11.3.0
2012-12,RP-58,RP-121899,0351,,,Correction to intra-band non-contiguous carrier aggregation bands acronym,11.3.0
2012-12,RP-58,RP-121906,0352,2,,Transmitter characteristics (Clause 6) due to introduction of Medium Range BS,11.3.0
2012-12,RP-58,RP-121906,0353,1,,E-UTRA MR BS receiver requirements,11.3.0
2012-12,RP-58,RP-121899,0354,1,,Further corrections for NC CA in LTE LA BS,11.3.0
2012-12,RP-58,RP-121887,0355,,,Introduction of inter-band CA_4-12 into TS 36.104,11.3.0
2012-12,RP-58,RP-121882,0356,,,Introduction of inter-band CA_11-18 into TS 36.104,11.3.0
2012-12,RP-58,RP-121907,0357,,,Introduction of new BS classes to E-UTRA core specification (performance part),11.3.0
2012-12,RP-58,RP-121863,0362,,,Removal of brackets around medium correlation in table,11.3.0
2012-12,RP-58,RP-121892,0363,,,Introduction of inter-band CA_4-7 into TS 36.104,11.3.0
2012-12,RP-58,RP-121901,0364,,,Introduction of Band 29,11.3.0
2012-12,RP-58,,,,,Editorial Corrections,11.3.1
2013-03,RP-59,RP-130307,0290,1,,TS 36.104 CR for CA_38,11.4.0
2013-03,RP-59,RP-130365,0336,3,,CR 36.104: Performant requirements of PUCCH format 2 with DTX detection,11.4.0
2013-03,RP-59,RP-130266,368,,,Correction of BS performance requirements,11.4.0
2013-03,RP-59,RP-130273,371,1,,Supplement some note information for MR BS in TS 36.104,11.4.0
2013-03,RP-59,RP-130273,372,1,,Correction of UEM requirements in TS 36.104,11.4.0
2013-03,RP-59,RP-130273,373,,,Correction to LTE BS classes core requirements,11.4.0
2013-03,RP-59,RP-130284,375,1,,Alignment of terminology for intra-band non-contiguous CA requirement,11.4.0
2013-03,RP-59,RP-130287,376,,,Band 41 requirements for operation in Japan,11.4.0
2013-03,RP-59,RP-130287,377,,,CR 36.104: Performance requirements of PUCCH format 2 with DTX detection and removal of brackets.,11.4.0
2013-06,RP-60,RP-130769,0378,,,Correct the interfering signal offsets for ACS requirement for Medium range BS,11.5.0
2013-06,RP-60,RP-130765,0380,1,,Editorial correction for the UL-MIMO channel model,11.5.0
2013-06,RP-60,RP-130766,0387,,,CR on TAE for inter-band CA,11.5.0
2013-06,RP-60,RP-130766,0388,1,,Editorial correction of inter band CA table  to TS 36.104,11.5.0
2013-06,RP-60,RP-130770,0389,,,Addidtion of Bands for intra-band non-contiguous CA for 36.104,11.5.0
2013-06,RP-60,RP-130761,0390,,,Modification on co-location spurious emission requirement for Medium Range BS,11.5.0
2013-06,RP-60,RP-130769,0391,1,,Modification on co-location blocking requirement for E-UTRA Medium Range BS,11.5.0
2013-06,RP-60,RP-130769,0394,1,,Introduction of multi-band BS to TS 36.104,11.5.0
2013-06,RP-60,RP-130770,0396,1,,Editorial: Figure 5.6-3 Definition of Sub-block Bandwidth for intra-band non-contiguous spectrum.,11.5.0
2013-06,RP-60,RP-130765,0400,,,CR for UL-MIMO performance requirements,11.5.0
2013-06,RP-60,RP-130771,0366,1,,Introduction of CA 1+8 into TS36.104(Rel-12),12.0.0
2013-06,RP-60,RP-130781,0374,1,,Introduction of LTE Advanced inter-band Carrier Aggregation of Band 3 and Band 28 to TS 36.104,12.0.0
2013-06,RP-60,RP-130785,0381,,,Introduction of LTE Advanced inter-band Carrier Aggregation of Band 23 and Band 29 to TS 36.104,12.0.0
2013-06,RP-60,RP-130779,0383,,,Introduction of LTE Advanced inter-band carrier aggregation of Band 3 and Band 26 into TS36.104 (Rel-12),12.0.0
2013-06,RP-60,RP-130777,0384,,,Introduction of CA band combination Band3 + Band19  to TS 36.104,12.0.0
2013-06,RP-60,RP-130783,0385,,,Introduction of CA band combination Band19 + Band21  to TS 36.104,12.0.0
2013-06,RP-60,RP-130773,0392,,,Introduction of inter-band CA combination for Band 2 and Band 4,12.0.0
2013-06,RP-60,RP-130787,0393,,,Introduction of intra-band non-contiguous CA combination for Band 4,12.0.0
2013-06,RP-60,RP-130791,0395,1,,Introduction of US WCS Band (Band 30) to TS 36.104,12.0.0
2013-06,RP-60,RP-130790,0397,,,Introduction of LTE 450 in Brazil into TS 36.104,12.0.0
2013-06,RP-60,RP-130775,0399,1,,Introduction of LTE Advanced Inter-Band Carrier Aggregation of Band 2 and Band 13 to TS36.104,12.0.0
09-2013,RP-61,RP-131300,0401,,,36.104 CR for LTE_CA_C_B3,12.1.0
09-2013,RP-61,RP-131283,0403,,,Correction of rated output power of MR BS for E-UTRA (R12),12.1.0
09-2013,RP-61,RP-131289,0405,,,Clarification on single-band operation of multi-band BS,12.1.0
09-2013,RP-61,RP-131296,0408,,,Add requirements for CA_1-26 into TS36.104,12.1.0
09-2013,RP-61,RP-131298,0409,,,Introduction of inter-band CA Band 2+5,12.1.0
09-2013,RP-61,RP-131285,0413,,,Non-contiguous intraband CA minimum channel spacing.,12.1.0
12-2013,RP-62,RP-131959,0414,,,Introduction of intra-band contiguous CA for Band 27,12.2.0
12-2013,RP-62,RP-131965,0415,,,Introduction of LTE-Advanced intra-band non-contiguous Carrier Aggregation (CA) in Band 23 to TS 36.104,12.2.0
12-2013,RP-62,RP-131946,0416,,,Introduction of CA band combination Band2 + Band12 to TS 36.104,12.2.0
12-2013,RP-62,RP-131954,0417,,,Introduction of CA band combination Band12 + Band25 to TS 36.104,12.2.0
12-2013,RP-62,RP-131945,0419,1,,PUCCH format 1a performance requirements for 2Tx 8Rx,12.2.0
12-2013,RP-62,RP-131930,0422,,,Clarification for CACLR in TS36.104,12.2.0
12-2013,RP-62,RP-131931,0426,,,Intraband non-contiguous CA minimum channel spacing,12.2.0
12-2013,RP-62,RP-131945,0427,2,,PUSCH performance requirements for 2Tx 8Rx,12.2.0
12-2013,RP-62,RP-131945,0428,1,,PUSCH performance requirements for 1Tx 8Rx,12.2.0
12-2013,RP-62,RP-131945,0429,1,,Single user PUCCH format 1a performance requiements for 8 Rx,12.2.0
12-2013,RP-62,RP-131945,0430,-,,Introduction of UL 8Rx channel correlation matrices,12.2.0
12-2013,RP-62,RP-131945,0431,2,,"Performance requirements for 8Rx PUCCH format 1b, PUCCH format 3 and PRACH",12.2.0
12-2013,RP-62,RP-131957,0432,-,,Introduction of LTE-Advanced intra-band contiguous Carrier Aggregation (CA) in Band 23 to TS 36.104,12.2.0
12-2013,RP-62,RP-131961,0433,-,,Introduction of Intra-band non-contiguous CA in band 3 to TS 36.104,12.2.0
12-2013,RP-62,RP-131934,0435,-,,CR for clarification for receiver requirement on MB-MSR BS,12.2.0
12-2013,RP-62,RP-131930,0438,-,,Corrections to requirements for multi-band operation,12.2.0
12-2013,RP-62,RP-131950,0441,-,,Introduction of CA band combination Band5 + Band25 to TS 36.104,12.2.0
12-2013,RP-62,RP-131948,0442,-,,Introduction of CA band combination B5 + B7 to TS 36.104,12.2.0
12-2013,RP-62,RP-131952,0444,-,,Introduction of CA band combination B7 + B28 to TS 36.104,12.2.0
12-2013,RP-62,RP-131931,0446,-,,Consideration on CA OBW requirement,12.2.0
12-2013,RP-62,RP-131963,0450,-,,Introduction of Intra-band non-contiguous CA in band 7 to TS 36.104,12.2.0
