Change history,,,,,,,
Date,Meeting,TDoc,CR,Rev,Cat,Subject/Comment,New version
2023-09,RAN#101,RP-232520,1723,,B,"Big CR to reflect the completed NR inter-band CA DC combinations for  3 bands DL with x bands UL (x=1,2) into TS 38.101-1",18.3.0
2023-09,RAN#101,RP-232487,1730,,A,CR for Rel-18 38.101-1 to correct the superscript and some notes for 2 bands inter-band CA related to simultaneous Rx/Tx.,18.3.0
2023-09,RAN#101,RP-232502,1735,,A,[NR_newRAT-Core]Editorial modification CR for TS 38.101-1_V2,18.3.0
2023-09,RAN#101,RP-232498,1736,,A,[NR_RF_FR1_enh-Core] Editorial modification CR for TS 38.101-1,18.3.0
2023-09,RAN#101,RP-232498,1738,,A,[NR_RF_FR1_enh] Supplementation of HPUE SAR schemes for Intra-band UL CA requirements (R18),18.3.0
2023-09,RAN#101,RP-232496,1739,,A,[NR_RF_TxD] Editorial modification CR for TS 38.101-1,18.3.0
2023-09,RAN#101,RP-232499,1743,,A,CR for correcting the SEM for intra-band contiguous CA operation,18.3.0
2023-09,RAN#101,RP-232503,1750,,A,[NR_newRAT-Perf] CR: Correction of FRC for maximum input level for 256QAM,18.3.0
2023-09,RAN#101,RP-232489,1753,,A,[NR_CADC_R16_2BDL_xBUL-Core] CR to 38.101-1 R18 add the missing Tx requirement for CA_n25-n71,18.3.0
2023-09,RAN#101,RP-232501,1758,,A,[NR_newRAT-Core] CR for TS 38.101-1 to modify MSD due to harmonic mixing interference (R18),18.3.0
2023-09,RAN#101,RP-232496,1760,,A,"NR_SAR_PC2_interB_SUL_2BUL]Rel18 Cat A CR for 38.101-1 Correct ?PPowerClass,CA relevant requirement in clause 6.2A.1.3 for inter-band ULCA",18.3.0
2023-09,RAN#101,RP-232486,1763,,A,[NR_6GHz_unlic_full] CR 38.101-1 correction to A-MPR requirements_R18,18.3.0
2023-09,RAN#101,RP-232503,1768,,A,[NR_RF_FR1-Core] Editorial correction to 6.2A.4 (Rel-18),18.3.0
2023-09,RAN#101,RP-232488,1771,,A,[NR_cov_enh-Core] Update of FR1 DMRS bundling measurements,18.3.0
2023-09,RAN#101,RP-232518,1772,,B,Big CR for 38.101-1 introduce UL MIMO configurations for Rel-18,18.3.0
2023-09,RAN#101,RP-232520,1773,,B,"big CR 38.101-1 new combinations Rel-18 NR Inter-band CA/DC for y bands DL with x bands UL (y=4,5,6, x=1,2)",18.3.0
2023-09,RAN#101,RP-232521,1775,,B,Big CR on TS38.101-1 Addition of intra-band CA Combinations,18.3.0
2023-09,RAN#101,RP-232489,1777,,A,[NR_CADC_R17_2BDL_xBUL-Core] CR on TS38.101-1 Modification on MSD due to UL harmonic interference for CA _n48A-n66A,18.3.0
2023-09,RAN#101,RP-232522,1780,,B,Big CR to TS 38.101-1: Adding channel BW support in existing NR bands,18.3.0
2023-09,RAN#101,RP-232522,1785,,F,"CR to 38.101-1 correction on CA_n34-n41, CA_n40-n41-n79 for simultaneous RxTx",18.3.0
2023-09,RAN#101,RP-232501,1789,,A,[NR_newRAT-Core] Correction of intraband contiguous CA ACS requirements,18.3.0
2023-09,RAN#101,RP-232498,1792,,A,[NR_RF_FR1] Correction of intraband non-contiguous CA ACS requirements,18.3.0
2023-09,RAN#101,RP-232518,1797,,B,CR adding REFSENS for HD-FDD RedCap UE for band n105,18.3.0
2023-09,RAN#101,RP-232498,1799,,A,[NR_RF_FR1-Core] CR for TS38101-1 Clarifying applicable power classes for NR CA,18.3.0
2023-12,RAN#102,RP-233361,1810,,B,Introduction of higherPowerLimit-r17 into NR CA of PC3+PC5 including UL Intra band CA,18.4.0
2023-12,RAN#102,RP-233361,1811,,B,Introduction of delta PPowerClass report,18.4.0
2023-12,RAN#102,RP-233331,1815,,A,Fc terminology update,18.4.0
2023-12,RAN#102,RP-233340,1818,,A,CR for Intra-band UL CA MPR clarification,18.4.0
2023-12,RAN#102,RP-233369,1821,,B,BigCR for High power UE for FDD single band PC2,18.4.0
2023-12,RAN#102,RP-233369,1822,1,B,CR to R18 TS38.101-1 to introduce PC2 UTRA ACLR,18.4.0
2023-12,RAN#102,RP-233348,1826,,A,CR for TS 38.101 Rel-18 correcting the starting RB location for NS_07,18.4.0
2023-12,RAN#102,RP-233368,1828,1,B,TS 38.101-1 big CR for NR_700800900_combo_enh,18.4.0
2023-12,RAN#102,RP-233368,1829,,F,CR Bug Fixes for Band Combinations in 38101-1-i30_s00-05,18.4.0
2023-12,RAN#102,RP-233336,1832,,A,CR on TS38.101-1 for simplification of NR V2X UE coexistence in Rel-18 (Cat. A),18.4.0
2023-12,RAN#102,RP-233351,1834,,F,[NR_RF_TxD-Core] Correction to 7.3G REFSENS for TxD (Rel-18),18.4.0
2023-12,RAN#102,RP-233368,1835,,F,CR to R18 TS38.101-1 to align frequency range restriction for MSD,18.4.0
2023-12,RAN#102,RP-233368,1842,,A,CR for 38.101-1 UE to UE coex  R18,18.4.0
2023-12,RAN#102,RP-233366,1845,1,B,CR for 38.101-1: Introduction of n106,18.4.0
2023-12,RAN#102,RP-233363,1850,,F,CR to TS 38.101-1 on clarification of applicable SS raster entries for 3 MHz channel bandwidth,18.4.0
2023-12,RAN#102,RP-233371,1851,,F,Corrections on requirements for NR-U enhancements,18.4.0
2023-12,RAN#102,RP-233348,1857,,A,CR to TS38.101-1 Rel-18 CAT-A: On harmonisation network signalling requirements,18.4.0
2023-12,RAN#102,RP-233369,1860,,A,CR to TS 38.101-1 (Rel-18): Correction of an Fc location for a 100MHz channel bandwidth of band n77,18.4.0
2023-12,RAN#102,RP-233369,1868,,B,CR for TS 38.101-1 to introduce indication of modified MPR behaviour for band n34 and n40,18.4.0
2023-12,RAN#102,RP-233364,1869,1,B,Big CR for TS 38.101-1 for NR ATG,18.4.0
2023-12,RAN#102,RP-233368,1870,1,B,CR for 38.101-1: Add delta RIB requirements for CA_n78C_n84A-n89A,18.4.0
2023-12,RAN#102,RP-233332,1875,,A,[NR_newRAT] CR for clarification on applicability of Rx antenna number for Rx requirements for TS 38.101-1,18.4.0
2023-12,RAN#102,RP-233361,1876,,B,CR for 38.101-1: Time mask for switching across three or four uplink bands,18.4.0
2023-12,RAN#102,RP-233365,1877,1,B,Introduction of an enhanced channel raster,18.4.0
2023-12,RAN#102,RP-233369,1880,,B,Big CR to 38.101-1 new combinations for Rel-18 NR HPUE Inter-band,18.4.0
2023-12,RAN#102,RP-233332,1883,,A,[NR_newRAT-Core] Editorial modification CR for TS 38.101-1,18.4.0
2023-12,RAN#102,RP-233364,1886,3,B,Rel-18 CR for 38.101-1 New BS signalling implementation for non-collocated scenario,18.4.0
2023-12,RAN#102,RP-233339,1887,,A,[NR_n41_BW-Core] Support of PC1.5 for n41 30MHz in Japan (R18),18.4.0
2023-12,RAN#102,RP-233361,1894,,F,[NR_MC_enh-Core]CR for DL interruption note improvement,18.4.0
2023-12,RAN#102,RP-233339,1899,,A,"[NR_n30-Core] CR to add resolution BW for Additional SEM for NS_21 - TS38.101-1, Rel-18, Cat-A",18.4.0
2023-12,RAN#102,RP-233332,1903,,A,"[NR_newRAT-Core] CR to remove the word capable in power class 3 capable UE - TS38.101-1, Rel-18, Cat-A",18.4.0
2023-12,RAN#102,RP-233340,1906,,A,"[NR_RF_FR1-Core] CR concerning the RMS average used in EVM measurement with transient period - TS38.101-1, Rel-18, Cat-A",18.4.0
2023-12,RAN#102,RP-233370,1907,2,B,Big CR to 38.101-1 Simultaneous Rx-Tx basket,18.4.0
2023-12,RAN#102,RP-233370,1908,,B,Big CR to TS 38.101-1: Adding channel BW support in existing NR bands,18.4.0
2023-12,RAN#102,RP-233362,1909,3,B,Running CR to TS 38.101-1 - Introduction of Aerial UEs support,18.4.0
2023-12,RAN#102,RP-233366,1910,,B,CR to TS 38.101-1 - Introduction of bands n31 and n72,18.4.0
2023-12,RAN#102,RP-233339,1913,,A,[NR_n38_BW2] Clarify A-MPR values for NS_44 - Rel18,18.4.0
2023-12,RAN#102,RP-233368,1914,1,B,Big CR to reflect the completed NR inter-band CA DC combinations for 3 bands DL with up to 2 bands UL into TS 38.101-1,18.4.0
2023-12,RAN#102,RP-233337,1917,,A,[NR_CADC_R16_2BDL_xBUL] CR for TS 38.101-1 to correct inter-band NR DC configuration table (R18_CAT A),18.4.0
