Date,Meeting,TDoc,CR,Rev,Cat,Subject/Comment,New version
09-2009,RP#45,RP-090822,227,,,Harmonization of text for LTE Carrier leakage,9.1.0
09-2009,RP#45,RP-090822,229,,,Sensitivity requirements for Band 38 15 MHz and 20 MHz bandwidths,9.1.0
09-2009,RP#45,RP-090822,236,,,Operating band edge relaxation of maximum output power for Band 18 and 19,9.1.0
09-2009,RP#45,RP-090822,238,,,Addition of 5MHz channel bandwidth for Band 40,9.1.0
09-2009,RP#45,RP-090822,245,,,Removal of unnecessary requirements for 1.4 and 3 MHz bandwidths on bands 13 and 17,9.1.0
09-2009,RP#45,RP-090877,261,,,Correction of LTE UE ACS test parameter,9.1.0
09-2009,RP#45,RP-090877,263R1,,,Correction of LTE UE ACLR test parameter,9.1.0
09-2009,RP#45,RP-090877,286,,,Uplink power and RB allocation for receiver tests,9.1.0
09-2009,RP#45,RP-090877,320,,,CR Sensitivity relaxation for small BW,9.1.0
09-2009,RP#45,RP-090877,324,,,Correction of Band 3 spurious emission band UE co-existence,9.1.0
09-2009,RP#45,RP-090877,249R1,,,CR Pcmax definition (working assumption),9.1.0
09-2009,RP#45,RP-090877,330,,,Spectrum flatness clarification,9.1.0
09-2009,RP#45,RP-090877,332,,,Transmit power: removal of TC and modification of REFSENS note,9.1.0
09-2009,RP#45,RP-090877,282R1,,,Additional SRS relative power requirement and update of measurement definition,9.1.0
09-2009,RP#45,RP-090877,284R1,,,Power range applicable for relative tolerance,9.1.0
09-2009,RP#45,RP-090878,233,,,TDD UL/DL configurations for CQI reporting,9.1.0
09-2009,RP#45,RP-090878,235,,,Further clarification on CQI test configurations,9.1.0
09-2009,RP#45,RP-090878,243,,,Corrections to UL- and DL-RMC-s,9.1.0
09-2009,RP#45,RP-090878,247,,,Reference measurement channel for multiple PMI requirements,9.1.0
09-2009,RP#45,RP-090878,290,,,CQI reporting test for a scenario with frequency-selective interference,9.1.0
09-2009,RP#45,RP-090878,265R2,,,CQI reference measurement channels,9.1.0
09-2009,RP#45,RP-090878,321R1,,,CR RI Test,9.1.0
09-2009,RP#45,RP-090875,231,,,Correction of parameters for demodulation performance requirement,9.1.0
09-2009,RP#45,RP-090875,241R1,,,UE categories for performance tests and correction to RMC references,9.1.0
09-2009,RP#45,RP-090875,333,,,Clarification of Ês  definition in the demodulation requirement,9.1.0
09-2009,RP#45,RP-090875,326,,,Editorial corrections and updates to PHICH PBCH test cases.,9.1.0
09-2009,RP#45,RP-090875,259R3,,,Test case numbering in section 8 Performance tests,9.1.0
12-2009,RP-46,RP-091264,335,,,Test case numbering in TDD PDSCH performance test (Technically endorsed at RAN 4 52bis in R4-093523),9.2.0
12-2009,RP-46,RP-091261,337,,,Adding beamforming model for user-specfic reference signal (Technically endorsed at RAN 4 52bis in R4-093525),9.2.0
12-2009,RP-46,RP-091263,339R1,,,Adding redundancy sequences to PMI test (Technically endorsed at RAN 4 52bis in R4-093581),9.2.0
12-2009,RP-46,RP-091264,341,,,Throughput value correction at FRC for Maximum input level (Technically endorsed at RAN 4 52bis in R4-093660),9.2.0
12-2009,RP-46,RP-091261,343,,,Correction to the modulated E-UTRA interferer (Technically endorsed at RAN 4 52bis in R4-093662),9.2.0
12-2009,RP-46,RP-091264,345R1,,,OCNG: Patterns and present use in tests (Technically endorsed at RAN 4 52bis in R4-093664),9.2.0
12-2009,RP-46,RP-091264,347,,,OCNG: Use in receiver and performance tests (Technically endorsed at RAN 4 52bis in R4-093666),9.2.0
12-2009,RP-46,RP-091263,349,,,Miscellaneous corrections on CSI requirements (Technically endorsed at RAN 4 52bis in R4-093676),9.2.0
12-2009,RP-46,RP-091261,351,,,Removal of RLC modes (Technically endorsed at RAN 4 52bis in R4-093677),9.2.0
12-2009,RP-46,RP-091261,353,,,CR Rx diversity requirement (Technically endorsed at RAN 4 52bis in R4-093703),9.2.0
12-2009,RP-46,RP-091261,355,,,A-MPR notation in NS_07 (Technically endorsed at RAN 4 52bis in R4-093706),9.2.0
12-2009,RP-46,RP-091263,359,,,Single- and multi-PMI requirements (Technically endorsed at RAN 4 52bis in R4-093846),9.2.0
12-2009,RP-46,RP-091263,363,,,CQI reference measurement channel (Technically endorsed at RAN 4 52bis in R4-093970),9.2.0
12-2009,RP-46,RP-091292,364,,,LTE MBSFN Channel Model (Technically endorsed at RAN 4 52bis in R4-094020),9.2.0
12-2009,RP-46,RP-091264,367,,,Numbering of PDSCH (User-Specific Reference Symbols) Demodulation Tests,9.2.0
12-2009,RP-46,RP-091264,369,,,"Numbering of PDCCH/PCFICH, PHICH, PBCH Demod Tests",9.2.0
12-2009,RP-46,RP-091261,371,,,Remove [ ] from Reference Measurement Channels in Annex A,9.2.0
12-2009,RP-46,RP-091264,373R1,,,Corrections to RMC-s for Maximum input level test for low UE categories,9.2.0
12-2009,RP-46,RP-091261,377,,,Correction of UE-category for R.30,9.2.0
12-2009,RP-46,RP-091286,378,,,Introduction of Extended LTE1500 requirements for TS36.101,9.2.0
12-2009,RP-46,RP-091262,384,,,CR: Removal of 1.4 MHz and 3 MHz channel bandwidths from additional spurious emissions requirements for Band 1 PHS protection,9.2.0
12-2009,RP-46,RP-091262,386R3,,,Clarification of measurement conditions of spurious emission requirements at the edge of spurious domain,9.2.0
12-2009,RP-46,RP-091262,390,,,Spurious emission table correction for TDD bands 33 and 38.,9.2.0
12-2009,RP-46,RP-091262,392R2,,,36.101 Symbols and abreviations for Pcmax,9.2.0
12-2009,RP-46,RP-091262,394,,,UTRAACLR1 requirement definition for 1.4 and 3 MHz BW completed,9.2.0
12-2009,RP-46,RP-091263,396,,,Introduction of the ACK/NACK feedback modes for TDD requirements,9.2.0
12-2009,RP-46,RP-091262,404R3,,,CR Power control exception R8,9.2.0
12-2009,RP-46,RP-091262,416R1,,,Relative power tolerance: special case for receiver tests,9.2.0
12-2009,RP-46,RP-091263,420R1,,,CSI reporting: test configuration for CQI fading requirements,9.2.0
12-2009,RP-46,RP-091284,421R1,,,Inclusion of Band 20 UE RF parameters,9.2.0
12-2009,RP-46,RP-091264,425,,,Editorial corrections and updates to Clause 8.2.1 FDD demodulation test cases,9.2.0
12-2009,RP-46,RP-091262,427,,,CR: time mask,9.2.0
12-2009,RP-46,RP-091264,430,,,Correction of the payload size for PDCCH/PCFICH performance requirements,9.2.0
12-2009,RP-46,RP-091263,432,,,Transport format and test point updates to RI reporting test cases,9.2.0
12-2009,RP-46,RP-091263,434,,,Transport format and test setup updates to frequency-selective interference CQI tests,9.2.0
12-2009,RP-46,RP-091263,436,,,CR RI reporting configuration in PUCCH 1-1 test,9.2.0
12-2009,RP-46,RP-091261,438,,,Addition of R.11-1 TDD references,9.2.0
12-2009,RP-46,RP-091292,439,,,Performance requirements for LTE MBMS,9.2.0
12-2009,RP-46,RP-091262,442R1,,,In Band Emissions Requirements Correction CR,9.2.0
12-2009,RP-46,RP-091262,444R1,,,PCMAX definition,9.2.0
03-2010,RP-47,RP-100246,453r1,,,Corrections of various errors in the UE RF requirements,9.3.0
03-2010,RP-47,RP-100246,462r1,,,UTRA ACLR measurement bandwidths for 1.4 and 3 MHz,9.3.0
03-2010,RP-47,RP-100246,493,,,Band 8  Coexistence Requirement Table Correction,9.3.0
03-2010,RP-47,RP-100246,489r1,,,Rel 9 CR for Band 14,9.3.0
03-2010,RP-47,RP-100246,485r1,,,CR Band 1- PHS coexistence,9.3.0
03-2010,RP-47,RP-100247,501,,,Fading CQI requirements for FDD mode,9.3.0
03-2010,RP-47,RP-100247,499,,,CR correction to RI test,9.3.0
03-2010,RP-47,RP-100249,451,,,"Reporting mode, Reporting Interval and Editorial corrections for demodulation",9.3.0
03-2010,RP-47,RP-100249,464r1,,,Corrections to 1PRB PDSCH performance test in presence of MBSFN.,9.3.0
03-2010,RP-47,RP-100249,458r1,,,OCNG corrections,9.3.0
03-2010,RP-47,RP-100249,467,,,Addition of ONCG configuration in DRS performance test,9.3.0
03-2010,RP-47,RP-100249,465r1,,,PDSCH performance tests for low UE categories,9.3.0
03-2010,RP-47,RP-100250,460r1,,,Use of OCNG in CSI tests,9.3.0
03-2010,RP-47,RP-100250,491r1,,,Corrections to CQI test configurations,9.3.0
03-2010,RP-47,RP-100250,469r1,,,Corrections of some CSI test parameters,9.3.0
03-2010,RP-47,RP-100251,456r1,,,TBS correction for RMC UL TDD 16QAM full allocation BW 1.4 MHz,9.3.0
03-2010,RP-47,RP-100262,449,,,Editorial corrections on Band 19 REFSENS,9.3.0
03-2010,RP-47,RP-100263,470r1,,,Band 20 UE RF requirements,9.3.0
03-2010,RP-47,RP-100264,446r1,,,A-MPR for Band 21,9.3.0
03-2010,RP-47,RP-100264,448,,,RF requirements for UE in later releases,9.3.0
03-2010,RP-47,RP-100268,445,,,36.101 CR: Editorial corrections on LTE MBMS reference measurement channels,9.3.0
03-2010,RP-47,RP-100268,454,,,The definition of the Doppler shift for LTE MBSFN Channel Model,9.3.0
03-2010,RP-47,RP-100239,478r3,,,Modification of the spectral flatness requirement and some editorial corrections,9.3.0
06-2010,RP-48,RP-100619,559,,,Corrections of tables for Additional Spectrum Emission Mask,9.4.0
06-2010,RP-48,RP-100619,538,,,Correction of transient time definition for EVM requirements,9.4.0
06-2010,RP-48,RP-100619,557r2,,,CR on UE coexistence requirement,9.4.0
06-2010,RP-48,RP-100619,547r1,,,Correction of antenna configuration and beam-forming model for DRS,9.4.0
06-2010,RP-48,RP-100619,536r1,,,CR: Corrections on MIMO demodulation performance requirements,9.4.0
06-2010,RP-48,RP-100619,528r1,,,Corrections on the definition of PCMAX,9.4.0
06-2010,RP-48,RP-100619,568,,,Relaxation of the PDSCH demodulation requirements due to control channel errors,9.4.0
06-2010,RP-48,RP-100619,566,,,Correction of the UE output power definition for RX tests,9.4.0
06-2010,RP-48,RP-100620,505r1,,,Fading CQI requirements for TDD mode,9.4.0
06-2010,RP-48,RP-100620,521,,,Correction to FRC for CQI index 0,9.4.0
06-2010,RP-48,RP-100620,516r1,,,Correction to CQI test configuration,9.4.0
06-2010,RP-48,RP-100620,532,,,Correction of CQI and PMI delay configuration description for TDD,9.4.0
06-2010,RP-48,RP-100620,574,,,Correction to FDD and TDD CSI test configurations,9.4.0
06-2010,RP-48,RP-100620,571,,,Minimum requirements for Rank indicator reporting,9.4.0
06-2010,RP-48,RP-100628,563,,,LTE MBMS performance requirements (FDD),9.4.0
06-2010,RP-48,RP-100628,564,,,LTE MBMS performance requirements (TDD),9.4.0
06-2010,RP-48,RP-100629,553r2,,,Performance requirements for dual-layer beamforming,9.4.0
06-2010,RP-48,RP-100630,524r2,,,CR: low Category CSI requirement,9.4.0
06-2010,RP-48,RP-100630,519,,,Correction of FRC reference and test case numbering,9.4.0
06-2010,RP-48,RP-100630,526,,,Correction of carrier frequency and EARFCN of Band 21 for TS36.101,9.4.0
06-2010,RP-48,RP-100630,508r1,,,Addition of PDSCH TDD DRS demodulation tests for Low UE categories,9.4.0
06-2010,RP-48,RP-100630,539,,,Specification of minimum performance requirements for low UE category,9.4.0
06-2010,RP-48,RP-100630,569,,,Addition of minimum performance requirements for low UE category TDD CRS single-antenna port tests,9.4.0
06-2010,RP-48,RP-100631,549r3,,,Introduction of sustained downlink data-rate performance requirements,9.4.0
06-2010,RP-48,RP-100683,530r1,,,Band 20 Rx requirements,9.4.0
09-2010,RP-49,RP-100920,614r2,,,Add OCNG to MBMS requirements,9.5.0
09-2010,RP-49,RP-100916,599,,,Correction of PDCCH content for PHICH test,9.5.0
09-2010,RP-49,RP-100920,597r1,,,Beamforming model for transmission on antenna port 7/8,9.5.0
09-2010,RP-49,RP-100920,600r1,,,Correction of full correlation in frequency-selective CQI test,9.5.0
09-2010,RP-49,RP-100920,601,,,Correction on single-antenna transmission fixed reference channel,9.5.0
09-2010,RP-49,RP-100914,605,,,Reference sensitivity requirements for the 1.4 and 3 MHz bandwidths,9.5.0
09-2010,RP-49,RP-100920,608r1,,,CR for DL sustained data rate test,9.5.0
09-2010,RP-49,RP-100919,611,,,Correction of references in section 10 (MBMS performance requirements),9.5.0
09-2010,RP-49,RP-100914,613,,,Band 13 and Band 14 spurious emission corrections,9.5.0
09-2010,RP-49,RP-100919,617r1,,,Rx Requirements,9.5.0
09-2010,RP-49,RP-100926,576r1,,,Clarification on DL-BF simulation assumptions,9.5.0
09-2010,RP-49,RP-100920,582r1,,,Introduction of additional Rel-9 scenarios,9.5.0
09-2010,RP-49,RP-100925,575r1,,,Correction to band 20 ue to ue Co-existence table,9.5.0
09-2010,RP-49,RP-100916,581r1,,,Test configuration corrections to CQI reporting in AWGN,9.5.0
09-2010,RP-49,RP-100916,595,,,Corrections to RF OCNG Pattern OP.1 and 2,9.5.0
09-2010,RP-49,RP-100919,583,,,Editorial corrections of 36.101,9.5.0
09-2010,RP-49,RP-100920,586,,,Addition of minimum performance requirements for low UE category TDD tests,9.5.0
09-2010,RP-49,RP-100914,590r1,,,Downlink power for receiver tests,9.5.0
09-2010,RP-49,RP-100920,591,,,OCNG use and power in beamforming tests,9.5.0
09-2010,RP-49,RP-100916,593,,,Throughput for multi-datastreams transmissions,9.5.0
09-2010,RP-49,RP-100914,588,,,Missing note in Additional spurious emission test with NS_07,9.5.0
09-2010,RP-49,RP-100927,596r2,,,CR LTE_TDD_2600_US spectrum band definition additions to TS 36.101,10.0.0
12-2010,RP-50,RP-101309,680,,,Demodulation performance requirements for dual-layer beamforming,10.1.0
12-2010,RP-50,RP-101325,672,,,Correction on the statement of TB size and subband selection in CSI tests,10.1.0
12-2010,RP-50,RP-101327,652,,,Correction to Band 12 frequency range,10.1.0
12-2010,RP-50,RP-101329,630,,,Removal of [ ] from TDD Rank Indicator requirements,10.1.0
12-2010,RP-50,RP-101329,635r1,,,Test configuration corrections to CQI TDD reporting in AWGN (Rel-10),10.1.0
12-2010,RP-50,RP-101330,645,,,EVM window length for PRACH,10.1.0
12-2010,RP-50,RP-101330,649,,,Removal of NS signalling from TDD REFSENS tests,10.1.0
12-2010,RP-50,RP-101330,642r1,,,Correction of Note 4 In Table 7.3.1-1: Reference sensitivity QPSK PREFSENS,10.1.0
12-2010,RP-50,RP-101341,627,,,Add 20 RB UL Ref Meas channel,10.1.0
12-2010,RP-50,RP-101341,654r1,,,Additional in-band blocking requirement for Band 12,10.1.0
12-2010,RP-50,RP-101341,678,,,Further clarifications for the Sustained Downlink Data Rate Test,10.1.0
12-2010,RP-50,RP-101341,673r1,,,Correction on MBMS performance requirements,10.1.0
12-2010,RP-50,RP-101349,667r3,,,CR Removing brackets of Band 41 reference sensitivity to TS 36.101,10.1.0
12-2010,RP-50,RP-101356,666r2,,,Band 42 and 43 parameters for UMTS/LTE 3500 (TDD) for TS 36.101,10.1.0
12-2010,RP-50,RP-101359,646r1,,,"CR for CA, UL-MIMO, eDL-MIMO, CPE",10.1.0
