Change history,,,,,,,
Date,Meeting,TDoc,CR,Rev,Cat,Subject/Comment,New version
,RP-83,RP-190545,0638,1,F,Clarification for random access on SUL,15.5.0
2019-06,RP-84,RP-191379,0639,1,F,Correction to PUCCH spatial relation Activation/Deactivation MAC CE,15.6.0
,RP-84,RP-191375,0642,1,F,Correction on NR PHR for late drop,15.6.0
,RP-84,RP-191376,0646,1,F,Miscellaneous corrections,15.6.0
,RP-84,RP-191375,0648,-,F,Clarification on PH value type determination,15.6.0
2019-09,RP-85,RP-192190,0650,1,F,Miscellaneous corrections,15.7.0
,RP-85,RP-192192,0661,1,F,Correction to semi-persistant CSI report in DRX,15.7.0
2019-12,RP-86,RP-192935,0672,3,F,Clarification on CSI reporting in C-DRX,15.8.0
,RP-86,RP-192937,0680,1,F,Correction on PRACH procedure with SRS switching,15.8.0
2020-03,RP-87,RP-200335,0675,1,B,PRACH prioritization procedure for MPS and MCS,16.0.0
,RP-87,RP-200349,0677,6,B,Introduction of Integrated Access and Backhaul for NR,16.0.0
,RP-87,RP-200348,0685,2,B,Introduction of dormant BWP operation and Async CA,16.0.0
,RP-87,RP-200347,0687,2,B,Introduction NR mobility enhancement,16.0.0
,RP-87,RP-200359,0688,1,B,Recommended Bit Rate/Query for FLUS and MTSI,16.0.0
,RP-87,RP-200339,0691,2,B,Introduction of eMIMO for NR,16.0.0
,RP-87,RP-200342,0692,3,B,Introduction of 2-step RACH in 38.321,16.0.0
,RP-87,RP-200341,0694,1,B,Introduction of NR-U in 38.321,16.0.0
,RP-87,RP-200343,0695,1,B,Introduction of NR eURLLC,16.0.0
,RP-87,RP-200357,0696,-,F,Correction on autonomous RACH retransmission for SRS switching,16.0.0
,RP-87,RP-200352,0698,1,B,Introduction of NR IIOT,16.0.0
,RP-87,RP-200344,0699,2,B,Introduction of Rel-16 NR UE power saving in 38.321,16.0.0
,RP-87,RP-200346,0701,1,B,Introduction of 5G V2X with NR Sidelink,16.0.0
,RP-87,RP-200358,0703,-,B,Introduction of a new MAC subheader for MAC CEs,16.0.0
,RP-87,RP-200345,0704,1,B,Introduction of NR positioning on MAC spec,16.0.0
2020-07,RP-88,RP-201191,0705,2,F,Corrections to PRACH prioritization procedure for MPS and MCS,16.1.0
,RP-88,RP-201179,0708,4,F,IAB MAC - rapporteur corrections and clarifications,16.1.0
,RP-88,RP-201170,0711,4,F,Miscellaneous corrections on eMIMO,16.1.0
,RP-88,RP-201181,0712,3,F,Correction for NR IIOT in 38.321,16.1.0
,RP-88,RP-201172,0714,5,F,Updates to MAC spec for 2-step RACH,16.1.0
,RP-88,RP-201190,0716,1,F,P bit for Single Entry PHR,16.1.0
,RP-88,RP-201174,0719,4,F,MAC CR for Rel-16 UE power saving,16.1.0
,RP-88,RP-201172,0726,4,F,Corrections of NR operating with shared spectrum channel access in 38.321,16.1.0
,RP-88,RP-201176,0730,2,F,Corrections to 5G V2X with NR Sidelink,16.1.0
,RP-88,RP-201188,0734,2,F,Correction to MAC spec for eURLLC,16.1.0
,RP-88,RP-201159,0739,-,A,Clarification on obtaining of PH values,16.1.0
,RP-88,RP-201178,0743,1,F,Corrections on dormant BWP operation,16.1.0
,RP-88,RP-201177,0744,1,B,CR on 38.321 for NR mobility enhancement,16.1.0
,RP-88,RP-201198,0746,2,C,Introduction of secondary DRX group CR 38.321,16.1.0
,RP-88,RP-201191,0752,1,F,38321 CR Clarification on eLCID,16.1.0
,RP-88,RP-201166,0756,2,F,CR to 38321 on RACH Prioritization for MPS and MCS,16.1.0
,RP-88,RP-201175,0758,1,F,CR for MAC in R16 positioning,16.1.0
2020-09,RP-89,RP-201932,0769,2,F,Miscellaneous corrections,16.2.0
,RP-89,RP-201927,0773,3,F,Corrections to 5G V2X with NR Sidelink,16.2.0
,RP-89,RP-201963,0774,1,F,Correction on the calculation of HARQ Process ID for SPS,16.2.0
,RP-89,RP-201963,0775,1,F,Correction on the term of configuredGrantConfigList,16.2.0
,RP-89,RP-201920,0784,1,F,Corrections to description of Candidate RS ID in BFR MAC CE,16.2.0
,RP-89,RP-201929,0794,3,F,Correction on prioritization between DCP and RAR to C-RNTI for CFRA BFR – Option 2,16.2.0
,RP-89,RP-201963,0802,1,F,Modifications for LCH and PHY Prioritization Scenarios,16.2.0
,RP-89,RP-201938,0804,1,A,Clarification on HARQ process ID determination for SPS,16.2.0
,RP-89,RP-201924,0809,3,F,IAB MAC - miscellaneous corrections and clarifications,16.2.0
,RP-89,RP-201920,0824,1,F,Correction on the BFR cancellation,16.2.0
,RP-89,RP-201920,0837,-,F,BFR Cancellation regarding MAC reset,16.2.0
,RP-89,RP-201927,0854,2,F,Corrections to SL-BSR truncation,16.2.0
,RP-89,RP-201927,0858,1,F,Correction on resource (re)selection,16.2.0
,RP-89,RP-201963,0876,1,F,Miscellaneous corrections for IIOT MAC,16.2.0
,RP-89,RP-201920,0878,-,F,Correction on AP and SP SRS MAC-CE,16.2.0
,RP-89,RP-201927,0881,-,F,Corrections for CSI reporting‎,16.2.0
,RP-89,RP-201921,0882,1,F,Corrections for NR operating with shared spectrum channel access,16.2.0
,RP-89,RP-201925,0883,1,B,Introduction of MPE reporting,16.2.0
,RP-89,RP-201922,0884,-,F,Correction on dormant SCell,16.2.0
,RP-89,RP-201932,0886,-,F,Corrections to secondary DRX,16.2.0
,RP-89,RP-201927,0887,-,F,Corrections to Prioritization for 5G V2X with NR Sidelink,16.2.0
,RP-89,RP-201963,0888,-,F,Miscellaneous Corrections for intra-UE prioritization,16.2.0
,RP-89,RP-201927,0889,-,F,Correction on the calculation of CG occasion,16.2.0
,RP-89,RP-201920,0890,-,F,Corrections to SUL field in SRS Spatial Relation Indication MAC CE,16.2.0
,RP-89,,,,,Various editorial corrections by the rapporteur,16.2.1
2020-12,RP-90,RP-202767,0732,4,F,Alignment of SR clause,16.3.0
,RP-90,RP-202776,0902,2,F,MAC CR for specification redundance between MAC and PHY,16.3.0
,RP-90,RP-202771,0907,1,F,Correction to parameter list for beam failure recovery procedure,16.3.0
,RP-90,RP-202769,0920,1,F,Corrections to 5G V2X with NR Sidelink,16.3.0
,RP-90,RP-202773,0927,2,F,Correction on resource overlapping with grants addressed to TC-RNTI,16.3.0
,RP-90,RP-202773,0928,1,F,Clarification on the condition of a de-prioritized grant,16.3.0
,RP-90,RP-202695,0936,2,F,Miscellaneous correction on MPE reporting to 38.321,16.3.0
,RP-90,RP-202772,0938,1,F,Correction on Tdelta,16.3.0
,RP-90,RP-202789,0942,1,A,Clarification on configured grant (re-)initialization,16.3.0
,RP-90,RP-202771,0947,2,F,38.321 correction on Enhanced PUCCH Spatial Relation Activation/Deactivation MAC CE,16.3.0
,RP-90,RP-202770,0956,1,F,Timing of direct SCell activation upon RRC configuration,16.3.0
,RP-90,RP-202773,0957,1,F,Correction for SPS HARQ process ID calculation,16.3.0
,RP-90,RP-202772,0962,-,F,Pre-emptive BSR handling at MAC Reset,16.3.0
,RP-90,RP-202767,0966,1,F,MAC corrections for NR operating in shared spectrum channel access,16.3.0
,RP-90,RP-202789,0969,-,A,Clarification of timer value zero interpretation in MAC,16.3.0
,RP-90,RP-202775,0970,2,F,Correction on SP posSRS (de-)activation MAC CE,16.3.0
,RP-90,RP-202769,0974,1,F,Correction on the SL process handling,16.3.0
,RP-90,RP-202769,0977,1,F,Correction on the MAC reset,16.3.0
,RP-90,RP-202771,0982,1,F,Correction on DELTA_PREAMBLE and parameters for 2-step RA,16.3.0
,RP-90,RP-202772,0984,-,F,Correction on the condition check in Pre-emptive BSR procedure,16.3.0
,RP-90,RP-202777,0987,1,F,Correction on DRX with bundle transmission of configured uplink grant,16.3.0
,RP-90,RP-202771,0994,4,F,Correction for CC list operation for TCI state update MAC CE,16.3.0
,RP-90,RP-202773,0997,-,F,Configured Grant related MAC CR for IIoT,16.3.0
,RP-90,RP-202773,0998,-,F,Correction for Priority of Uplink Grant,16.3.0
,RP-90,RP-202771,0999,-,F,Correction on BFR MAC CE Generation and Build after Triggering of BFR,16.3.0
,RP-90,RP-202769,1000,-,F,Miscellaneous Corrections to 5G V2X with NR Sidelink,16.3.0
2021-03,RP-91,RP-210689,1001,3,F,Correction on mode2 operation,16.4.0
,RP-91,RP-210702,1004,1,A,Miscellaneous corrections,16.4.0
,RP-91,RP-210691,1017,1,F,Corrections on the description of Pre-emptive BSR MAC CE,16.4.0
,RP-91,RP-210691,1026,1,F,Correction for Uplink Grant Received in RAR and Addressed to Temporary C-RNTI,16.4.0
,RP-91,RP-210691,1030,1,F,Introduction of the Configuration for SpCell BFR Enhancement,16.4.0
,RP-91,RP-210691,1034,1,F,Correction on PUCCH group for enhanced PUCCH Spatial Relation,16.4.0
,RP-91,RP-210689,1037,2,F,Correction on available UL-SCH resource,16.4.0
,RP-91,RP-210691,1043,1,F,Correction on configuredGrantTimer handling on the deprioritized configured grant,16.4.0
,RP-91,RP-210703,1051,2,F,Corrections to MAC reset,16.4.0
,RP-91,RP-210703,1053,2,F,Correction on CSI reporting when CSI masking is setup,16.4.0
,RP-91,RP-210693,1057,-,F,Correction to 38.321 on MPE P-MPR Report,16.4.0
,RP-91,RP-210702,1058,-,A,Activation of CG and DRX inactivity timer,16.4.0
,RP-91,RP-210689,1061,-,F,Miscellaneous MAC corrections,16.4.0
,RP-91,RP-210695,1062,-,F,Correction to PUSCH skipping with UCI without LCH-based prioritization,16.4.0
2021-06,RP-92,RP-211470,1065,1,F,Correction on SL configured grant,16.5.0
,RP-92,RP-211472,1066,1,F,Clarification on which uplink grants participate to the intra-UE prioritization procedure,16.5.0
,RP-92,RP-211472,1070,2,F,Correction on MAC handling of uplink grants within a bundle,16.5.0
,RP-92,RP-211474,1072,4,F,Corrections on SP Positioning SRS Activation and Deactivation MAC CE,16.5.0
,RP-92,RP-211470,1074,2,F,Correction on mode 2 UE performing re-evaluation check,16.5.0
,RP-92,RP-211475,1075,1,F,Corrections on BSR/PHR content handling,16.5.0
,RP-92,RP-211470,1095,2,F,Corrections on MCS selection,16.5.0
,RP-92,RP-211470,1096,2,F,Miscellaneous MAC corrections,16.5.0
,RP-92,RP-211470,1102,-,F,Correction on SR procedur for sidelink BSR,16.5.0
,RP-92,RP-211470,1106,2,F,Handling of the retransmission TB without an associated SL process,16.5.0
,RP-92,RP-211471,1112,-,F,Correction to 38.321 on msga-TransMax selection for 2-step RACH,16.5.0
,RP-92,RP-211475,1115,-,F,Clarification on prioritization of retransmission over initial transmission for HARQ PID selection in NR-U,16.5.0
,RP-92,RP-211473,1117,-,F,CR on LCP of the source MAC entity,16.5.0
,RP-92,RP-211472,1118,-,F,CR for not transmitting only padding and padding BSR with eLCID,16.5.0
2021-09,RP-93,RP-212442,1098,1,F,Correction on UL skipping with lch-basedPrioritization,16.6.0
,RP-93,RP-212444,1122,1,F,Correction on R16 uplink skipping procedure,16.6.0
,RP-93,RP-212441,1123,1,F,Corrections on the dynamic sidelink grants,16.6.0
,RP-93,RP-212441,1125,-,F,Correct on priority of MAC PDU for SL-SCH,16.6.0
,RP-93,RP-212441,1126,1,F,Correct on random selection,16.6.0
,RP-93,RP-212441,1127,1,F,Correction on condition of setting the resource reservation interval for mode 2,16.6.0
,RP-93,RP-212443,1129,-,F,Correction on starting of RetransmissionTimerDL,16.6.0
,RP-93,RP-212439,1134,1,F,Clarification on E-UTRA MAC entity in PHR,16.6.0
,RP-93,RP-212441,1139,-,F,Corrections on MCS selection when UE performing TX resource (re-)selection check,16.6.0
,RP-93,RP-212441,1140,1,F,Correction on SR procedure for SL-CSI reporting,16.6.0
,RP-93,RP-212442,1141,1,F,Clarification of PUCCH resource in LCH-based Prioritization,16.6.0
,RP-93,RP-212442,1145,1,F,Correction to 38.321 on priority handling of the UL grant addressed to TC-RNTI,16.6.0
,RP-93,RP-212441,1154,-,F,Corrections for SR configuration for SL,16.6.0
2021-12,RP-94,RP-213342,1158,1,F,Correction on resource reselection behaviour,16.7.0
,RP-94,RP-213343,1160,1,F,Corrections to LCP for truncated SCell BFR MAC CE,16.7.0
,RP-94,RP-213342,1168,1,F,Miscelleneous CR on 38.321 (Rapporteur CR),16.7.0
,RP-94,RP-213342,1169,-,F,Corrections to prioritization for NR sidelink communication,16.7.0
,RP-94,RP-213344,1179,-,F,Clarification on posSRS in MAC spec,16.7.0
,RP-94,RP-213343,1180,-,F,Clarification on Duplication MAC CE,16.7.0
2022-03,RP-95,RP-220473,1187,1,F,Correction on UL/SL prioritization,16.8.0
,RP-95,RP-220473,1189,-,F,Corrections on the Unexpected SL-BSR Trigger for SL-CSI MAC CE,16.8.0
,RP-95,RP-220473,1193,-,F,Correction on the PDB derivation from LCH priority,16.8.0
,RP-95,RP-220473,1202,1,F,Correction on SL HARQ feedback indicator,16.8.0
,RP-95,RP-220473,1207,-,F,Correction of RV indication,16.8.0
,RP-95,RP-220472,1209,1,F,Clarification on the initial state of elements controlled by MAC CE and non-numerical K1 value,16.8.0
,RP-95,RP-220473,1218,1,F,Correction on NACK reporting on PUCCH for NR SL,16.8.0
2022-03,RP-95,RP-220486,1171,7,B,CR to 38.321 introducing Integrated Access and Backhaul for NR Rel-17,17.0.0
,RP-95,RP-220484,1184,1,B,Introduction of NR MBS,17.0.0
,RP-95,RP-220480,1186,1,B,Introduction of RedCap in TS 38.321,17.0.0
,RP-95,RP-220490,1190,1,B,Introduction of RAN Slicing,17.0.0
,RP-95,RP-220500,1191,1,B,Introduction of FR2 UL gap for Rel-17,17.0.0
,RP-95,RP-220491,1194,1,B,Introduction of Sidelink Relay,17.0.0
,RP-95,RP-220479,1197,2,B,Introduction of R17 positioningEnh for MAC spec,17.0.0
,RP-95,RP-220487,1198,1,B,Introduction of Small Data Transmission for MAC spec,17.0.0
,RP-95,RP-220478,1199,1,B,TS 38.321 CR for NR coverage enhancements,17.0.0
,RP-95,RP-220481,1200,1,B,Introduction of enhanced IIoT&URLLC support for NR,17.0.0
,RP-95,RP-220474,1204,1,B,Introduction of feMIMO,17.0.0
,RP-95,RP-220476,1206,1,B,CR of TS 38.321 for Sidelink enhancement,17.0.0
,RP-95,RP-220485,1210,2,B,Introduction of eDCCA,17.0.0
,RP-95,RP-220487,1214,1,B,Introduction of common RACH partitioning aspects in MAC,17.0.0
,RP-95,RP-220482,1215,2,B,Introduction of Release-17 support for Non-Terrestrial Networks (NTN),17.0.0
,RP-95,RP-220475,1219,-,B,Introduction of Extending NR operation to 71GHz,17.0.0
2022-06,RP-96,RP-221716,1238,1,F,Miscellaneous CR on TS 38.321 for RedCap,17.1.0
,RP-96,RP-221729,1243,3,F,Correction to MAC spec for Small Data Transmission,17.1.0
,RP-96,RP-221722,1261,1,F,MAC Corrections on feMIMO,17.1.0
,RP-96,RP-221727,1262,-,F,Introduction of PEI-RNTI,17.1.0
,RP-96,RP-221763,1264,4,F,Corrections to MAC regarding deactivated SCG,17.1.0
,RP-96,RP-221718,1266,1,B,CR to 38.321 on Integrated Access and Backhaul for NR Rel-17,17.1.0
,RP-96,RP-221716,1273,1,F,MAC Corrections for RACH partitioning,17.1.0
,RP-96,RP-221732,1277,1,F,Correction for sidelink relay in MAC,17.1.0
,RP-96,RP-221721,1279,1,F,Correction on FR2 UL gap,17.1.0
,RP-96,RP-221726,1281,1,F,Correction for Enhanced NR IIoT and URLLC in 38.321,17.1.0
,RP-96,RP-221713,1283,1,A,Clarification on Duplication MAC CE,17.1.0
,RP-96,RP-221719,1292,1,F,Correction on MAC specification for RAN slicing,17.1.0
,RP-96,RP-221712,1293,-,A,Corrections on the MAC filtering for SL-SRB0/SL-SRB1,17.1.0
,RP-96,RP-221736,1295,-,F,Priority of MAC CEs,17.1.0
,RP-96,RP-221717,1296,1,F,Corrections to Release-17 NR Non-Terrestrial Networks (NTN),17.1.0
,RP-96,RP-221724,1297,1,F,Corrections for NR coverage enhancements,17.1.0
,RP-96,RP-221725,1298,-,F,Correction on MAC spec for posEnh,17.1.0
,RP-96,RP-221712,1299,-,A,Corrections on SL BSR,17.1.0
,RP-96,RP-221718,1300,1,F,Miscellaneous corrections to 38.321 on Integrated Access and Backhaul for NR Rel-17,17.1.0
,RP-96,RP-221754,1301,1,F,Corrections on MBS,17.1.0
,RP-96,RP-221728,1302,1,F,Corrections for TRS-based SCell activation,17.1.0
,RP-96,RP-221739,1303,-,F,Correction on user plane aspects for SL enhancement,17.1.0
2022-09,RP-97,RP-222524,1318,2,F,Miscellaneous corrections for NR Sidelink Relay (rapporteur CR),17.2.0
,RP-97,RP-222522,1322,3,F,Corrections to MAC regarding deactivated SCG,17.2.0
,RP-97,RP-222523,1327,1,F,Miscellaneous corrections to 38.321 on Integrated Access and Backhaul for NR Rel-17,17.2.0
,RP-97,RP-222518,1331,1,A,Correction on the SL LCP restriction for sl-HARQ-FeedbackEnabled,17.2.0
,RP-97,RP-222518,1335,1,A,Clarification on the Buffer Size field in the Sidelink BSR formats,17.2.0
,RP-97,RP-222525,1336,1,F,Miscellaneous CR on TS 38.321 for RedCap,17.2.0
,RP-97,RP-222524,1344,2,F,Change to the MAC spec for R17 Positioning enhancement,17.2.0
,RP-97,RP-222525,1357,1,F,Change to MAC spec for Small Data Transmission,17.2.0
,RP-97,RP-222524,1378,2,F,Corrections to Release-17 Non-Terrestrial Networks (NTN) for TS 38.321,17.2.0
,RP-97,RP-222523,1389,2,F,Miscellaneous MAC Corrections on feMIMO,17.2.0
,RP-97,RP-222602,1398,2,F,Correction on RO Selection with RA Partitioning,17.2.0
,RP-97,RP-222524,1400,2,F,38.321 corrections for SL enhancement,17.2.0
,RP-97,RP-222522,1401,-,F,MAC corrections on MUSIM,17.2.0
,RP-97,RP-222525,1402,1,F,Corrections on TS 38.321 for RAN Slicing,17.2.0
,RP-97,RP-222523,1403,1,F,38.321 corrections for MBS,17.2.0
,RP-97,RP-222523,1404,-,F,Correction for Simultaneous Transmission of SR and UL-SCH,17.2.0
,RP-97,RP-222524,1405,-,F,Correction on active time,17.2.0
,RP-97,RP-222524,1406,-,F,Correction on user plane aspects,17.2.0
,RP-97,RP-222526,1407,-,B,Start drx-HARQ-RTT-TimerUL after last repetition [ulHARQ_RTT_Timer],17.2.0
2022-12,RP-98,RP-223411,1399,3,F,Correction on FR2 UL gap,17.3.0
,RP-98,RP-223411,1408,4,F,Correction to MAC spec for positioning enhancement,17.3.0
,RP-98,RP-223410,1418,4,F,Miscellaneous MAC Corrections on feMIMO,17.3.0
,RP-98,RP-223412,1428,1,F,Correction on SL DRX Offset Calculation,17.3.0
,RP-98,RP-223409,1439,2,F,Correction on BWP handling for deactivated SCG and the timing requirement for SCG activation,17.3.0
,RP-98,RP-223412,1445,2,F,38.321 corrections for SL enhancement,17.3.0
