,Config 3,"NR_FDD_FR1_A, NR_TDD_FR1_A NOTE 6",,Not applicableNote 5,,-94,,-114,
,,"NR_FDD_FR1_B, NR_TDD_FR1_B",,,,,,-113.5,
,,"NR_FDD_FR1_C, NR_TDD_FR1_C",,,,,,-113,
,,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,-112.5,
,,"NR_FDD_FR1_E, NR_TDD_FR1_E",,,,,,-112,
,,NR_FDD_FR1_F,,,,,,-111.5,
,,"NR_FDD_FR1_G, NR_TDD_FR1_G",,,,,,-111,
,,NR_FDD_FR1_H,,,,,,-110.5,
,,NR_FDD_FR1_N,,,,,,-107.5,
Note2,"Config 1,2",,dBm/SCS,-106,,-88,,Same as Noc/15 kHz,
,Config 3,"NR_FDD_FR1_A, NR_TDD_FR1_A NOTE 6",,Not applicableNote 5,,-91,,-111,
,,"NR_FDD_FR1_B, NR_TDD_FR1_B",,,,,,-110.5,
,,"NR_FDD_FR1_C, NR_TDD_FR1_C",,,,,,-110,
,,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,-109.5,
,,"NR_FDD_FR1_E, NR_TDD_FR1_E",,,,,,-109,
,,NR_FDD_FR1_F,,,,,,-108.5,
,,"NR_FDD_FR1_G, NR_TDD_FR1_G",,,,,,-108,
,,NR_FDD_FR1_H,,,,,,-107.5,
,,NR_FDD_FR1_N,,,,,,-104.5,
for SSB,,,dB,2.46,-5.97,2.46,-5.97,-0.01,-4.76
for CSI-RS,,,dB,2.46,-5.97,2.46,-5.97,-0.01,-4.76
for SSB,,,dB,6,1,6,1,3,0
for CSI-RS,,,dB,6,1,6,1,3,0
CSI-RSRPNote3,"Config 1,2","NR_FDD_FR1_A, NR_TDD_FR1_A NOTE 6",dBm/SCS,-100,-105,-82,-87,-111.00,-114.00
,,"NR_FDD_FR1_B, NR_TDD_FR1_B",,,,,,-110.50,-113.50
,,"NR_FDD_FR1_C, NR_TDD_FR1_C",,,,,,-110.00,-113.00
,,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,-109.50,-112.50
,,"NR_FDD_FR1_E, NR_TDD_FR1_E",,,,,,-109.00,-112.00
,,NR_FDD_FR1_F,,,,,,-108.50,-111.50
,,"NR_FDD_FR1_G, NR_TDD_FR1_G",,,,,,-108.00,-111.00
,,NR_FDD_FR1_H,,,,,,-107.50,-110.50
,,NR_FDD_FR1_N,,,,,,-104.50,-107.50
,Config 3,"NR_FDD_FR1_A, NR_TDD_FR1_A NOTE 6",,Not applicableNote 5,Not applicableNote 5,-85,-90,-108.00,-111.00
,,"NR_FDD_FR1_B, NR_TDD_FR1_B",,,,,,-107.50,-110.50
,,"NR_FDD_FR1_C, NR_TDD_FR1_C",,,,,,-107.00,-110.00
,,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,-106.50,-109.50
,,"NR_FDD_FR1_E, NR_TDD_FR1_E",,,,,,-106.00,-109.00
,,NR_FDD_FR1_F,,,,,,-105.50,-108.50
,,"NR_FDD_FR1_G, NR_TDD_FR1_G",,,,,,-105.00,-108.00
,,NR_FDD_FR1_H,,,,,,-104.50,-107.50
,,NR_FDD_FR1_N,,,,,,-101.50,-104.50
IoNote3,"Config 1,2","NR_FDD_FR1_A, NR_TDD_FR1_A NOTE 6",dBm/9.36 MHz,-70.09,,-52.09,,-80.03,
,,"NR_FDD_FR1_B, NR_TDD_FR1_B",,,,,,-79.53,
,,"NR_FDD_FR1_C, NR_TDD_FR1_C",,,,,,-79.03,
,,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,-78.53,
,,"NR_FDD_FR1_E, NR_TDD_FR1_E",,,,,,-78.03,
,,NR_FDD_FR1_F,,,,,,-77.53,
,,"NR_FDD_FR1_G, NR_TDD_FR1_G",,,,,,-77.03,
,,NR_FDD_FR1_H,,,,,,-76.53,
,,NR_FDD_FR1_N,,,,,,-73.53,
,Config 3,"NR_FDD_FR1_A, NR_TDD_FR1_A NOTE 6",dBm/38.16 MHz,Not applicableNote 5-,,-51.99,,-73.94,
,,"NR_FDD_FR1_B, NR_TDD_FR1_B",,,,,,-73.44,
,,"NR_FDD_FR1_C, NR_TDD_FR1_C",,,,,,-72.94,
,,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,-72.44,
,,"NR_FDD_FR1_E, NR_TDD_FR1_E",,,,,,-71.94,
,,NR_FDD_FR1_F,,,,,,-71.44,
,,"NR_FDD_FR1_G, NR_TDD_FR1_G",,,,,,-70.94,
,,NR_FDD_FR1_H,,,,,,-70.44,
,,NR_FDD_FR1_N,,,,,,-67.44,
Propagation condition,,,-,AWGN,,,,,
Antenna configuration,,,,1x2,,,,,
NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:CSI-RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:CSI-RSRP minimum requirements are specified assuming independent interference and noise at each receiver antenna port.NOTE 5:Subtest 1 is not used when testing with 30 kHz SSB and CSI-RS SCS.NOTE 6:The test configuration excludes support for band n51 and it is not required to run this test on band n51 in this release of the specification,,,,,,,,,
