SSB configuration for Dynamic channel access,,1,,SSB.3 FR1,SSB.4 CCA,,SSB.3 FR1,SSB.4 CCA
,,2,,SSB.3 FR1,,,SSB.3 FR1,
,,3,,SSB.4 FR1,,,SSB.4 FR1,
TRS configuration,,1,,TRS.1.1 FDD,TRS.1.2 TDD,,TRS.1.1 FDD,TRS.1.2 TDD
,,2,,TRS.1.1 TDD,,,TRS.1.1 TDD,
,,3,,TRS.1.2 TDD,,,TRS.1.2 TDD,
OCNG Patterns,,1~3,,OP.1,,,OP.1,
Initial BWP Configuration,,1~3,,DLBWP.0.1ULBWP.0.1,,,DLBWP.0.1ULBWP.0.1,
Dedicated BWP configuration,,1~3,,DLBWP.1.1ULBWP.1.1,,,DLBWP.1.1ULBWP.1.1,
SMTC configuration,,1~3,,SMTC.1,,N/A,SMTC.1,N/A
DBT Window Configuration,,1~3,,N/A,,DBT.1,N/A,DBT.1
reportConfigType,,1~3,,periodic,,,periodic,
reportQuantity,,1~3,,ssb-Index-RSRP,,,ssb-Index-RSRP,
Number of reported RS,,1~3,,2,,,2,
L1-RSRP reporting period,,1~3,,slot80,,,slot80,
EPRE ratio of PSS to SSS,,1~3,dB,0,,,0,
EPRE ratio of PBCH DMRS to SSS,,,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,,,
EPRE ratio of PDSCH to PDSCH DMRS,,,,,,,,
EPRE ratio of OCNG DMRS to SSSNote 1,,,,,,,,
EPRE ratio of OCNG to OCNG DMRS Note 1,,,,,,,,
Note2,NR_FDD_FR1_A,1~3,dBm/15 kHz,-94.65,,,-94.65,-
,NR_FDD_FR1_B,,,,,,,-
,NR_TDD_FR1_C,,,,,,,-
,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,,-
,NR_FDD_FR1_E,,,,,,,-
,,,,,,,,-
,NR_FDD_FR1_G,,,,,,,-
,NR_FDD_FR1_H,,,,,,,-
,,,,,,,,-
,,,,,,,-,-113
Note2,NR_FDD_FR1_A,1~3,dBm/SSB SCS,-91.65,,,-91.65,-
,NR_FDD_FR1_B,,,,,,,-
,NR_TDD_FR1_C,,,,,,,-
,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,,-
,NR_FDD_FR1_E,,,,,,,-
,,,,,,,,-
,NR_FDD_FR1_G,,,,,,,-
,NR_FDD_FR1_H,,,,,,,-
,,,,,,,,-
,,,,,,,-,-110
,,1~3,dB,10,,,10,-3
SS-RSRPNote3,NR_FDD_FR1_A,1~3,dBm/SCS,-81.65,,,-81.65,-
,NR_FDD_FR1_B,,,,,,,-
,NR_TDD_FR1_C,,,,,,,-
,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,,-
,NR_FDD_FR1_E,,,,,,,-
,,,,,,,,-
,NR_FDD_FR1_G,,,,,,,-
,NR_FDD_FR1_H,,,,,,,-
,,,,,,,,-
,,,,,,,-,-113
IoNote3,NR_FDD_FR1_A,1~3,dBm/38.16 MHz,-50.19,,,-50.19,-
,NR_FDD_FR1_B,,,,,,,-
,NR_TDD_FR1_C,,,,,,,-
,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,,-
,NR_FDD_FR1_E,,,,,,,-
,,,,,,,,-
,NR_FDD_FR1_G,,,,,,,-
,NR_FDD_FR1_H,,,,,,,-
,,,,,,,,-
,,,,,,,-,-77.19
,,1~3,dB,10,,,10,-3
Propagation condition,,1~3,,AWGN,,,AWGN,
Antenna configuration,,1~3,,1x2,,,1x2,
"NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols. For cells with CCA model, OCNG is transmitted only in the slots with downlink transmission burst and is not transmitted during the muted slots or during DBT window.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:RSRP minimum requirements are specified assuming independent interference and noise at each receiver antenna port.",,,,,,,,
