Change history,,,,,,,
Date,Meeting,TDoc,CR,Rev,Cat,Subject/Comment,New version
2023-09,RAN#101,RP-232496,0518,,A,"[NR_RAIL_EU_900MHz-Core, NR_RAIL_EU_1900MHz_TDD-Core] CR to TS 38.104: corrections of RMR-specific BS requirements for band n100 and n101, Rel-18",18.3.0
2023-12,RAN#102,RP-233342,0521,,A,"[NR_unlic] CR for 38.104: Removal of applicability rule (Rel-18, Cat A)",18.4.0
2023-12,RAN#102,RP-233340,0524,,A,[NR_RF_FR1-Core] CR to TS 38.141-1 on correction of transmitter spurious emissions for protection of Band n20,18.4.0
2023-12,RAN#102,RP-233366,0525,,B,CR to TS 38.104 on introduction NR bands n31 and n72,18.4.0
2023-12,RAN#102,RP-233363,0528,,F,CR to TS 38.104 on clarification of applicable SS raster entries for 3 MHz channel bandwidth,18.4.0
2023-12,RAN#102,RP-233363,0537,,B,Big CR for 38.104 on 4Tx PUSCH demodulation requirements,18.4.0
2023-12,RAN#102,RP-233370,0538,,B,Big CR to TS 38.104: Adding channel BW support in existing NR bands,18.4.0
2023-12,RAN#102,RP-233363,0542,,F,CR to TS 38.104 on support of NB-IoT operation in NR in-band for 3 MHz channel bandwidth,18.4.0
2023-12,RAN#102,RP-233366,0547,,B,CR to TS 38.104 on Introduction of Band n106,18.4.0
2023-12,RAN#102,RP-233371,0549,,F,Adding 20MHz channel raster points for 5925-5945MHz in the full 6GHz band,18.4.0
2023-12,RAN#102,RP-233364,0543,1,B,CR for TS 38.104 on adding RF requirements for ATG BS,18.4.0
2023-12,RAN#102,RP-233363,0526,1,F,[NR_FR1_lessthan_5MHz_BW-Core] CR for Tx intermodulation core requirements in certain region,18.4.0
2023-12,RAN#102,RP-233366,0544,1,B,CR to TS38.104: Introduction of n109,18.4.0
2023-12,RAN#102,RP-233365,0536,1,B,CR to TS38.104: Introduction of an enhanced channel raster,18.4.0
2024-03,RAN#103,RP-240552,0590,,A,(TEI17) CR to TS 38.104: Clean up of operating band definitions tables in subclause 5.2,18.5.0
2024-03,RAN#103,RP-240553,0588,,A,(TEI17) CR to TS 38.104 - BS spurious receiver protection note generalization R18,18.5.0
2024-03,RAN#103,RP-240556,0572,,A,(MB_MSR_RF) CR to 38.104: clarification on requirements for BS capable of multi-band operation,18.5.0
2024-03,RAN#103,RP-240562,0555,,A,(NR_newRAT-Core) Correction for TS 38.104 R18,18.5.0
2024-03,RAN#103,RP-240563,0558,,A,CR to TS 38.104 for editorial corrections of operating bands (Rel-18),18.5.0
2024-03,RAN#103,RP-240565,0583,,A,CR to 38.104: Correction on transmitter intermodulation additional requirements (Rel-18),18.5.0
2024-03,RAN#103,RP-240567,0561,,A,CR to TS 38.104 on correction of radiated performance requirement (Rel-18),18.5.0
2024-03,RAN#103,RP-240572,0563,,A,(NR_RAIL_EU_900MHz-Core) CR to TS 38.104 on additional unwanted emission limits for band n100,18.5.0
2024-03,RAN#103,RP-240572,0596,1,A,"(NR_RAIL_EU_900MHz-Core, NR_RAIL_EU_1900MHz_TDD-Core) CR to TS 38.104: correction on n100/n101 deployment aspects and additional n100 OBUE requirement, Rel-18",18.5.0
2024-03,RAN#103,RP-240574,0575,,A,(NR_RF_FR1) CR to TS 38.104: Channel raster to resource element mapping,18.5.0
2024-03,RAN#103,RP-240591,0579,,B,big CR for TS38.104 (256QAM),18.5.0
2024-03,RAN#103,RP-240592,0565,,B,(NR_ATG-Perf) BigCR to TS 38.104 Introduction of demodulation performance requirements for NR ATG BS,18.5.0
2024-03,RAN#103,RP-240606,0556,,D,CR to TS 38.104 for editorial corrections,18.5.0
2024-03,RAN#103,RP-240606,0599,,F,CR to TS 38.104 CR implementation correction,18.5.0
2024-03,RAN#103,RP-240607,0566,,B,(NR_ATG-Core) CR for TS 38.104 on adding RF requirements for ATG BS,18.5.0
2024-06,RAN#104,RP-241384,0610,,A,[NR_newRAT-Perf] CR to TS 38.104 (Corrections on Clause 8.3.4.1.1 and 11.3.2.6.2) (rel 18),18.6.0
2024-06,RAN#104,RP-241382,0611,,A,(NR_newRAT-Core) CR for Total power dynamic range (TPDR),18.6.0
2024-06,RAN#104,RP-241477,0612,,F,CR to TS 38.104 on additional narrowband blocking requirement for Band n100,18.6.0
2024-06,RAN#104,RP-241433,0616,,F,CR to 38.104: FRC number alignments among specifications,18.6.0
2024-06,RAN#104,RP-241477,0617,,F,CR to 38.104: Correction of ACLR requirements for lessthan 5MHz BW,18.6.0
2024-06,RAN#104,RP-241396,0620,,A,(NR_ext_to_71GHz-Perf) CR for 38.104 FR2-2 PUSCH demodulation requirements,18.6.0
2024-06,RAN#104,RP-241483,0621,,F,Clarify the CA requirements for ATG BS in R18,18.6.0
2024-06,RAN#104,RP-241491,0622,,F,(NR_FDD_ULn28_DLn75_n76) CR for TS 38.104: Correct channel bandwidths and SCS supported by band n109,18.6.0
2024-06,RAN#104,RP-241483,0625,,F,"[NR_ATG-Perf] CR on ATG PUSCH demodulation performance requirements and FRC definition (TS38.104, Rel-18)",18.6.0
2024-06,RAN#104,RP-241433,0626,,F,[NR_ENDC_RF_FR1_enh2-Perf] CR for 38.104 Corrections on typos and remove the brackets for 4Tx requirements,18.6.0
2024-06,RAN#104,RP-241492,0629,,A,(NR_unlic_enh-Core) CR to TS 38.104 NR-U Nominal channel spacing,18.6.0
2024-06,RAN#104,RP-241398,0637,,F,CR to TS 38.104: Clarifications on RMR terminology and related operating bands,18.6.0
2024-06,RAN#104,RP-241382,0640,,A,CR to TS 38.104: Alignment with UE specification for n30 and n77 notes in Table 5.2-1,18.6.0
2024-06,RAN#104,RP-241393,0644,,A,(NR_bands_R17_BWs-Core) CR for Tx intermodulation core requirements in band n79 R18 mirror,18.6.0
2024-06,RAN#104,RP-241477,0618,1,F,CR to 38.104: Correction of OBUE requirements for lessthan 5MHz BW,18.6.0
2024-06,RAN#104,RP-241434,0615,1,F,"CR to 38.104: Correction of FRC numbers for 256QAM, R=682.5/1024",18.6.0
2024-06,RAN#104,RP-241432,0602,1,B,[NR_FR1_lessthan_5MHz_BW-Perf] BigCR on Demodulation requirements for less than 5MHz for TS 38.104,18.6.0
2024-06,RAN#104,RP-241420,0635,1,B,Big CR for BS demodulation requirements for Rel-18 MIMO in 38.104,18.6.0
2024-06,RAN#104,RP-241494,0631,1,F,(TEI18)CR for TS38.104 define FR2 home class as one of kind of LA BS,18.6.0
2024-06,RAN#104,RP-241419,,,,[NR_cov_enh2-Perf] BigCR for TS 38.104 on coverage enhancement demodulation,18.6.0
2024-06,RAN#104,RP-241477,,,,CR for TS 38.104: Define the reserved GSCN / ARFCN-ValueNR and NR operating band,18.6.0
2024-09,RAN#105,RP-242155,0650,,A,(NR_6GHz_unlic_EU-Core) CR to 38.104 on ACLR and CACLR in non-contiguous spectrum,18.7.0
2024-09,RAN#105,RP-242159,0652,1,F,(NR_cov_enh2-Perf ) CR for 38.104 Adding PRACH repetition requirement values,18.7.0
2024-09,RAN#105,RP-242162,0657,1,F,CR for 38.104 Corrections on 4Tx requirements,18.7.0
2024-09,RAN#105,RP-242163,0648,,F,(NR_FDD_ULn28_DLn75_n76) CR to 38.104 on Channel raster for Band n109,18.7.0
2024-09,RAN#105,RP-242163,0646,1,F,"(NR_FR1_lessthan_5MHz_BW-Perf) CR for 38.104, update to PUCCH requirements",18.7.0
2024-09,RAN#105,RP-242193,0663,,A,(TEI17) CR to TS 38.104 - BS spurious receiver protection note [MSR_BSRF_RX],18.7.0
2024-09,RAN#105,RP-241890,0653,3,F,(TEI18) [NR_bands_R17_BWs-core] CR to 38.104: Correction of regional requirement table,18.7.0
2024-09,RAN#105,RP-242183,0655,,A,"(NR_RAIL_EU_900MHz-Core, NR_RAIL_EU_1900MHz_TDD-Core) CR to TS 38.104 on clarification on multiple carrier operation for bands n100 and n101",18.7.0
2024-09,RAN#105,RP-242189,0659,,A,(NR_SUL_UL_n24-Core) Missing reference to FCC Order DA 20-48,18.7.0
2024-12,RAN#106,RP-243037,0664,1,F,(NR_channel_raster_enh) CR for TS 38.104: Add bands supporting enhanced channel raster,18.8.0
2024-12,RAN#106,RP-243054,0668,,A,(NR_newRAT-Core) CR to TS 38104 - EESS protection CEPT,18.8.0
2024-12,RAN#106,RP-243068,0669,1,B,CR for 38.104 on PRACH format 1 demodulation requirements [HAPS PRACH],18.8.0
2024-12,RAN#106,RP-243038,0670,,F,CR for 38.104 on multiple PRACH transmission demodulation requirements,18.8.0
2024-12,RAN#106,RP-243030,0673,,A,[LTE410_Europe_PPDR-Core] CR to 38.104 on correction of Band 87 and 88 co-existence and co-location requirements (Rel-18),18.8.0
2025-03,RAN#107,RP-250611,0678,,F,(TEI18) CR to 38.104 on corrections to co-existence table [bands_coex_req],18.9.0
2025-03,RAN#107,RP-250604,0681,,F,(NR_FR1_lessthan_5MHz_BW-Core) CR to TS38.104 Add NB-IoT RB power dynamic range for 3MHz,18.9.0
2025-03,RAN#107,RP-250589,0683,,A,(NR_6GHz_unlic_EU-Core)CR for TS38.104: Correction on channel raster for band n102,18.9.0
2025-03,RAN#107,RP-250590,0684,,F,(NR_FDD_ULn28_DLn75_n76-Core) CR to TS38104 - Wrong channel BW supported by n109,18.9.0
2025-03,RAN#107,RP-250601,0686,,F,Removal of the exceptional raster point from Rel-18 NR band n28,18.9.0
2025-03,RAN#107,RP-250595,0692,1,F,"(NR_RAIL_EU_900MHz-Core, NR_RAIL_EU_1900MHz_TDD-Core) NB-IoT operation modes clarification for FRMCS BS in multi-carrier operation",18.9.0
