Change history,,,,,,,
Date,Meeting,TDoc,CR,Rev,Cat,Subject/Comment,New version
2020-09,RAN#89,RP-202113,0239,1,B,CR to TS 38.104: Introduction of NR-U into BS core specification,16.5.0
2020-12,RAN#90,RP-202422,0242,1,F,CR for 38.104: HST PUSCH demodulation requirements,16.6.0
2020-12,RAN#90,RP-202416,0243,1,B,CR for 38.104: Ultra high reliability BS demodulation requirements,16.6.0
2020-12,RAN#90,RP-202416,0244,1,B,CR for 38.104: Low latency BS demodulation requirements,16.6.0
2020-12,RAN#90,RP-202415,0245,2,B,CR to TS 38.104 BS demodulation requirements for 2-step RACH,16.6.0
2020-12,RAN#90,RP-202414,0247,1,F,CR to TS 38.104 with NR-U remaining open issues updates,16.6.0
2020-12,RAN#90,RP-202415,0248,1,B,CR on BS demodulation requirements for 2-step RACH for FR2,16.6.0
2020-12,RAN#90,RP-202416,0249,1,B,CR to TS 38.104: Addition of BS performance requirements for URLLC PUSCH repetition Type A,16.6.0
2020-12,RAN#90,RP-202422,0250,1,B,CR for 38.104: Introduction of performance requirements for NR HST PRACH under fading channel,16.6.0
2020-12,RAN#90,RP-202423,0257,1,F,Adding FRC table description in Annex in TS38.104 v16.5.0,16.6.0
2020-12,RAN#90,RP-202488,0261,,A,CR to 38.104 on Category B OTA spurious emissions for and n257,16.6.0
2020-12,RAN#90,RP-202451,0240,,B,Introduction of 1880-1920MHz SUL band into Rel-17 TS 38.104,17.0.0
2020-12,RAN#90,RP-202452,0241,,B,Introduction of 2300-2400MHz SUL band into Rel-17 TS 38.104,17.0.0
2020-12,RAN#90,RP-202448,0253,,B,CR to TS 38.104: introduction of NR band n13,17.0.0
2020-12,RAN#90,RP-202453,0258,1,B,Big CR to 38.104 - Additional Channel BW,17.0.0
2020-12,RAN#90,RP-202456,0214,3,B,LTE/NR spectrum sharing in Band 40/n40,17.0.0
2021-03,RAN#91e,RP-210096,0262,2,B,CR for TS 38.104 Introduction of SUL for UL of NR band n24,17.1.0
2021-03,RAN#91e,RP-210078,0264,,A,CR for 38.104: HST PUSCH demodulation requirements,17.1.0
2021-03,RAN#91e,RP-210068,0266,,A,CR for 38.104: Low latency FR1 BS demodulation requirements,17.1.0
2021-03,RAN#91e,RP-210068,0268,,A,CR for 38.104: Ultra high reliability BS demodulation requirements,17.1.0
2021-03,RAN#91e,RP-210068,0270,,A,CR on PUSCH repetition type A and PUSCH mapping type B radiated performance requirement for TS 38.104,17.1.0
2021-03,RAN#91e,RP-210117,0273,,A,"CR to TS 38.104: Additions of regional requirements for n41 and n90 in Japan, Rel-17",17.1.0
2021-03,RAN#91e,RP-210073,0275,,A,CR on correction 2-step RACH performance requirements for FR2 in 38.104 (Rel-17),17.1.0
2021-03,RAN#91e,RP-210078,0277,,A,CR for 38.104: Cleanup for performance requirements of NR HST PRACH under,17.1.0
2021-03,RAN#91e,RP-210068,0279,,A,CR to TS 38.104: Correction of BS performance requirements for URLLC PUSCH repetition Type A,17.1.0
2021-03,RAN#91e,RP-210084,0282,,A,CR to TS 38.104: system parameters maintenance for NR-U,17.1.0
2021-03,RAN#91e,RP-210084,0284,,A,CR to TS 38.104: corrections of NR-U BS Tx requirements,17.1.0
2021-03,RAN#91e,RP-210084,0286,,A,CR to TS 38.104: corrections of NR-U BS Rx requirements,17.1.0
2021-03,RAN#91e,RP-210117,0289,,A,CR to TS 38.104: EESS protection requirement correction,17.1.0
2021-03,RAN#91e,RP-210189,0291,,B,Big CR to 38.104 - Additional Channel BW,17.1.0
2021-03,RAN#91e,RP-210117,0294,,A,CR to TS38.104: Correction on the Aggregated Channel Bandwidth,17.1.0
2021-03,RAN#91e,RP-210097,0295,,B,CR to 38.104: Introduction of n24,17.1.0
2021-03,RAN#91e,RP-210084,0297,,A,CR to TS 38.104 corrections to NR-U BS RF Tx requirements,17.1.0
2021-03,RAN#91e,RP-210084,0299,,A,CR to TS 38.104 corrections to NR-U BS RF Rx requirements,17.1.0
2021-06,RAN#92,RP-211117,0305,,A,Correction of the channel raster of n259 for TS 38.104,17.2.0
2021-06,RAN#92,RP-211095,0307,,A,CR to TS 38.104: Corrections on frequency offset symbols for spectrum emission mask for non-transmitted channels,17.2.0
2021-06,RAN#92,RP-211079,0310,,F,CR to TS 38.104 on BS channel bandwidth per operating band,17.2.0
2021-06,RAN#92,RP-211105,0314,,A,CR on correction of PUSCH repetition type A and PUSCH mapping type B radiated performance requirements for TS 38.104,17.2.0
2021-06,RAN#92,RP-211121,0318,1,B,CR to TS 38.104: Introduction of band n262,17.2.0
2021-06,RAN#92,RP-211115,0319,,B,Big CR to TS 38.104: Adding channel BW support in existing NR bands,17.2.0
2021-06,RAN#92,RP-211116,0320,1,B,CR to TS 38.104: Introduction of band n67,17.2.0
2021-06,RAN#92,RP-211116,0321,1,B,CR to TS 38.104: Introduction of band n85,17.2.0
2021-06,RAN#92,RP-211095,0323,,A,CR to 38.104 with correction of NR-U 60 MHz and 80 MHz channels,17.2.0
2021-06,RAN#92,RP-211094,0325,,A,Big CR for NR-U BS demodulation requirements in TS 38.104 (Rel-17),17.2.0
2021-06,RAN#92,RP-211108,0329,,A,CR for 38.104: HST PUSCH demodulation requirements and spec maintenance,17.2.0
2021-06,RAN#92,RP-211108,0331,,A,CR for 38.104: Low latency and ultra-low BLER FR1 BS demodulation requirements,17.2.0
2021-06,RAN#92,RP-211090,0333,,A,CR to 38.104: In-band blocking for multi-band Base Stations,17.2.0
2021-09,RAN#93,RP-211907,0343,,B,Big CR to TS 38.104: Adding channel BW support in existing NR bands,17.3.0
2021-09,RAN#93,RP-211909,0341,,B,CR for TS 38.104: introduction of channel bandwidths 35MHz and 45MHzNOTEThe CR is not implemented,17.3.0
2021-09,RAN#93,RP-211910,0348,,B,Introduction of the UL 7.5kHz shift for NR TDD band n34 and n39 in 38.104 R17,17.3.0
2021-09,RAN#93,RP-211926,0351,,F,"Big CR for TS 38.104 Maintenance Demod part (Rel-17, CAT F)",17.3.0
2021-09,RAN#93,RP-211926,0354,,A,"Big CR for TS 38.104 Maintenance RF part (Rel-17, CAT A)",17.3.0
2021-12,RAN#94,RP-212835,0356,,B,Big CR to TS 38.104: Adding channel BW support in existing NR bands,17.4.0
2021-12,RAN#94,RP-212836,0357,,F,CR to TS 38.104 - Fix to band n85 introduction,17.4.0
2021-12,RAN#94,RP-212825,0355,2,B,CR for TS 38.104: 1024QAM,17.4.0
2021-12,RAN#94,RP-212824,0360,,F,"Big CR for TS 38.104 Maintenance RF part (Rel-17, CAT F)",17.4.0
2021-12,RAN#94,RP-212850,0362,,F,"Big CR for TS 38.104 Maintenance Demod part (Rel-17, CAT F)",17.4.0
2021-12,RAN#94,RP-213147,0363,,B,CR for TS 38.104: introduction of channel bandwidths 35MHz and 45MHzNOTEThe CR is a resubmission of CR R4-2114918 of RP-211909,17.4.0
2022-03,RAN#95-e,RP-220377,0364,1,B,CR for TS 38.104: capturing HAPS requirements,17.5.0
2022-03,RAN#95-e,RP-220347,0365,1,B,CR to TS38.104 on introduction of upper 700MHz A block,17.5.0
2022-03,RAN#95-e,RP-220357,0369,1,B,CR for 38.104 to introduce n102,17.5.0
2022-03,RAN#95-e,RP-220361,0372,,B,BigCR for TS38.104: Introduction of conformance testing requirements for FR1 PUSCH 256QAM,17.5.0
2022-03,RAN#95-e,RP-220334,0374,,F,"Big CR for TS 38.104 Maintenance RF part (Rel-17, CAT F)",17.5.0
2022-03,RAN#95-e,RP-220334,0376,,A,"Big CR for TS 38.104 Maintenance Demod part (Rel-17, CAT A)",17.5.0
2022-03,RAN#95-e,RP-220376,0378,,B,Big CR to 38.104: RMR 1900MHz band n101 introduction,17.5.0
2022-06,RAN#96,RP-221680,0379,,B,Big CR on FR2 HST BS demodulation requirement for TS 38.104,17.6.0
2022-06,RAN#96,RP-221684,0380,1,B,CR to TS 38.104 - Tx requirements: RMR 900MHz band introduction,17.6.0
2022-06,RAN#96,RP-221671,0381,,B,Big CR to TS 38.104: Adding channel BW support in existing NR bands,17.6.0
2022-06,RAN#96,RP-221684,0382,1,B,CR to 38.104 on introduction of n100 (system parameters),17.6.0
2022-06,RAN#96,RP-221673,0383,1,B,CR to TS38.104 the introduction of 6425-7125MHz,17.6.0
2022-06,RAN#96,RP-221676,0384,,B,Big CR to 38.104 for Rel-17 NR extension up to 71 GHz introduction,17.6.0
2022-06,RAN#96,RP-221684,0385,,B,"CR to TS 38.104: RMR900 Rx requirements for band n100, Rel-17",17.6.0
2022-06,RAN#96,RP-221676,0386,,B,Big CR on extending NR to 71GHz for TS 38.104,17.6.0
2022-06,RAN#96,RP-221655,0389,,F,"Big CR for TS 38.104 Maintenance RF part (Rel-17, CAT F)",17.6.0
2022-06,RAN#96,RP-221659,0391,,A,"Big CR for TS 38.104 Maintenance Demod part (Rel-17, CAT A)",17.6.0
2022-09,RAN#97,RP-222038,0394,1,F,CR to 38.104 on n100 corrections,17.7.0
2022-09,RAN#97,RP-222041,0395,,F,Big CR on FR2 HST BS demodulation requirement for TS 38.104,17.7.0
2022-09,RAN#97,RP-222050,0401,1,B,CR for 38.104: Add 5 MHz channel BW for n41,17.7.0
2022-09,RAN#97,RP-222026,0404,,F,"Big CR for TS 38.104 Maintenance RF part (Rel-17, CAT F)",17.7.0
2022-09,RAN#97,RP-222026,0407,,F,"Big CR for TS 38.104 Maintenance Demod part (Rel-17, CAT F)",17.7.0
2022-09,RAN#97,RP-222051,0408,,F,"Big CR to 38.104 for Rel-17  NR extension up to 71 GHz maintenance (Rel-17, CAT F)",17.7.0
2022-09,RAN#97,RP-222051,0410,,B,Big CR of TS38.104 on system parameter updates for FR2-2,17.7.0
2022-12,RAN#98-e,RP-223307,0411,,F,CR to TS 38.104 on reference to FRCs,17.8.0
2022-12,RAN#98-e,RP-223307,0412,,F,CR to TS 38.104: Correction of guardband for FR2-2 in sub-clause 5.3.3,17.8.0
2022-12,RAN#98-e,RP-223300,0413,,B,Big CR for coverage enhancement performance requirements for TS38.104,17.8.0
2022-12,RAN#98-e,RP-223308,0414,1,B,Corrections for 100MHz CBW inclusion for n46 n96 and n102,17.8.0
2022-12,RAN#98-e,RP-223309,0415,,F,CR to TS 38.104 on tables for BS channel bandwidths,17.8.0
2022-12,RAN#98-e,RP-223297,0419,,F,CR for TS38.104 correction on normal PUSCH requirements (Rel-17),17.8.0
2022-12,RAN#98-e,RP-223309,0424,2,F,"CR to 38.104: Spurious emission requirements, Rel-17",17.8.0
2022-12,RAN#98-e,RP-223302,0426,,B,"Big CR for TS 38.104 Demodulation requirements for Enhanced IIOT and URLLC support (Rel-17, CAT B)",17.8.0
2022-12,RAN#98-e,RP-223298,0429,,F,CR for 38.104: define home class as one kind of LA BS,17.8.0
2022-12,RAN#98-e,RP-223524,0432,1,A,CR on R17 TS 38.104 to add channel raster exception for band n28 [n28_BS40MHz_raster],17.8.0
