Change history,,,,,,,
Date,Meeting,TDoc,CR,Rev,Cat,Subject/Comment,New version
2023-03,RAN#99,RP-230519,2933,,A,Adding relaxation factor on measurement relaxation requirements R18,18.1.0
2023-03,RAN#99,RP-230506,2936,,A,PRS measurement period for Deferred MT-LR with event “Periodic Location”,18.1.0
2023-03,RAN#99,RP-230509,2938,,A,Correction of table reference for NR Timing Advance,18.1.0
2023-03,RAN#99,RP-230517,2940,,A,CR to 38.133 correction of measurement period requirements for positioning measurements,18.1.0
2023-03,RAN#99,RP-230517,2942,,A,CR to 38.133 performance requirements for positioning measurements,18.1.0
2023-03,RAN#99,RP-230503,2946,,A,CR on measurement requirements with per-FR gap R18,18.1.0
2023-03,RAN#99,RP-230506,2952,,A,CR on positioning test cases R18,18.1.0
2023-03,RAN#99,RP-230506,2955,,A,CR on positioning accuracy requirements R18,18.1.0
2023-03,RAN#99,RP-230516,2957,,A,CR on pre-MG related requirements R18,18.1.0
2023-03,RAN#99,RP-230516,2959,,A,CR on NCSG related requirements R18,18.1.0
2023-03,RAN#99,RP-230516,2961,,A,CR on HO requirements for NTN R18,18.1.0
2023-03,RAN#99,RP-230516,2963,,A,CR on MG requirements for NTN R18,18.1.0
2023-03,RAN#99,RP-230517,2965,,A,CR on PRS measurement requirements for INACTIVE R18,18.1.0
2023-03,RAN#99,RP-230517,2969,,A,CR on accuracy requirements for Rel-17 positioning R18,18.1.0
2023-03,RAN#99,RP-230515,2971,,A,CR on requirements for UE Rx-Tx measurement for PDC R18,18.1.0
2023-03,RAN#99,RP-230515,2973,,A,CR on TCs for PDC measurement R18,18.1.0
2023-03,RAN#99,RP-230515,2975,,A,CR on SDT RRM test case for FR2 R18,18.1.0
2023-03,RAN#99,RP-230507,2978,,A,Correction to CBW change TCs_R18,18.1.0
2023-03,RAN#99,RP-230513,2984,,A,CR on correction of eMIMO test cases R18,18.1.0
2023-03,RAN#99,RP-230514,2986,,A,CR on maintaining RRM requirements for NR FeMIMO R18,18.1.0
2023-03,RAN#99,RP-230515,2990,1,A,CR on test cases for HST FR1,18.1.0
2023-03,RAN#99,RP-230518,2992,,A,CR on RedCap Idle mode(38.133),18.1.0
2023-03,RAN#99,RP-230518,2994,,A,CR on RedCap Measurement,18.1.0
2023-03,RAN#99,RP-230518,3008,,A,Corrections to inter-frequency NR and inter-RAT E-UTRAN measurements for RedCap,18.1.0
2023-03,RAN#99,RP-230518,3014,,A,Formal CR to Rel-18 TS 38.133: on missing Rel-16 relaxation for RedCap IDLE mode,18.1.0
2023-03,RAN#99,RP-230519,3020,,A,Formal CR to Rel-18 38.133: correction on CG-SDT transmission,18.1.0
2023-03,RAN#99,RP-230505,3028,,A,R18 Cat-A CR CLI measurement testcase correction,18.1.0
2023-03,RAN#99,RP-230505,3029,,A,R18 Cat-A CR SA NR-LTE HO testcase correction,18.1.0
2023-03,RAN#99,RP-230513,3044,,A,Correction to FR1 band groups in 38.133,18.1.0
2023-03,RAN#99,RP-230513,3046,,A,Conditions for missing FR2 band and power class for positioning in 38.133,18.1.0
2023-03,RAN#99,RP-230500,3051,,A,Correction to Idle Mode CA/DC Measurement Tests in TS 38.133,18.1.0
2023-03,RAN#99,RP-230516,3057,,A,CR on TS 38.133 (Rel-18) Corrections on cell reselection for NTN (CAT. A),18.1.0
2023-03,RAN#99,RP-230517,3059,,A,CR - Correction to UE scheduling availability for PRS measurements without gaps,18.1.0
2023-03,RAN#99,RP-230510,3065,,A,CR on TC - L1 RSRP measurement for beam reporting,18.1.0
2023-03,RAN#99,RP-230507,3072,,A,CR on RLM OOS and IS tests with no DRX in NR-U standalone mode,18.1.0
2023-03,RAN#99,RP-230507,3073,,A,CR on BFD and LR tests in NR-U standalone mode,18.1.0
2023-03,RAN#99,RP-230515,3076,,A,FR2 HST TCI state switch test case maintenance CR R18 mirror,18.1.0
2023-03,RAN#99,RP-230505,3079,,A,CR to TS 38.133: Corrections to NR RRM test cases (Rel 18),18.1.0
2023-03,RAN#99,RP-230506,3082,,A,CR to TS 38.133: Corrections to NR positioning requirements (Rel 18),18.1.0
2023-03,RAN#99,RP-230518,3084,,A,CR to TS 38.133: Corrections to NR RedCap test cases (Rel 18),18.1.0
2023-03,RAN#99,RP-230518,3087,,A,CR on active BWP switch  test cases,18.1.0
2023-03,RAN#99,RP-230514,3088,,A,CR for Unified TCI State switching requirements-R18,18.1.0
2023-03,RAN#99,RP-230507,3089,,A,CR on SRS antenna port switching corrections in TS38.133 R17,18.1.0
2023-03,RAN#99,RP-230515,3090,,A,CR to 38.133 on Rel-17 HST FR2 RRM and Measurement Accuracy,18.1.0
2023-03,RAN#99,RP-230515,3091,1,A,CR on R17 HST FR2 test case of SSB based L1-RSRP measurement,18.1.0
2023-03,RAN#99,RP-230516,3092,,A,CR Removal of editors note from concurrent gaps,18.1.0
2023-03,RAN#99,RP-230514,3097,,A,CR on applicability of requirements for measurement restriction,18.1.0
2023-03,RAN#99,RP-230516,3098,,A,CR on R17 Measurement Gap enhancement,18.1.0
2023-03,RAN#99,RP-230506,3099,,A,CR to TS38.133: Revise the Measured quantity value(ZoA),18.1.0
2023-03,RAN#99,RP-230506,3100,,A,"CR to TS38.133:Revise the abbreviation of AoA, A-AoA and ZoA",18.1.0
2023-03,RAN#99,RP-230516,3101,2,A,Maintenance CR on cell reselection requirements for satellite access,18.1.0
2023-03,RAN#99,RP-230515,3102,,A,CR to 38.133 on Rel-17 HST FR2 UL TX Timing,18.1.0
2023-03,RAN#99,RP-230511,3104,,A,Big CR for NR NTN RRM performance requirements (Rel-18),18.1.0
2023-03,RAN#99,RP-230516,3105,2,A,CR to38.133: Complement the assistance information for NTN neighbour cell measurement,18.1.0
2023-03,RAN#99,RP-230514,3106,,A,CR on RRM core requirements of FeMIMO,18.1.0
2023-06,RAN#100,RP-231358,3112,,A,"CR on relationship between SNR, RSRP level and thresholds for FR1 BFD and LR",18.2.0
2023-06,RAN#100,RP-231357,3116,,A,CR (CAT-A) on R15 NR Inter-RAT measurements testcase correction,18.2.0
2023-06,RAN#100,RP-231346,3118,,A,CR (CAT-A) on R17 TRP specific BFD testcase correction,18.2.0
2023-06,RAN#100,RP-231357,3124,,A,CR to TS 38.133: Corrections to NR RRM test cases (Rel 18),18.2.0
2023-06,RAN#100,RP-231354,3131,,A,Corrections to RRM HST A.6.1.1.7 (Rel-18),18.2.0
2023-06,RAN#100,RP-231357,3143,,A,CR to FR2 RLM In-syn test cases  (Cat-A Rel-18),18.2.0
2023-06,RAN#100,RP-231341,3145,,A,CR on updates for R17 per-FR gap capability,18.2.0
2023-06,RAN#100,RP-231343,3147,,A,38133 Cat.A CR on PUCCH SCell activation delay,18.2.0
2023-06,RAN#100,RP-231345,3149,,A,CR on R17 positioning performance requirements,18.2.0
2023-06,RAN#100,RP-231355,3157,,A,CR of known cell condition for HO on 38.133 R18,18.2.0
2023-06,RAN#100,RP-231341,3161,,A,Clarification on MRTD/MTTD and interruption requirement for EN-DC in Rel-18,18.2.0
2023-06,RAN#100,RP-231340,3163,,A,CR on Interruption requirements at SCG activation/deactivation(Rel-18),18.2.0
2023-06,RAN#100,RP-231344,3168,,A,CR on measurement capability for NR NTN,18.2.0
2023-06,RAN#100,RP-231350,3174,,A,CR on test cases for HST FR1,18.2.0
2023-06,RAN#100,RP-231344,3176,,A,CR for editorial modification for 4.2C.2.3 Measurements of intra-frequency NR cells in 38.133,18.2.0
2023-06,RAN#100,RP-231341,3178,,A,CR on UE capability when deriveSSB-IndexFromCellInter is configured,18.2.0
2023-06,RAN#100,RP-231345,3182,,A,"CR to TS 38.133: Supplement the impact of the measurement period(RSTD, PRS-RSRP, UE Rx-Tx)  in general aspects of gapless measurement",18.2.0
2023-06,RAN#100,RP-231350,3192,1,A,CR on eDRX requirements,18.2.0
2023-06,RAN#100,RP-231346,3194,,A,CR on maintenance of feMIMO RRM requirements in R18,18.2.0
2023-06,RAN#100,RP-231357,3198,,A,Correction to inter-RAT NR measurement TCs_R18,18.2.0
2023-06,RAN#100,RP-231357,3202,,A,Correction to inter-frequency NR measurement TCs_R18,18.2.0
2023-06,RAN#100,RP-231343,3205,,A,Correction to UE specific CBW RMCs_R18,18.2.0
2023-06,RAN#100,RP-231350,3207,,A,Correction to FR1 RedCap test cases RMCs and side conditions_R18,18.2.0
2023-06,RAN#100,RP-231350,3209,,A,Correction to FR2 RedCap test cases_R18,18.2.0
2023-06,RAN#100,RP-231347,3214,,A,CR on Random access on carrier with CCA in FR2-2 R18,18.2.0
2023-06,RAN#100,RP-231347,3216,,A,CR on test case maintenance for FR2-2 R18,18.2.0
2023-06,RAN#100,RP-231389,3219,1,F,DL interruption for Tx switching across 3/4 bands,18.2.0
2023-06,RAN#100,RP-231354,3223,,A,Correction on Nserv for FR2 HST R18,18.2.0
2023-06,RAN#100,RP-231340,3225,,A,clause number update for MRDC,18.2.0
2023-06,RAN#100,RP-231344,3227,,A,CR on Cell Reselection for RRC Inactive in NTN (Cat. A),18.2.0
2023-06,RAN#100,RP-231344,3229,,A,CR on Duration for reselection test cases in NGSO scenarios (Cat. A),18.2.0
2023-06,RAN#100,RP-231350,3231,,A,CR: Correction of Measurement conditions for RedCap for 1Rx,18.2.0
2023-06,RAN#100,RP-231350,3233,,A,CR on RedCap L1-RSRP,18.2.0
2023-06,RAN#100,RP-231350,3235,,A,CR on RedCap HO,18.2.0
2023-06,RAN#100,RP-231343,3237,,A,CR on ConMGs,18.2.0
2023-06,RAN#100,RP-231343,3242,,A,Maintenance core part CR on of MG enh R18,18.2.0
2023-06,RAN#100,RP-231343,3244,,A,Maintenance core part CR on of MG enh R18,18.2.0
2023-06,RAN#100,RP-231344,3252,,A,(Cat A) CR on NTN specific parameters configuration for NTN test cases,18.2.0
2023-06,RAN#100,RP-231340,3257,,A,CR on direct SCell activation requirements R18,18.2.0
2023-06,RAN#100,RP-231343,3259,,A,CR on NCSG related requirements R18,18.2.0
2023-06,RAN#100,RP-231343,3261,,A,CR on concurrent MG related requirements R18,18.2.0
2023-06,RAN#100,RP-231344,3263,,A,CR on mobility requirements for NTN R18,18.2.0
2023-06,RAN#100,RP-231344,3265,,A,CR on MG requirements for NTN R18,18.2.0
2023-06,RAN#100,RP-231345,3267,,A,CR on PRS measurement requirements for INACTIVE R18,18.2.0
2023-06,RAN#100,RP-231345,3269,,A,CR on measurement requirements for TEG R18,18.2.0
2023-06,RAN#100,RP-231345,3271,,A,CR on accuracy requirements for Rel-17 positioning R18,18.2.0
2023-06,RAN#100,RP-231343,3273,,A,CR on SDT RRM test case R18,18.2.0
2023-06,RAN#100,RP-231358,3277,,A,CR on maintaining antenna connections for 4Rx capable UEs R18,18.2.0
2023-06,RAN#100,RP-231354,3280,,A,CR on maintaining PL-RS switching delay requirements R18,18.2.0
2023-06,RAN#100,RP-231343,3285,,A,CR on correction to interruption requirements for inter-band CA R18,18.2.0
2023-06,RAN#100,RP-231346,3287,,A,CR on maintaining RRM requirements for NR FeMIMO R17,18.2.0
2023-06,RAN#100,RP-231344,3295,,A,CR on R17 NTN CHO,18.2.0
2023-06,RAN#100,RP-231355,3297,,A,CR on R15 SCell activation requirements,18.2.0
2023-06,RAN#100,RP-231354,3300,,A,CR for definition of PL-RS maintained in section 8.14,18.2.0
2023-06,RAN#100,RP-231342,3304,,A,CR for Measurement period requirements,18.2.0
2023-06,RAN#100,RP-231340,3312,,A,CR correcting RRM DCCA SCell activation and deactivation test case,18.2.0
2023-06,RAN#100,RP-231358,3314,,A,CR to 38.133 Corrections to PRS-RSRPP measurement accuracy requirements,18.2.0
2023-06,RAN#100,RP-231345,3316,,A,CR to 38.133 Corrections to positioning measurement core requirements,18.2.0
2023-06,RAN#100,RP-231340,3325,,A,Update (Rel-18) of RRM DCCA SCell activation and deactivation test cases,18.2.0
2023-06,RAN#100,RP-231356,3331,,A,38.133 R18 Cat.A CR on interruptions at SCell activation and deactivation,18.2.0
2023-06,RAN#100,RP-231346,3351,,A,CR for Unified TCI State switching requirements (Rel-18),18.2.0
2023-06,RAN#100,RP-231354,3352,,A,Update to RRM idle mode HST test cases,18.2.0
2023-06,RAN#100,RP-231343,3354,,A,Formal CR to Rel-18 TS 38.133 on SDT maintenance (Mirror),18.2.0
2023-06,RAN#100,RP-231350,3356,,A,Formal CR to Rel-18 TS 38.133: on RedCap maintenance in TS 38.133,18.2.0
2023-06,RAN#100,RP-231350,3358,,A,Formal CR to Rel-18 TS 38.133: on RedCap Perf maintenance in TS 38.133,18.2.0
2023-06,RAN#100,RP-231346,3360,,A,CR on maintenance of FeMIMO,18.2.0
2023-06,RAN#100,RP-231350,3364,,A,Corrections to RedCap Measurement Requirements,18.2.0
2023-06,RAN#100,RP-231350,3366,,A,Correction to offset for cell specific RSRP thresholds for 1Rx Redcap UE in 38.133,18.2.0
2023-06,RAN#100,RP-231350,3370,,A,Corrections of SDT Test Case Parameters for RedCap,18.2.0
2023-09,RAN#101,RP-232497,3374,,A,[NR_redcap-Perf] CR (CAT-A) NR Inter-RAT measurements testcase correction for redcap UE,18.3.0
2023-09,RAN#101,RP-232487,3378,,A,CR (CAT-A) on FR2 Active TCI state switch delay testcase correction,18.3.0
2023-09,RAN#101,RP-232493,3380,,A,NR_MG_enh-Core Maintenance core part CR R18,18.3.0
2023-09,RAN#101,RP-232493,3382,,A,NR_MG_enh-Perf Maintenance core part CR R18,18.3.0
2023-09,RAN#101,RP-232488,3385,,A,LTE_NR_DC_CA_enh-Perf Update of RRM DCCA SCell activation and deactivation test cases,18.3.0
2023-09,RAN#101,RP-232492,3387,,A,NR_IIOT_URLLC_enh-Perf Update (Rel-18) of RRM propagation delay compensation test cases,18.3.0
2023-09,RAN#101,RP-232488,3389,,A,LTE_NR_DC_enh2-Perf Update of MR_DC test cases for fast Scell activation test cases,18.3.0
2023-09,RAN#101,RP-232488,3391,,A,LTE_NR_DC_enh2-Perf Update of CPAC test cases,18.3.0
2023-09,RAN#101,RP-232498,3393,,A,NR_RF_FR1_enh-Perf Corrections in test parameters of DL interruptions at switching between UL carriers testcase,18.3.0
2023-09,RAN#101,RP-232503,3395,,F,[NR_newRAT-Perf] CR to FR1 Beam failure detection requirement,18.3.0
2023-09,RAN#101,RP-232503,3399,,A,[NR_newRAT-Perf] CR to BWP Switch Delay TCs,18.3.0
2023-09,RAN#101,RP-232497,3403,,A,[NR_redcap-Perf] CR to event triggered reporting tests with per-UE gaps under DRX for RedCap,18.3.0
2023-09,RAN#101,RP-232500,3406,,A,On NE-DC requirement,18.3.0
2023-09,RAN#101,RP-232502,3412,,A,[NR_newRAT-Perf] CR for Active TCI State switch test requirements - Rel18,18.3.0
2023-09,RAN#101,RP-232499,3415,,A,[NR_RRM_enh-Perf] Editorial CR for Spatial relation info switch test requirements - Rel18,18.3.0
2023-09,RAN#101,RP-232500,3420,,A,CR on additional UE gain - R18,18.3.0
2023-09,RAN#101,RP-232493,3426,,A,CR on NCSG interruption requirement [NR_MG_enh-Core] - R18,18.3.0
2023-09,RAN#101,RP-232491,3432,,A,NR_HST-Perf Clarification to RRM HST A.6.1.1.7 (Rel-18),18.3.0
2023-09,RAN#101,RP-232495,3437,,A,CR on R17 positioning performance requirements,18.3.0
2023-09,RAN#101,RP-232495,3448,,A,[NR_pos_enh-Core] PRS-RSRPP shall be captured in measurement procedure.,18.3.0
2023-09,RAN#101,RP-232495,3452,,A,[NR_pos_enh-Core] The correction of IE for positioning core requirements.,18.3.0
2023-09,RAN#101,RP-232494,3454,,A,[NR_NTN_solutions -Core] Modify the condition for collision between concurrent measurement gaps.,18.3.0
2023-09,RAN#101,RP-232497,3468,1,A,[NR_redcap-Core] CR to Rel-18 TS 38.133: on NR RedCap Re-establishment,18.3.0
2023-09,RAN#101,RP-232513,3469,1,F,CR on DL interruption for Tx switching across 3/4 bands,18.3.0
2023-09,RAN#101,RP-232489,3472,,A,"[NR_feMIMO-Perf] CR of correction on parameter typos in TC4.5.5.7, TC5.5.5.8, TC6.5.5.7, TC7.5.5.9, TC7.5.5.10 for R18",18.3.0
2023-09,RAN#101,RP-232501,3475,,A,[NR_newRAT-Core] Correction to P factor for RLM BFD CBD and L1RSRP_R18,18.3.0
2023-09,RAN#101,RP-232496,3478,,A,[NR_UE_pow_sav-Perf] Correction to relaxed idle measurement TCs_R18,18.3.0
2023-09,RAN#101,RP-232499,3481,,A,[NR_RRM_Enh-Perf] Correction to simultaneous BWP switching TCs_R18,18.3.0
2023-09,RAN#101,RP-232497,3483,,A,[NR_redcap-Core] Cleaning up of RedCap measurement reporting requirements_R18,18.3.0
2023-09,RAN#101,RP-232497,3485,,A,[NR_redcap-Perf] Cleaning up of RedCap measurement accuracy requirements_R18,18.3.0
2023-09,RAN#101,RP-232499,3488,,A,[NR_unlic-Perf] CR on TC maintenance for NR-U R18,18.3.0
2023-09,RAN#101,RP-232491,3497,,A,[NR_HST_FR2-Core]Correction on measurement period for R17 FR2 HST,18.3.0
2023-09,RAN#101,RP-232488,3499,,A,[LTE_NR_DC_enh2-Perf]Correction on PSCell activation and conditional PSCell addition tests,18.3.0
2023-09,RAN#101,RP-232497,3505,,F,Correction to RedCap core requirements,18.3.0
2023-09,RAN#101,RP-232497,3507,,F,Correction to performance part requirements for RedCapNOTE: Partially CR Implementation. Some table values were not related to current specification and could not be all implemented.,18.3.0
2023-09,RAN#101,RP-232495,3510,,A,[NR_pos_enh] CR on per FR PRS gap in case of concurrent gaps in Rel-18,18.3.0
2023-09,RAN#101,RP-232500,3514,1,A,CR 38.133 Correction of normative text in requirements,18.3.0
2023-09,RAN#101,RP-232499,3517,,A,[NR_RRM_Enh-Perf] CR: Correction of SRS configuration for SRS carrier based switching tests,18.3.0
2023-09,RAN#101,RP-232495,3520,,A,[NR_pos-Perf] CR on Rx-Tx accuracy requirements R18,18.3.0
2023-09,RAN#101,RP-232493,3522,,A,[NR_MG_enh-Core] CR on Rel-17 MGE requirements R18,18.3.0
2023-09,RAN#101,RP-232494,3524,,A,[NR_NTN_solutions-Core] CR on MG and scheduling restriction in NTN R18,18.3.0
2023-09,RAN#101,RP-232494,3526,,A,[NR_NTN_solutions-Core] CR on NTN measurement requirements R18,18.3.0
2023-09,RAN#101,RP-232495,3528,,A,[NR_pos_enh-Core] CR on requirements for PRS measurement outside MG R18,18.3.0
2023-09,RAN#101,RP-232495,3531,,A,[NR_pos_enh-Perf] CR on positioning measurement reporting R18,18.3.0
2023-09,RAN#101,RP-232488,3533,,A,[NR_CSIRS_L3meas-Core] Correction to requirements for CSI-RS measurement R18,18.3.0
2023-09,RAN#101,RP-232487,3537,,A,CR on maintaining SS-RSRQ/SS-SINR measurement accuracy tests R18,18.3.0
2023-09,RAN#101,RP-232494,3541,,A,CR on maintaining UE transmit timing tests for NTN R18,18.3.0
2023-09,RAN#101,RP-232516,3542,,B,BigCR on RRM requirements for supporting intra-band non-collocated NR-CA,18.3.0
2023-09,RAN#101,RP-232497,3544,,A,NR_redcap-Core Formal CR to Rel-18 TS 38.133: on RedCap maintenance in TS 38.133,18.3.0
2023-09,RAN#101,RP-232497,3546,1,A,NR_redcap-Perf Formal CR to Rel-18 TS 38.133: on RedCap Perf maintenance in TS 38.133,18.3.0
2023-09,RAN#101,RP-232500,3549,,A,TEI16:CR on MRTD-MTTD and interruption requirements for non-collocated inter-band EN-DC R18,18.3.0
2023-09,RAN#101,RP-232494,3555,,A,[NR_NTN_solutions-Core] CR on R17 NTN,18.3.0
2023-09,RAN#101,RP-232489,3560,,A,[NR_feMIMO-Core]CR on maintenance of feMIMO RRM requirements in R18,18.3.0
2023-09,RAN#101,RP-232497,3570,,A,NR_redcap-Core: CR 38.133 Corrections to Inter-RAT measurements for RedCap,18.3.0
2023-09,RAN#101,RP-232497,3572,,A,NR_redcap-Perf: CR 38.133 Corrections of SDT Test Case Parameters for RedCap,18.3.0
2023-09,RAN#101,RP-232497,3574,,A,NR_redcap-Perf: CR 38.133 Corrections to NR measurements with autonomous gaps for RedCap,18.3.0
2023-09,RAN#101,RP-232500,3576,,A,TEI17: CR 38.133 Correction to report mapping description for NR Timing Advance,18.3.0
2023-09,RAN#101,RP-232493,3578,,A,NR_MG_enh-Core: Corrections to L1 measurement impact for Rel-17 MG enhancements,18.3.0
2023-09,RAN#101,RP-232493,3580,,A,NR_MG_enh-Core: Corrections to Inter frequency measurements for Rel-17 MG enhancements,18.3.0
2023-09,RAN#101,RP-232495,3582,,A,NR_pos_enh-Core: CR 38.133 Correction to MG patterns for independent measurement gaps,18.3.0
2023-09,RAN#101,RP-232495,3584,,A,NR_pos_enh-Core: CR 38.133 Clean-up of NR positioning requirements in RRC_INACTIVE,18.3.0
2023-09,RAN#101,RP-232490,3586,,A,NR_ext_71 GHz CR 38.133 - RRM timing requirements,18.3.0
2023-09,RAN#101,RP-232496,3588,,A,NR_SmallData_INACTIVE CR 38.133 Test cases,18.3.0
2023-09,RAN#101,RP-232499,3591,,A,NR_unlic CR correcting NR-U infra frequency RSRP test cases,18.3.0
2023-09,RAN#101,RP-232499,3594,,A,NR_unlic CR correcting NR-U RRC re-establishment RSRP test cases,18.3.0
2023-09,RAN#101,RP-232494,3597,,A,[NR_NTN_Solutions] CR 38.133 (Cat. A) on Transmit Timing Requirements,18.3.0
2023-09,RAN#101,RP-232494,3598,,A,[NR_NTN_Solutions]  CR 38.133 (Cat. A) on Time and Location Based Measurement Initiation,18.3.0
2023-09,RAN#101,RP-232502,3602,,A,[NR_newRAT-Perf ] Correction in A.8.4.2.8 (Rel-18),18.3.0
2023-09,RAN#101,RP-232497,3604,,A,[NR_redcap-Perf ] Correction in Redcap Radio Link Monitoring In-sync Test in DRX mode for 2 Rx (Rel-18),18.3.0
2023-09,RAN#101,RP-232515,3609,,B,Big CR to TS38.133 on enhanced NR support for FR2 HST,18.3.0
2023-09,RAN#101,RP-232503,3617,,A,[NR_newRAT-Perf] Inter-frequency measurement for UE capable of independentGapConfig (Cat-A Rel-18),18.3.0
2023-09,RAN#101,RP-232490,3621,,A,[NR_ext_to_71 GHz-Perf] Inter-frequency measurement for FR2-2 UE capable of independentGapConfig (Cat-A Rel-18),18.3.0
2023-09,RAN#101,RP-232494,3625,,A,[NR_NTN_solutions-Perf] Editorial correction in NTN section of A.3.36.3 (Cat-A Rel-18),18.3.0
2023-09,RAN#101,RP-232503,3631,,A,2AoA Relative angular offset between active probes for PC1 devices (Rel-18),18.3.0
2023-09,RAN#101,RP-232497,3633,,A,[NR_redcap-Perf] CR on RedCap test-cases R18,18.3.0
2023-09,RAN#101,RP-232499,3638,,A,[NR_unlic-Perf] CR to correct NR-U test cases R18,18.3.0
2023-09,RAN#101,RP-232514,3646,1,B,CR on introduction of the requirements for IDC enhancements for NR and MR-DC,18.3.0
2023-09,RAN#101,RP-232494,3649,,A,CR for TS 38.133 - Correction of satellite access clause for Timing Advance adjustment,18.3.0
2023-09,RAN#101,RP-232516,3650,,B,Big CR to TS 38.133 on NR ATG RRM core requirements,18.3.0
2023-09,RAN#101,RP-232515,3651,,B,Big CR to TS 38.133 on RRM core requirements for NR support for dedicated spectrum less than 5 MHz for FR1,18.3.0
2023-09,RAN#101,RP-232493,3653,,A,[NR_MG_enh2-Core] CR on R17 NCSG,18.3.0
2023-09,RAN#101,RP-232493,3655,,A,[NR_MG_enh2-Core] CR on R17 Concurrent MGs,18.3.0
2023-12,RAN#102,RP-233342,3663,,A,CR on R16 positioning test cases,18.4.0
2023-12,RAN#102,RP-233349,3665,,A,CR on R17 positioning test cases,18.4.0
