Date,Meeting,TDoc,CR,Rev,Cat,Subject/Comment,New version
2009-03,RP#43,RP-090182,101,1,,Correction of A3-offset parameter in RRM test case,8.5.0
2009-03,RP#43,RP-090182,105,,,Some Editorial Corrections,8.5.0
2009-03,RP#43,RP-090182,145,,,Clarifications for the DRX state,8.5.0
2009-03,RP#43,RP-090183,89,,,Modification on measurements of UTRAN TDD cells,8.5.0
2009-03,RP#43,RP-090183,91,,,Clarification of the correct behavior when Treselection is not a multiple of idle mode reselection evaluation period,8.5.0
2009-03,RP#43,RP-090183,98,,,Clarification of ‘Out of Service Area’ Concept and Definition,8.5.0
2009-03,RP#43,RP-090183,118,,,Radio link monitoring,8.5.0
2009-03,RP#43,RP-090183,142,1,,Update of RRC_IDLE state mobility side conditions,8.5.0
2009-03,RP#43,RP-090183,150,,,UE measurement capability in Idle mode,8.5.0
2009-03,RP#43,RP-090184,133,,,Removal of RRC re-establishment procedure delay,8.5.0
2009-03,RP#43,RP-090184,138,1,,Correction for the UE Re-establishment delay requirement,8.5.0
2009-03,RP#43,RP-090185,92,2,,Cell phase synchronization accuracy,8.5.0
2009-03,RP#43,RP-090185,97,,,Radio link monitoring in DRX,8.5.0
2009-03,RP#43,RP-090185,120,,,UE Transmit Timing,8.5.0
2009-03,RP#43,RP-090185,137,1,,Clarification of the reference point for the UE initial transmission timing control requirement,8.5.0
2009-03,RP#43,RP-090186,90,,,Correction of clause 8.1.2.2.2.2 in TS36.133,8.5.0
2009-03,RP#43,RP-090186,93,1,,cdma2000 1xRTT and HRPD Measurement Requirements,8.5.0
2009-03,RP#43,RP-090186,94,,,Event Triggered Periodic Reporting Requirements for IRAT Measurements,8.5.0
2009-03,RP#43,RP-090186,95,,,Measurement Reporting Requirements for E-UTRAN TDD – UTRAN TDD Measurements,8.5.0
2009-03,RP#43,RP-090186,99,1,,Clarification of UE behavior when measurement gap is used,8.5.0
2009-03,RP#43,RP-090186,100,,,E-UTRA to UTRA cell search requirements in DRX for SON,8.5.0
2009-03,RP#43,RP-090186,110,1,,Correction to GSM BSIC Requirements for Parallel Monitoring,8.5.0
2009-03,RP#43,RP-090186,117,,,Alignment of terminology for GAP,8.5.0
2009-03,RP#43,RP-090186,134,,,Inter frequency and Inter RAT cell search requirement when DRX is used,8.5.0
2009-03,RP#43,RP-090186,139,,,Correction of E-UTRAN FDD – UTRAN FDD measurements when no DRX,8.5.0
2009-03,RP#43,RP-090186,146,,,Addition of the definition of “when DRX is used”,8.5.0
2009-03,RP#43,RP-090186,147,1,,Corrections to E-UTRAN inter-frequency side conditions,8.5.0
2009-03,RP#43,RP-090187,96,,,Correction to Intra-frequency RSRP Accuracy Requirements,8.5.0
2009-03,RP#43,RP-090187,136,1,,Power Headroom reporting delay,8.5.0
2009-03,RP#43,RP-090370,103,1,,E-UTRAN -GSM Handover Test Case,8.5.0
2009-03,RP#43,RP-090370,104,1,,E-UTRAN FDD - UTRAN TDD Cell Search Test Cases in Fading,8.5.0
2009-03,RP#43,RP-090370,106,1,,E-UTRA FDD to UTRA FDD Handover Test Case,8.5.0
2009-03,RP#43,RP-090370,107,1,,Correction of E-UTRA FDD-FDD Intra-frequency cell reselection test case,8.5.0
2009-03,RP#43,RP-090370,108,1,,Correction of E-UTRA FDD-FDD priority based Inter-frequency cell reselection test case,8.5.0
2009-03,RP#43,RP-090370,111,,,E-UTRAN TDD - UTRAN FDD Handover Test Case,8.5.0
2009-03,RP#43,RP-090370,112,1,,E-UTRAN FDD - GSM Cell Search Test Case in AWGN,8.5.0
2009-03,RP#43,RP-090370,113,,,E-UTRAN - UTRAN FDD Cell Search Test Cases in Fading,8.5.0
2009-03,RP#43,RP-090370,114,1,,E-UTRAN UE Timing Accuracy Related Test Cases,8.5.0
2009-03,RP#43,RP-090370,115,1,,Inclusion of MBSFN Configurations for RRM Test Cases,8.5.0
2009-03,RP#43,RP-090370,116,,,E-UTRAN FDD  HRPD Cell Reselection Test Case; HRPD of Low Priority,8.5.0
2009-03,RP#43,RP-090370,122,1,,Clarification on Annex A.9: Measurement performance requirements,8.5.0
2009-03,RP#43,RP-090370,125,,,E-UTRA TDD – UTRA TDD cell reselection: UTRA is of higher priority,8.5.0
2009-03,RP#43,RP-090370,126,,,E-UTRA TDD – UTRA TDD cell reselection: UTRA is of lower priority,8.5.0
2009-03,RP#43,RP-090370,127,,,E-UTRA FDD – UTRA TDD cell reselection,8.5.0
2009-03,RP#43,RP-090370,128,1,,E-UTRA TDD-UTRA TDD cell search (fading),8.5.0
2009-03,RP#43,RP-090370,129,1,,E-UTRA TDD-UTRA TDD handover,8.5.0
2009-03,RP#43,RP-090370,132,1,,Addition of E-UTRA FDD to UTRA FDD reselection test cases,8.5.0
2009-03,RP#43,RP-090370,141,1,,Correction and introduction of some test related parameters,8.5.0
2009-03,RP#43,RP-090370,143,,,Description of Annex A in TS 36.133,8.5.0
2009-03,RP#43,RP-090370,148,,,Reselection from E-UTRA to GSM cell test case,8.5.0
2009-03,RP#43,RP-090370,149,,,Radio Link Monitoring Test Cases,8.5.0
2009-05,RP#44,RP-090546,151,,,E-UTRA FDD  UTRA TDD HO delay test case,8.6.0
2009-05,RP#44,RP-090546,153,,,Correction of CQI reporting periodicity for TDD RLM test cases,8.6.0
2009-05,RP#44,RP-090546,157,,,Correction to inter RAT reselection requirements to exclude equal priority. (Technically Endorsed CR in R4-50bis - R4-091092),8.6.0
2009-05,RP#44,RP-090546,167,,,Clarification of the number of monitoring carriers in idle mode. (Technically Endorsed CR in R4-50bis - R4-091394),8.6.0
2009-05,RP#44,RP-090546,180,,,Correction of Core spec references in A.9 Measurements performance test cases,8.6.0
2009-05,RP#44,RP-090546,984,,,UTRA FDD-E-UTRA FDD/ TDD handover test cases,8.6.0
2009-05,RP#44,RP-090546,184,,,SON ANR  UTRAN FDD Cell Search Test Case,8.6.0
2009-05,RP#44,RP-090546,187,,,E-UTRAN FDD  cdma2000 1x RTT Cell Reselection Test Case; Cdma2000 1X of Low Priority,8.6.0
2009-05,RP#44,RP-090546,188,,,E-UTRAN FDD  cdma2000 HO Test cases,8.6.0
2009-05,RP#44,RP-090546,190,,,E-UTRAN Random Access Test Cases,8.6.0
2009-05,RP#44,RP-090546,191,,,E-UTRAN RRC Re-establishment Test Cases,8.6.0
2009-05,RP#44,RP-090546,192,,,E-UTRAN TDD - GSM Cell Search Test Case in AWGN,8.6.0
2009-05,RP#44,RP-090546,197,,,Correction to E-UTRAN FDD - GSM Handover Test case,8.6.0
2009-05,RP#44,RP-090546,173,1,,Correction of cell reselection test cases,8.6.0
2009-05,RP#44,RP-090546,179,1,,Test cases of E-UTRA TDD intra-frequency cell search in fading environment when DRX is used,8.6.0
2009-05,RP#44,RP-090546,152,1,,E-UTRA TDD  GSM handover test case,8.6.0
2009-05,RP#44,RP-090546,178,1,,Test cases of E-UTRA FDD intra-frequency cell search in fading environment when DRX is used,8.6.0
2009-05,RP#44,RP-090546,201,1,,Test case for E-UTRA FDD  E-UTRA FDD inter frequency cell search when DRX is used in fading conditions,8.6.0
2009-05,RP#44,RP-090546,185,1,,Correction to Radio Link Monitoring Tests,8.6.0
2009-05,RP#44,RP-090546,203,,,Correction to E-UTRAN FDD to HRPD Cell Reselection Test Case,8.6.0
2009-05,RP#44,RP-090546,177,1,,Introduction of New Reference Channels and OCNG Patterns for 1.4MHz Bandwidth,8.6.0
2009-05,RP#44,RP-090546,200,2,,Test case for E-UTRA TDD  E-UTRA TDD inter frequency cell search when DRX is used in fading conditions,8.6.0
2009-05,RP#44,RP-090547,158,,,Alignment of inter frequency and inter RAT RRM reselection testcases with core requirements. (Technically Endorsed CR in R4-50bis - R4-091094),8.6.0
2009-05,RP#44,RP-090547,160,,,Correction relating E-UTRAN TDD - UE Transmit Timing Accuracy Tests. (Technically Endorsed CR in R4-50bis - R4-091198),8.6.0
2009-05,RP#44,RP-090547,165,,,Modifications of T3 and the verification point for in-sync test cases. (Technically Endorsed CR in R4-50bis - R4-091386),8.6.0
2009-05,RP#44,RP-090547,172,,,E-UTRAN UE Timing Accuracy Related Test Cases. (Technically Endorsed CR in R4-50bis - R4-091517),8.6.0
2009-05,RP#44,RP-090547,171,1,,Reference measurement Channels for Radio Link Monitoring Tests with 2 Antennas. (Technically Endorsed CR in R4-50bis - R4-091508),8.6.0
2009-05,RP#44,RP-090548,170,,,Misalignment between TS36.133 and TS36.321. (Technically Endorsed CR in R4-50bis - R4-091457),8.6.0
2009-05,RP#44,RP-090548,193,,,Correction to Inter-RAT HO Interruption Time Definition,8.6.0
2009-05,RP#44,RP-090548,195,,,CR c2k RRC delay,8.6.0
2009-05,RP#44,RP-090548,196,,,CR c2k interruption time,8.6.0
2009-05,RP#44,RP-090548,162,,,Clarifications to UE UL timing requirements. (Technically Endorsed CR in R4-50bis - R4-091357),8.6.0
2009-05,RP#44,RP-090548,176,,,Corrections of Random  Access Requirements,8.6.0
2009-05,RP#44,RP-090548,154,,,Correction of TGRP in clause 8.1.2.1.1,8.6.0
2009-05,RP#44,RP-090548,168,,,Clarifications for the Relative RSRP and RSRQ measurement requirements. (Technically Endorsed CR in R4-50bis - R4-091407),8.6.0
2009-05,RP#44,RP-090549,161,,,E-UTRAN  UTRAN HO Command Processing Delay. (Technically Endorsed CR in R4-50bis - R4-091291),8.6.0
2009-05,RP#44,RP-090549,175,,,Corrections of Cell Reselection Requirements in Idle Mode,8.6.0
2009-05,RP#44,RP-090549,181,2,,Removal of [ ] from ranking criteria in Idle mode cell reselection,8.6.0
2009-05,RP#44,RP-090550,156,,,Correction on the TDD-TDD inter frequency measurements. (Technically Endorsed CR in R4-50bis - R4-091071),8.6.0
2009-05,RP#44,RP-090550,159,,,Correction to the Referenced Clause Number for Tinter1. (Technically Endorsed CR in R4-50bis - R4-091153),8.6.0
2009-05,RP#44,RP-090551,166,,,Further clarification of DRX/Non-DRX state. (Technically Endorsed CR in R4-50bis - R4-091389),8.6.0
2009-05,RP#44,RP-090551,202,,,Correction on reference to 3GPP2 specification,8.6.0
2009-05,RP#44,RP-090551,169,,,OCNG simplification. (Technically Endorsed CR in R4-50bis - R4-091410),8.6.0
2009-05,RP#44,RP-090559,155,,,Introduction of Extended LTE800 requirements. (Technically Endorsed CR in R4-50bis - R4-091063),9.0.0
2009-05,RP#45,RP-090817,211,,,Correction to TDD RMC references in RLM test cases,9.1.0
2009-05,RP#45,RP-090880,205,,,Introduction of Reference DRX configurations,9.1.0
2009-05,RP#45,RP-090880,207,,,Addition of DRX configurations into non DRX test cases,9.1.0
2009-05,RP#45,RP-090880,225,,,Correction to HO Test Cases,9.1.0
2009-05,RP#45,RP-090880,227,,,Correction to E-UTRAN  GSM BSIC Identification Requirements with DRX,9.1.0
2009-05,RP#45,RP-090880,259,,,Corrections of Test Cases,9.1.0
2009-05,RP#45,RP-090880,314,,,E-UTRA FDD - E-UTRA FDD and UTRA FDD cell search test cases,9.1.0
2009-05,RP#45,RP-090880,315,,,E-UTRAN Radio Link Monitoring Test Cases in DRX,9.1.0
2009-05,RP#45,RP-090880,316,,,Inter-frequency E-UTRA - E-UTRA HO test cases: unknown target cell,9.1.0
2009-05,RP#45,RP-090880,263,2,,E-UTRA FDD UTRA FDD Blind Handover test case: unknown target cell,9.1.0
2009-05,RP#45,RP-090836,321,1,,Small corrections to Measurements performance tests  parameters,9.1.0
2009-05,RP#45,RP-090836,285,1,,E-UTRAN  GSM Cell Search in DRX Test Cases,9.1.0
2009-05,RP#45,RP-090836,267,,,Set 3.2. E-UTRA TDD to UTRA TDD cell search in DRX under fading,9.1.0
2009-05,RP#45,RP-090836,269,,,Set 3.6. Test case of E-UTRA TDD to E-UTRA TDD and UTRA TDD combined cell search under fading,9.1.0
2009-05,RP#45,RP-090836,271,,,Set 3.12. E-UTRA TDD to UTRA TDD blind handover test,9.1.0
2009-05,RP#45,RP-090836,279,,,E-UTRAN FDD - UTRAN FDD Cell Search in DRX Test Cases,9.1.0
2009-05,RP#45,RP-090836,281,,,E-UTRAN TDD- E-UTRAN TDD and E-UTRAN TDD Inter-frequency Cell Search Test Case,9.1.0
2009-05,RP#45,RP-090836,283,,,E-UTRAN  GSM Blind Handover Test Cases,9.1.0
2009-05,RP#45,RP-090836,287,,,E-UTRAN FDD  cdma2000 Blind HO Test cases,9.1.0
2009-05,RP#45,RP-090836,302,,,RRM Test case for multiple E-UTRAN FDD-FDD Inter-frequency event triggered reporting under fading propagation conditions,9.1.0
2009-05,RP#45,RP-090836,304,,,Fading reselection test case between E-UTRA and UTRA (UTRA of lower priority,9.1.0
2009-05,RP#45,RP-090828,233,,,CR SI HRPD correction,9.1.0
2009-05,RP#45,RP-090879,215,1,,Corrections to Measurements of HRPD cells and cdma2000 1X,9.1.0
2009-05,RP#45,RP-090879,231,,,CR reference correction,9.1.0
2009-05,RP#45,RP-090879,235,1,,Corrections to Measurements of GSM cells in RRC_IDLE,9.1.0
2009-05,RP#45,RP-090879,247,,,Range of Idle Mode Es/Iot side conditions,9.1.0
2009-05,RP#45,RP-090879,249,,,"Removal of [ ] from Tdetect, Tmeasure and Tevaluate",9.1.0
2009-05,RP#45,RP-090879,245,1,,Clarification to applicability of RSRP side conditions in Idle mode,9.1.0
2009-05,RP#45,RP-090879,317,,,CR Idle mode IF measurement condition,9.1.0
2009-05,RP#45,RP-090879,318,,,CR Idle mode IF measurement period,9.1.0
2009-05,RP#45,RP-090879,217,2,,Corrections to E-UTRAN RRC_IDLE state mobility requirements,9.1.0
2009-05,RP#45,RP-090814,265,1,,Correction to Random Access,9.1.0
2009-05,RP#45,RP-090816,221,,,E-UTRAN TDD-TDD inter frequency cell search/measurement requirements when DRX is used,9.1.0
2009-05,RP#45,RP-090816,223,,,E-UTRAN inter RAT measurement requirements,9.1.0
2009-05,RP#45,RP-090816,229,,,Correction to Monitoring of Multiple Layers Using Gaps,9.1.0
2009-05,RP#45,RP-090816,219,1,,E-UTRAN FDD-FDD inter frequency measurements when DRX is used,9.1.0
2009-05,RP#45,RP-090816,322,,,CR GSM measurement period,9.1.0
2009-05,RP#45,RP-090816,323,,,CR cdma2000 1x and HRPD number of carriers,9.1.0
2009-05,RP#45,RP-090816,213,1,,Editorial correction on E-UTRAN inter frequency measurements,9.1.0
2009-05,RP#45,RP-090816,261,1,,E-UTRAN TDD intra frequency measurements,9.1.0
2009-05,RP#45,RP-090816,319,1,,Clarification of the number of monitoring cells for intra frequency measurements,9.1.0
2009-05,RP#45,RP-090815,237,,,Correction of timing advance adjustment accuracy test case,9.1.0
2009-05,RP#45,RP-090815,291,,,Correction to UE Transmit Timing Requirements,9.1.0
2009-12,RP-46,RP-091275,329,,,Defining requirements for UTRA TDD measurements for SON (Technically endorsed at RAN 4 52bis in R4-093512),9.2.0
2009-12,RP-46,RP-091272,332,,,Modification of test case of E-UTRA TDD intra frequency cell reselection (Technically endorsed at RAN 4 52bis in R4-093552),9.2.0
2009-12,RP-46,RP-091272,333,,,Modification of test case of E-UTRA TDD inter frequency cell reselection (Technically endorsed at RAN 4 52bis in R4-093553),9.2.0
2009-12,RP-46,RP-091286,334,,,Introduction of Extended LTE1500 requirements for TS36.133 (Technically endorsed at RAN 4 52bis in R4-093636),9.2.0
2009-12,RP-46,RP-091272,336,,,Addition of E-UTRA TDD to UTRA FDD reselection test cases (Technically endorsed at RAN 4 52bis in R4-093686),9.2.0
2009-12,RP-46,RP-091271,338,,,Correction of missing accuracy requirements for UTRAN FDD (Technically endorsed at RAN 4 52bis in R4-093689),9.2.0
2009-12,RP-46,RP-091275,340,,,CR cdma2000 HRPD measurement period (Technically endorsed at RAN 4 52bis in R4-093720),9.2.0
2009-12,RP-46,RP-091275,342,,,CR cdma2000 1x measurement period (Technically endorsed at RAN 4 52bis in R4-093721),9.2.0
2009-12,RP-46,RP-091272,344,,,Correction for E-UTRAN FDD - UTRAN FDD Cell Search in DRX Test Cases (Technically endorsed at RAN 4 52bis in R4-093890),9.2.0
2009-12,RP-46,RP-091272,346,,,Revise geometry factors for Intra freq Reselection Test Cases,9.2.0
2009-12,RP-46,RP-091271,348,,,"Corrections on RRM parameters for Bands 12, 14, 17",9.2.0
2009-12,RP-46,RP-091271,351,1,,Corrections to PDSCH RMC-s,9.2.0
2009-12,RP-46,RP-091271,353,,,Corrections of TS36.133,9.2.0
2009-12,RP-46,RP-091275,356,1,,UTRA TDD P-CCPCH RSCP absolute accuracy measurement in E-UTRAN,9.2.0
2009-12,RP-46,RP-091275,358,1,,E-UTRAN TDD - UTRAN TDD cell search for SON,9.2.0
2009-12,RP-46,RP-091275,361,,,Cell Search Requirements for Intra-LTE Handover to Unknown Target Cell,9.2.0
2009-12,RP-46,RP-091273,365,,,Combined E-UTRAN interfrequency and GSM cell search test cases (Scenario set 3.2),9.2.0
2009-12,RP-46,RP-091271,367,1,,Correction in UE UTRA TDD P-CCPCH RSCP measurement capability for R9,9.2.0
2009-12,RP-46,RP-091273,374,,,E-UTRAN  GSM RSSI Measurement Accuracy Tests,9.2.0
2009-12,RP-46,RP-091273,375,,,E-UTRAN  UTRAN FDD CPICH RSCP Measurement Accuracy Tests,9.2.0
2009-12,RP-46,RP-091273,376,,,E-UTRAN  UTRAN FDD CPICH Ec/No Measurement Accuracy Tests,9.2.0
2009-12,RP-46,RP-091275,378,,,Cell Timing Change Requirements for Event Triggered Reporting,9.2.0
2009-12,RP-46,RP-091271,380,,,Correction to Power Headroom Requirements,9.2.0
2009-12,RP-46,RP-091271,382,,,Editorial corrections to 36.133,9.2.0
2009-12,RP-46,RP-091271,387,,,Editorial corrections to the time units for RRC Re-establishment test cases,9.2.0
2009-12,RP-46,RP-091272,389,1,,Introduction of cell search test case in DRX to verify L3 filtering,9.2.0
2009-12,RP-46,RP-091271,391,,,Correction to ONCG Patterns,9.2.0
2009-12,RP-46,RP-091275,329,,,Defining requirements for UTRA TDD measurements for SON (Technically endorsed at RAN 4 52bis in R4-093512),9.2.0
2009-12,RP-46,RP-091272,332,,,Modification of test case of E-UTRA TDD intra frequency cell reselection (Technically endorsed at RAN 4 52bis in R4-093552),9.2.0
2009-12,RP-46,RP-091272,333,,,Modification of test case of E-UTRA TDD inter frequency cell reselection (Technically endorsed at RAN 4 52bis in R4-093553),9.2.0
2010-03,RP-47,RP-100254,410,,,Idle mode corrections,9.3.0
2010-03,RP-47,RP-100254,405,1,,UE measurement capability requirements in Idle and Connected,9.3.0
2010-03,RP-47,RP-100254,423,,,Correction to UE Measurement Capability Requirements in Idle Mode,9.3.0
2010-03,RP-47,RP-100254,412,,,Removal of activation time from interRAT handover requirements,9.3.0
2010-03,RP-47,RP-100254,417,1,,Correction to UE Transmit Timing Requirements,9.3.0
2010-03,RP-47,RP-100254,402,,,Correction of E-UTRAN TDD inter frequency measurements_R9,9.3.0
2010-03,RP-47,RP-100254,414,1,,Enhanced GSM Requirements for CSFB,9.3.0
2010-03,RP-47,RP-100254,415,1,,Enhanced UTRA FDD Requirements for CSFB,9.3.0
2010-03,RP-47,RP-100255,399,,,Correction of RSRP value in E-UTRAN FDDFDD Inter frequency reselection test,9.3.0
2010-03,RP-47,RP-100255,397,,,Addition of missing Es/Noc parameters in RRM test cases,9.3.0
2010-03,RP-47,RP-100255,421,,,Correction to RRC Re-establishment Test Case,9.3.0
2010-03,RP-47,RP-100255,427,1,,Correction of UE transmit timing test case,9.3.0
2010-03,RP-47,RP-100255,419,1,,Correction to RLM Test Cases,9.3.0
2010-03,RP-47,RP-100262,407,,,Editorial Corrections in TS36.133(Rel-9),9.3.0
2010-03,RP-47,RP-100263,413,,,Introduction of LTE in 800 MHz for Europe requirements in TS 36.133,9.3.0
2010-03,RP-47,RP-100264,395,,,Corrections for Extended UMTS1500 in TS36.133(Rel-9),9.3.0
2010-03,RP-47,RP-100269,393,,,AOA and TA measurement report mappings,9.3.0
2010-03,RP-47,RP-100269,403,2,,Mapping of UE RxTx time difference measurement,9.3.0
2010-03,RP-47,RP-100266,425,2,,Home eNode B synchronization requirement,9.3.0
2010-03,RP-47,RP-100266,424,2,,Minimum requirements on SI reading for HeNB inbound mobility,9.3.0
2010-06,RP-48,RP-100622,473,,,Clarification on radio link monitoring,9.4.0
2010-06,RP-48,RP-100622,472,,,Corrections of clause numbering on the test case of E-UTRAN FDD-FDD inter-frequency cell search requirements for L3 fitering,9.4.0
2010-06,RP-48,RP-100622,466,1,,Correction to RRM Test Cases,9.4.0
2010-06,RP-48,RP-100622,464,,,Correction to RRM Requirements,9.4.0
2010-06,RP-48,RP-100622,462,1,,Correction to Absolute RSRP/RSRQ Definitions,9.4.0
2010-06,RP-48,RP-100622,457,,,UE Measurement Capability Requirements for CDMA2000,9.4.0
2010-06,RP-48,RP-100622,455,1,,Correction of E-UTRAN Inter-frequency Cell Re-selection Requirements,9.4.0
2010-06,RP-48,RP-100622,451,1,,Correction to idle mode requirements(Rel-9),9.4.0
2010-06,RP-48,RP-100622,449,1,,Editorial corrections to 36.133(Rel-9),9.4.0
2010-06,RP-48,RP-100622,447,,,Correction to TDD intrafrequency accuracy test case,9.4.0
2010-06,RP-48,RP-100622,441,1,,Correction of Io value in E-UTRAN FDD and TDD Inter frequency RSRP tests,9.4.0
2010-06,RP-48,RP-100627,444,2,,Corrections to CSG SI reading core requirement,9.4.0
2010-06,RP-48,RP-100627,445,1,,RSRQ idle mode requirements,9.4.0
2010-06,RP-48,RP-100630,470,1,,Test cases for R9 cell reselection enhancements,9.4.0
2010-06,RP-48,RP-100630,460,,,Missing E-UTRA - UTRA FDD DRX Requirements,9.4.0
2010-06,RP-48,RP-100631,442,2,,Corrections to enhanced cell identification core requirement,9.4.0
2010-06,RP-48,RP-100632,469,,,Applicability of mobility requirements with inter-frequency RSTD measurements,9.4.0
2010-06,RP-48,RP-100632,439,,,UE Rx-Tx Time Difference Measurement Requirements for E-CID,9.4.0
2010-06,RP-48,RP-100632,438,2,,CR UE RX-TX time-difference measurement requirement,9.4.0
2010-06,RP-48,RP-100632,433,5,,RSTD Measurement Requirements for OTDOA,9.4.0
2010-06,RP-48,RP-100632,432,5,,RSTD Accuracy Requirements for OTDOA,9.4.0
2010-09,RP-49,RP-100914,477,1,,Cell identity change time in RRM Test cases,9.5.0
2010-09,RP-49,RP-100919,537,,,A clarification text in the RSTD intra-frequency accuracy requirements,9.5.0
2010-09,RP-49,RP-100920,506,,,Correction of drx-RetransmissionTimer parameters,9.5.0
