CA_n3-n7-n20-n67,"n3, n7, n20, n67",
CA_n3-n7-n20-n75,"n3, n7, n20, n75",
CA_n3-n7-n20-n78,"n3, n7, n20, n78",
CA_n3-n7-n26-n78,"n3, n7, n26, n78",
CA_n3-n7-n28-n38,"n3, n7, n28, n38",
CA_n3-n7-n28-n75,"n3, n7, n28, n75",
CA_n3-n7-n28-n78,"n3, n7, n28, n78",
CA_n3-n7-n40-n105,"n3, n7, n40, n105",
CA_n3-n7-n67-n78,"n3, n7, n67, n78",
CA_n3-n7-n75-n78,"n3, n7, n75, n78",
CA_n3-n7-n78-n105,"n3, n7, n78, n105",
CA_n3-n8-n39-n41,"n3, n8, n39, n41",
CA_n3-n8-n39-n79,"n3, n8, n39, n79",
CA_n3-n8-n41-n78,"n3, n8, n41, n78",
CA_n3-n8-n41-n79,"n3, n8, n41, n79",
CA_n3-n39-n41-n79,"n3, n39, n41, n79",
CA_n3-n18-n28-n41,"n3, n18, n28, n41",
CA_n3-n18-n28-n77,"n3, n18, n28, n77",
CA_n3-n18-n41-n77,"n3, n18, n41, n77",
CA_n3-n20-n41-n71,"n3, n20, n41, n71",
CA_n3-n20-n41-n77,"n3, n20, n41, n77",
CA_n3-n20-n41-n78,"n3, n20, n41, n78",
CA_n3-n20-n67-n78,"n3, n20, n67, n78",
CA_n3-n20-n71-n78,"n3, n20, n71, n78",
CA_n3-n20-n75-n78,"n3, n20, n75, n78",
CA_n3-n28-n40-n77,"n3, n28, n40, n77",
CA_n3-n18-n41-n77,"n3, n18, n41, n77",
CA_n3-n28-n41-n77,"n3, n28, n41, n77",
CA_n3-n28-n41-n79,"n3, n28, n41, n79",
CA_n3-n28-n75-n78,"n3, n28, n75, n78",
CA_n3-n28-n77-n79,"n3, n28, n77, n79",
CA_n3-n28-n41-n78,"n3, n28, n41, n78",
CA_n3-n41-n71-n77,"n3, n41, n71, n77",
CA_n3-n41-n71-n78,"n3, n41, n71, n78",
CA_n3-n41-n77-n79,"n3, n41, n77, n79",
CA_n5-n7-n40-n78,"n5, n7, n40, n78",
CA_n5-n7-n40-n105,"n5, n7, n40, n105",
CA_n5-n7-n66-n77,"n5, n7, n66, n77",
CA_n5-n7-n78-n105,"n5, n7, n78, n105",
CA_n5-n14-n30-n66,"n5, n14, n30, n66",
CA_n5-n25-n29-n66,"n5, n25, n29, n66",
CA_n5-n25-n66-n77,"n5, n25, n66, n77",
CA_n5-n25-n66-n78,"n5, n25, n66, n78",
CA_n5-n28-n78-n79,"n5, n28, n78, n79",
CA_n5-n30-n66-n77,"n5, n30, n66, n77",
CA_n5-n40-n78-n105,"n5, n40, n78, n105",
CA_n5-n48-n66-n77,"n5, n48, n66, n77",
CA_n7-n8-n40-n78,"n7, n8, n40, n78",
CA_n7-n12-n25-n66,"n7, n12, n25, n66",
CA_n7-n20-n67-n78,"n7, n20, n67, n78",
CA_n7-n20-n75-n78,"n7, n20, n75, n78",
CA_n7-n25-n29-n77,"n7, n25, n29, n77",
CA_n7-n25-n66-n71,"n7, n25, n66, n71",
CA_n7-n25-n66-n77,"n7, n25, n66, n77",
CA_n7-n25-n66-n78,"n7, n25, n66, n78",
CA_n7-n28-n75-n78,"n7, n28, n75, n78",
CA_n7-n29-n66-n77,"n7, n29, n66, n77",
CA_n7-n40-n78-n105,"n7, n40, n78, n105",
CA_n7-n66-n71-n77,"n7, n66, n71, n77",
CA_n8-n20-n28-n75,"n8, n20, n28, n75",
CA_n8-n39-n41-n79,"n8, n39, n41, n79",
CA_n12-n30-n66-n77,"n12, n30, n66, n77",
CA_n13-n25-n66-n77,"n13, n25, n66, n77",
CA_n14-n30-n66-n77,"n14, n30, n66, n77",
CA_n18-n28-n41-n77,"n18, n28, n41, n77",
CA_n20-n41-n71-n78,"n20, n41, n71, n78",
CA_n25-n29-n66-n77,"n25, n29, n66, n77",
CA_n25-n38-n66-n78,"n25, n38, n66, n78",
CA_n25-n41-n66-n71,"n25, n41, n66, n71",
CA_n25-n41-n66-n77,"n25, n41, n66, n77",
CA_n25-n41-n66-n78,"n25, n41, n66, n78",
CA_n25-n41-n66-n85,"n25, n41, n66, n85",
CA_n25-n41-n71-n77,"n25, n41, n71, n77",
CA_n25-n41-n71-n78,"n25, n41, n71, n78",
CA_n25-n41-n71-n85,"n25, n41, n71, n85",
CA_n25-n41-n77-n85,"n25, n41, n77, n85",
CA_n25-n66-n71-n77,"n25, n66, n71, n77",
CA_n25-n66-n71-n78,"n25, n66, n71, n78",
CA_n25-n66-n71-n85,"n25, n66, n71, n85",
CA_n25-n66-n77-n85,"n25, n66, n77, n85",
CA_n28-n40-n71-n77,"n28, n40, n71, n77",
CA_n28-n41-n77-n79,"n28, n41, n77, n79",
CA_n29-n30-n66-n77,"n29, n30, n66, n77",
CA_n29-n66-n70-n71,"n29, n66, n70, n71",
CA_n41-n66-n70-n78,"n41, n66, n70, n78",
CA_n41-n66-n71-n77,"n41, n66, n71, n77",
CA_n41-n66-n71-n78,"n41, n66, n71, n78",
CA_n41-n66-n71-n85,"n41, n66, n71, n85",
CA_n41-n66-n77-n85,"n41, n66, n77, n85",
CA_n48-n66-n70-n71,"n48, n66, n70, n71",
CA_n48-n66-n70-n77,"n48, n66, n70, n77",
CA_n48-n66-n71-n77,"n48, n66, n71, n77",
CA_n48-n70-n71-n77,"n48, n70, n71, n77",
"NOTE 1:Applicable for UE supporting inter-band carrier aggregation with mandatory simultaneous Rx/Tx capability.NOTE 2:Applicable when dynamic Tx switching is triggered across any 2 UL bands among the configured 2, 3 or 4 UL bands. The DL interruption requirement is specified in clause 8.2.2.2 of 38.133 [3]. The nX-nY in the requirement of “No for nX-nY” refers to the two UL Bands nX and nY that are involved in dynamic Tx switching.",,
