CA_n3-n40-n79,"n3, n40, n79",
CA_n3-n40-n105,"n3, n40, n105",
CA_n3-n41-n71,"n3, n41, n71",
CA_n3-n41-n773,"n3, n41, n77",
CA_n3-n41-n783,"n3, n41, n78",
CA_n3-n41-n793,"n3, n41, n79",No
CA_n3-n67-n78,"n3, n67, n78",
CA_n3-n71-n77,"n3, n71, n77",
CA_n3-n71-n78,"n3, n71, n78",
CA_n3-n75-n78,"n3, n75, n78",
CA_n3-n77-n79,"n3, n77, n79",
CA_n3-n78-n79,"n3, n78, n79",
CA_n3-n78-n105,"n3, n78, n105",
CA_n5-n7-n25,"n5, n7, n25",
CA_n5-n7-n28,"n5, n7, n28",
CA_n5-n7-n40,"n5, n7, n40",
CA_n5-n7-n66,"n5, n7, n66",
CA_n5-n7-n77,"n5, n7, n77",
CA_n5-n7-n78,"n5, n7, n78",
CA_n5-n7-n105,"n5, n7, n105",
CA_n5-n12-n77,"n5, n12, n77",
CA_n5-n14-n77,"n5, n14, n77",
CA_n5-n25-n29,"n5, n25, n29",
CA_n5-n25-n41,"n5, n25, n41",
CA_n5-n25-n66,"n5, n25, n66",
CA_n5-n25-n77,"n5, n25, n77",
CA_n5-n25-n78,"n5, n25, n78",
CA_n5-n28-n78,"n5, n28, n78",
CA_n5-n28-n79,"n5, n28, n79",
CA_n5-n28-n105,"n5, n28, n105",
CA_n5-n29-n66,"n5, n29, n66",
CA_n5-n29-n77,"n5, n29, n77",
CA_n5-n30-n66,"n5, n30, n66",
CA_n5-n30-n77,"n5, n30, n77",
CA_n5-n40-n78,"n5, n40, n78",
CA_n5-n40-n105,"n5, n40, n105",
CA_n5-n41-n66,"n5, n41, n66",
CA_n5-n41-n77,"n5, n41, n77",
CA_n5-n48-n66,"n5, n48, n66",
CA_n5-n48-n77,"n5, n48, n77",
CA_n5-n66-n77,"n5, n66, n77",
CA_n5-n66-n78,"n5, n66, n78",
CA_n5-n78-n79,"n5, n78, n79",
CA_n5-n78-n105,"n5, n78, n105",
CA_n7-n8-n28,"n7, n8, n28",
CA_n7-n8-n40,"n7, n8, n40",
CA_n7-n8-n783,"n7, n8, n78",
CA_n7-n12-n25,"n7, n12, n25",
CA_n7-n12-n66,"n7, n12, n66",
CA_n7-n12-n71,"n7, n12, n71",
CA_n7-n12-n77,"n7, n12, n77",
CA_n7-n20-n67,"n7, n20, n67",
CA_n7-n20-n75,"n7, n20, n75",
CA_n7-n20-n78,"n7, n20, n78",
CA_n7-n25-n29,"n7, n25, n29",
CA_n7-n25-n66,"n7, n25, n66",
CA_n7-n25-n71,"n7, n25, n71",
CA_n7-n25-n77,"n7, n25, n77",
CA_n7-n25-n78,"n7, n25, n78",
CA_n7-n26-n78,"n7, n26, n78",
CA_n7-n28-n38,"n7, n28, n38",
CA_n7-n28-n40,"n7, n28, n40",
CA_n7-n28-n75,"n7, n28, n75",
CA_n7-n28-n78,"n7, n28, n78",
CA_n7-n29-n66,"n7, n29, n66",
CA_n7-n29-n77,"n7, n29, n77",
CA_n7-n40-n79,"n7, n40, n79",
CA_n7-n40-n105,"n7, n40, n105",
CA_n7-n46-n78,"n7, n46, n78",
CA_n7-n66-n71,"n7, n66, n71",
CA_n7-n66-n77,"n7, n66, n77",
CA_n7-n66-n78,"n7, n66, n78",
CA_n7-n67-n78,"n7, n67, n78",
CA_n7-n71-n77,"n7, n71, n77",
CA_n7-n75-n78,"n7, n75, n78",
CA_n7-n78-n79,"n7, n78, n79",
CA_n7-n78-n102,"n7, n78, n102",
CA_n7-n78-n105,"n7, n78, n105",
CA_n8-n20-n28,"n8, n20, n28",
CA_n8-n20-n75,"n8, n20, n75",
CA_n8-n28-n40,"n8, n28, n40",
CA_n8-n28-n75,"n8, n28, n75",
CA_n8-n28-n77,"n8, n28, n77",
CA_n8-n28-n783,"n8, n28, n78",
CA_n8-n38-n40,"n8, n38, n40",
CA_n8-n39-n40,"n8, n39, n40",
CA_n8-n39-n41,"n8, n39, n41","No for CA n8-n41, CA n39-n41"
CA_n8-n39-n79,"n8, n39, n79",
CA_n8-n40-n41,"n8, n40, n41",
CA_n8-n40-n78,"n8, n40, n78",
CA_n8-n40-n79,"n8, n40, n79",
CA_n8-n41-n78,"n8, n41, n78",
CA_n8-n41-n793,"n8, n41, n79",No
CA_n8-n78-n79,"n8, n78, n79",
CA_n12-n25-n41,"n12, n25, n41",
CA_n12-n25-n66,"n12, n25, n66",
CA_n12-n30-n66,"n12, n30, n66",
CA_n12-n30-n77,"n12, n30, n77",
CA_n12-n41-n66,"n12, n41, n66",
CA_n12-n41-n77,"n12, n41, n77",
CA_n12-n66-n77,"n12, n66, n77",
CA_n12-n71-n77,"n12, n71, n77",
CA_n13-n25-n66,"n13, n25, n66",
CA_n13-n25-n77,"n13, n25, n77",
CA_n13-n66-n77,"n13, n66, n77",
CA_n14-n30-n66,"n14, n30, n66",
CA_n14-n30-n77,"n14, n30, n77",
CA_n14-n66-n77,"n14, n66, n77",
CA_n18-n28-n41,"n18, n28, n41",
CA_n18-n28-n77,"n18, n28, n77",
CA_n18-n41-n77,"n18, n41, n77",
CA_n20-n28-n75,"n20, n28, n75",
CA_n20-n28-n78,"n20, n28, n78",
CA_n20-n41-n71,"n20, n41, n71",
CA_n20-n41-n77,"n20, n41, n77",
CA_n20-n41-n78,"n20, n41, n78",
CA_n20-n67-n78,"n20, n67, n78",
CA_n20-n71-n78,"n20, n71, n78",
CA_n20-n75-n78,"n20, n75, n78",
CA_n24-n41-n48,"n24, n41, n48",
CA_n24-n41-n77,"n24, n41, n77",
CA_n24-n48-n77,"n24, n48, n77",
CA_n25-n41-n77,"n25, n41, n77",
CA_n25-n29-n66,"n25, n29, n66",
CA_n25-n29-n77,"n25, n29, n77",
CA_n25-n38-n78,"n25, n38, n78",
CA_n25-n41-n66,"n25, n41, n66",
CA_n25-n41-n71,"n25, n41, n71",
CA_n25-n41-n77,"n25, n41, n77",
CA_n25-n41-n78,"n25, n41, n78",
CA_n25-n41-n85,"n25, n41, n85",
CA_n25-n48-n66,"n25, n48, n66",
CA_n25-n66-n71,"n25, n66, n71",
CA_n25-n66-n77,"n25, n66, n77",
CA_n25-n66-n78,"n25, n66, n78",
CA_n25-n66-n85,"n25, n66, n85",
CA_n25-n71-n77,"n25, n71, n77",
CA_n25-n71-n78,"n25, n71, n78",
CA_n25-n71-n85,"n25, n71, n85",
CA_n25-n77-n85,"n25, n77 n85",
CA_n26-n29-n66,"n26, n29, n66",
CA_n26-n29-n70,"n26, n29, n70",
CA_n26-n48-n66,"n26, n48, n66",
CA_n26-n48-n70,"n26, n48, n70",
CA_n26-n66-n70,"n26, n66, n70",
CA_n26-n66-n71,"n26, n66, n71",
CA_n26-n66-n77,"n26, n66, n77",
CA_n26-n70-n71,"n26, n70, n71",
CA_n26-n70-n77,"n26, n70, n77",
CA_n28-n38-n78,"n28, n38, n78",
CA_n28-n39-n40,"n28, n39, n40",
CA_n28-n39-n41,"n28, n39, n41",
CA_n28-n39-n79,"n28, n39, n79",
CA_n28-n40-n41,"n28, n40, n41",
CA_n28-n40-n71,"n28, n40, n71",
CA_n28-n40-n77,"n28, n40, n77",
CA_n28-n40-n78,"n28, n40, n78",
CA_n28-n40-n79,"n28, n40, n79",
CA_n28-n41-n773,"n28, n41, n77",
CA_n28-n41-n783,"n28, n41, n78",
CA_n28-n41-n793,"n28, n41, n79",
CA_n28-n46-n78,"n28, n46, n78",
CA_n28-n71-n77,"n28, n71, n77",
CA_n28-n75-n78,"n28, n75, n78",
CA_n28-n77-n79,"n28, n77, n79",
CA_n28-n78-n79,"n28, n78, n79",
CA_n28-n78-n102,"n28, n78, n102",
CA_n29-n30-n66,"n29, n30, n66",
CA_n29-n30-n77,"n29, n30, n77",
CA_n29-n66-n70,"n29, n66, n70",
CA_n29-n66-n71,"n29, n66, n71",
CA_n29-n66-n77,"n29, n66, n77",
CA_n29-n70-n71,"n29, n70, n71",
CA_n30-n66-n77,"n30, n66, n77",
CA_n34-n39-n40,"n34, n39, n40",
CA_n34-n39-n41,"n34, n39, n41",
CA_n34-n40-n41,"n34, n40, n41",
CA_n34-n41-n79,"n34, n41, n79",
CA_n38-n66-n78,"n38, n66, n78",
CA_n39-n40-n41,"n39, n40, n41",
CA_n39-n40-n79,"n39, n40, n79",
CA_n39-n41-n79,"n39, n41, n79",No
"CA_n40-n41-n791,2","n40, n41, n79","No for CA n40-n79, CA n41-n79"
CA_n40-n78-n79,"n40, n78, n79",
CA_n40-n78-n105,"n40, n78, n105",
CA_n41-n66-n71,"n41, n66, n71",
CA_n41-n66-n77,"n41, n66, n77",
CA_n41-n66-n78,"n41, n66, n78",
CA_n41-n66-n85,"n41, n66, n85",
CA_n41-n70-n78,"n41, n70, n78",
CA_n41-n71-n77,"n41, n71, n77",
CA_n41-n71-n78,"n41, n71, n78",
CA_n41-n71-n85,"n41, n71, n85",
CA_n41-n74-n77,"n41, n74, n77",
CA_n41-n77-n79,"n41, n77, n79",
CA_n41-n77-n85,"n41, n77, n85",
CA_n46-n48-n96,"n46, n48, n96",
CA_n46-n78-n102,"n46, n78, n102",
CA_n48-n66-n70,"n48, n66, n70",
CA_n48-n66-n71,"n48, n66, n71",
CA_n48-n66-n77,"n48, n66, n77",
CA_n48-n70-n71,"n48, n70, n71",
CA_n48-n70-n77,"n48, n70, n77",
CA_n48-n71-n77,"n48, n71, n77",
CA_n66-n70-n71,"n66, n70, n71",
CA_n66-n70-n77,"n66, n70, n77",
CA_n66-n70-n78,"n66, n70, n78",
CA_n66-n71-n77,"n66, n71, n77",
CA_n66-n71-n78,"n66, n71, n78",
CA_n66-n71-n85,"n66, n71, n85",
CA_n66-n77-n85,"n66, n77, n85",
CA_n70-n71-n77,"n70, n71, n77",
NOTE 1:The frequency range below 2506 MHz for Band n41 is not used in this band combination.NOTE 2:Applicable for frequency range above 4800 MHz for Band n79 in this band combination.NOTE 3:Applicable for UE supporting inter-band carrier aggregation with mandatory simultaneous Rx/Tx capabilityNOTE 4:Applicable when dynamic Tx switching is triggered across any 2 UL bands among the configured 2 or 3 UL bands. The DL interruption requirement is specified in clause 8.2.2.2 of 38.133 [13]. The nX-nY in the requirement of “No for nX-nY” refers to the two UL Bands nX and nY that are involved in dynamic Tx switching.NOTE 5:Only applicable for UE supporting inter-band carrier aggregation without simultaneous Rx/Tx,,
